modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.5892857142857143,0.5789694612423041,0.616504854368932,0.46445497630331756,0.6559485530546624,0.6256164908409119,0.5893634437996342,0.009615384615384616,-0.028846153846153855,-0.03081492355285187,0.013602793216705322,-0.02481165634314042
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6153846153846154,0.606894635981046,0.6557377049180327,0.49056603773584906,0.6743801652892562,0.614163339138031,0.612900154422103,0.017857142857142856,-0.0027472527472527375,-0.0028897488141099714,0.002149641513824463,-0.0012749457206716608
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6208791208791209,0.6121462656362558,0.6588785046728972,0.498812351543943,0.6787479406919276,0.6111360192298889,0.6144676903734212,0.019230769230769232,0.0027472527472527375,0.002361880841099895,-0.000877678394317627,0.0002925902306465389
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.5879120879120879,0.57661113810981,0.6135265700483091,0.45714285714285713,0.6591639871382636,0.626956045627594,0.5885431409109683,0.004120879120879121,-0.030219780219780223,-0.033173246685345936,0.014942348003387451,-0.02563195923180639
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.5892857142857143,0.5763029959133738,0.6150121065375302,0.45145631067961167,0.6624405705229794,0.6252471804618835,0.5899979288818249,0.006868131868131868,-0.028846153846153855,-0.033481388881782204,0.013233482837677002,-0.02417717126094976
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6181318681318682,0.6097168823611253,0.6619718309859155,0.491725768321513,0.6754530477759473,0.6135439872741699,0.6131408265234165,0.016483516483516484,0.0,-6.750243403064182e-05,0.001530289649963379,-0.0010342736193581503
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5604395604395604,0.5504912603778082,0.5749385749385749,0.4444444444444444,0.6320907617504052,0.6559937000274658,0.5164329301561225,0.008241758241758242,-0.05769230769230771,-0.0592931244173478,0.04398000240325928,-0.0977421699866522
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6153846153846154,0.6066506044101908,0.6526806526806527,0.4928909952606635,0.6743801652892562,0.618176281452179,0.6087586904302429,0.020604395604395604,-0.0027472527472527375,-0.0031337803849651458,0.006162583827972412,-0.005416409712531767
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6222527472527473,0.6139672682582565,0.6619718309859155,0.5011820330969267,0.6787479406919276,0.6113162040710449,0.6143902408445737,0.020604395604395604,0.004120879120879106,0.004182883463100584,-0.0006974935531616211,0.00021514070179906586
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5576923076923077,0.5468664024316682,0.5609756097560976,0.4444444444444444,0.6351791530944625,0.6622897386550903,0.508499961690022,0.009615384615384616,-0.06043956043956045,-0.06291798236348778,0.05027604103088379,-0.10567513845275267
