epoch,train_loss,train_class_loss,train_reg_loss,train_consistency_loss,train_auxiliary_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
16,0.8967098230114742,0.6262600940176243,0.27044972506117226,0.0,0.0,0.6615182104448075,7,0.6085164835164835,0.5828002264106907,0.6595935821533203,0.5842349932778418,0.5808404558404558,0.5552952710174223,0.6748943538577469,0.5487212967293655,55.086804999999
17,0.8288386244837068,0.5669983498741145,0.2618402690178165,0.0,0.0,0.6673081389862117,7,0.5865384615384616,0.56430520471943,0.6510571241378784,0.5896051506925105,0.5742266992266992,0.5490172970588091,0.6635706104614116,0.5593693834829072,58.44747889999417
18,0.7483965566477825,0.49253755534871513,0.2558589985163468,0.0,0.0,0.6589953988951545,7,0.6043956043956044,0.5840911507192272,0.6485869884490967,0.5799550517082904,0.5753968253968254,0.5521707810660836,0.6603894266817305,0.5478083666914099,61.82230409999465
19,0.6658481359657378,0.421619432471111,0.24422870603594407,0.0,0.0,0.6579990193911,7,0.5975274725274725,0.5813858363584151,0.643723726272583,0.5824171035809556,0.5745573870573871,0.5537766836821556,0.6601373895450875,0.5465043917100812,65.20661129999644
20,0.5998547374763264,0.3774720601265666,0.22238267426638259,0.0,0.0,0.6694986790016947,7,0.5810439560439561,0.57499741840705,0.6519604325294495,0.5827034829239037,0.5483567358567358,0.5429172486399649,0.6644237361572407,0.5451163973096236,68.55167449999863
21,0.60011667283101,0.3675439803091609,0.232572693923085,0.0,0.0,0.6861252871431969,7,0.5892857142857143,0.555693643274913,0.6671764850616455,0.570830433281519,0.5683251933251934,0.5334660121302505,0.6782006665512368,0.5338771691566397,71.91408959999535
22,0.5303022823382899,0.3128307356399008,0.21747154837065488,0.0,0.0,0.6676827436319648,7,0.5961538461538461,0.572682933845906,0.6546462178230286,0.5862081516183509,0.5699786324786326,0.5479379514182401,0.6690123566874752,0.5485577421239617,75.2858197999958
23,0.5346652551454016,0.3223106757667744,0.21235457713632064,0.0,0.0,0.6695307123567299,7,0.5892857142857143,0.5637810232014525,0.650611937046051,0.5802773212699788,0.5712759462759464,0.5479123724075654,0.6687703441690516,0.5435390203415859,78.63252829999692
24,0.4939615768606779,0.2853327979922119,0.2086287787280132,0.0,0.0,0.7240088300003028,7,0.5686813186813187,0.5197779913667765,0.70851731300354,0.5948098070981334,0.5690374440374442,0.5132214739783373,0.7193052956351528,0.5585958957089278,82.06961249999586
25,0.5162777341079291,0.3075438785996283,0.20873385326764018,0.0,0.0,0.6857117629533171,7,0.5879120879120879,0.555387171538321,0.6502442955970764,0.5727852792641622,0.5652981277981278,0.5308181271423746,0.6739405062463548,0.538181624599959,85.4705959999992
26,0.45663985735537904,0.2645443997794381,0.19209545842194944,0.0,0.0,0.6776170246012662,7,0.5837912087912088,0.5583964260308916,0.64816814661026,0.5794544476701078,0.5678164428164427,0.5391826424095503,0.67035640279452,0.5419941857506757,88.85176169999613
27,0.44642957318162707,0.2596314560934704,0.18679811919824013,0.0,0.0,0.6797437177199899,7,0.5851648351648352,0.5613408560884315,0.661552369594574,0.5667672652470738,0.5636701261701261,0.5408190323337108,0.6822553674379984,0.5318323344953734,92.26032579999446
28,0.41236517845443144,0.23355462293034976,0.17881055636679827,0.0,0.0,0.6785181064636459,7,0.5892857142857143,0.5636511671691244,0.6563128232955933,0.5717546757408738,0.571988196988197,0.5389698533156176,0.6758622118720302,0.5362468426507703,95.60875549999764
29,0.47813322224567845,0.27918668864226304,0.19894653191798214,0.0,0.0,0.6863332668722322,7,0.5879120879120879,0.5558757775222922,0.6646474003791809,0.5779260544877303,0.5717592592592593,0.5354111492234088,0.6858931592217198,0.5320056051114341,98.99433509999653
30,0.46653714025494625,0.2799881842771932,0.18654895583730033,0.0,0.0,0.6837866262547432,7,0.5810439560439561,0.560338528950305,0.6716697812080383,0.561938750884979,0.5629578754578755,0.5403235485001202,0.6925657524002923,0.5195403682345279,102.38054109999939
