modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.6098901098901099,0.5841432432981729,0.6406926406926406,0.4169014084507042,0.6948356807511737,0.6210641264915466,0.6104200539945802,0.023351648351648352,-0.013736263736263687,-0.023573435508265628,0.0035974979400634766,-0.0223456903346676
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6181318681318682,0.6017718115021674,0.658008658008658,0.46437994722955145,0.6829268292682927,0.6194818615913391,0.6324948607317281,0.019230769230769232,-0.005494505494505475,-0.005944867304271129,0.002015233039855957,-0.0002708835975196999
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0,0.6236263736263736,0.6076526414347091,0.654945054945055,0.4776902887139108,0.6903225806451613,0.6152483224868774,0.6341617392555993,0.019230769230769232,0.0,-6.40373717294418e-05,-0.002218306064605713,0.0013959949263514515
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,106,0.603021978021978,0.5769710455587487,0.6340425531914894,0.41025641025641024,0.6866141732283465,0.6251557469367981,0.6091316179473749,0.027472527472527472,-0.020604395604395642,-0.030745633247689863,0.007689118385314941,-0.0236341263818729
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,5,0.6126373626373627,0.5858007467717944,0.6436285097192225,0.41595441595441596,0.6978193146417445,0.6185740232467651,0.6131864689295501,0.02197802197802198,-0.01098901098901095,-0.021915932034644148,0.0011073946952819824,-0.019579275399697726
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0,0.6236263736263736,0.6062599314166358,0.658008658008658,0.4693333333333333,0.691437802907916,0.6167980432510376,0.6344828482792232,0.017857142857142856,0.0,-0.0014567473898027261,-0.0006685853004455566,0.0017171039499753737
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.6016483516483516,0.5752839846187854,0.6206896551724138,0.42729970326409494,0.6778625954198473,0.6662893891334534,0.5378659240203353,0.03571428571428571,-0.02197802197802201,-0.032432694187653155,0.048822760581970215,-0.09489982030891253
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6208791208791209,0.6043977316643437,0.6550976138828634,0.4708994708994709,0.6871961102106969,0.6204813718795776,0.6299896305821759,0.02197802197802198,-0.0027472527472527375,-0.003318947142094797,0.0030147433280944824,-0.0027761137470718733
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0,0.6208791208791209,0.6034575162456014,0.6520787746170679,0.46808510638297873,0.6902086677367576,0.615357518196106,0.6339744680158307,0.023351648351648352,-0.0027472527472527375,-0.0042591625608371375,-0.0021091103553771973,0.0012087236865828688
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,287,0.5892857142857143,0.5574499034613453,0.6127659574468085,0.3888888888888889,0.6706948640483383,0.6727967262268066,0.5315829150086165,0.046703296703296704,-0.03434065934065933,-0.05026677534509327,0.055330097675323486,-0.10118282932063127
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,15,0.6002747252747253,0.5698310739780831,0.6190476190476191,0.40978593272171254,0.6806596701649176,0.6653405427932739,0.5403619463881135,0.034340659340659344,-0.02335164835164838,-0.03788560482835546,0.04787391424179077,-0.09240379794113429
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0,0.6222527472527473,0.6038436343363185,0.6492374727668845,0.46900269541778977,0.6932907348242812,0.6187989115715027,0.6311017111943786,0.019230769230769232,-0.0013736263736263687,-0.003873044470120046,0.0013322830200195312,-0.0016640331348691806
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5714285714285714,0.5378516909198616,0.5850340136054422,0.35988200589970504,0.6686390532544378,0.6950494050979614,0.48309726760404426,0.03159340659340659,-0.052197802197802234,-0.06986498788657691,0.07758277654647827,-0.14966847672520356
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.6167582417582418,0.6007957948259233,0.6594360086767896,0.46437994722955145,0.6785714285714286,0.6265407800674438,0.6268218827797354,0.016483516483516484,-0.006868131868131844,-0.006920883980515269,0.009074151515960693,-0.00594386154951243
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0,0.6263736263736264,0.6082074024081027,0.6578366445916115,0.4693333333333333,0.697452229299363,0.6162167191505432,0.6327757924366186,0.02197802197802198,0.0027472527472527375,0.0004907236016641336,-0.0012499094009399414,1.0048107370819181e-05
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,463,0.5659340659340659,0.5315050446629394,0.5846153846153846,0.34523809523809523,0.6646616541353384,0.7038292288780212,0.47712587427096026,0.038461538461538464,-0.05769230769230771,-0.07621163414349919,0.08636260032653809,-0.15563987005828755
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,24,0.5755494505494505,0.5426974279307432,0.5887640449438202,0.37462235649546827,0.6647058823529411,0.6960444450378418,0.486399980878355,0.04395604395604396,-0.04807692307692313,-0.06501925087569538,0.07857781648635864,-0.1463657634508928
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0,0.6153846153846154,0.5973979692496408,0.6609071274298056,0.4528301886792453,0.6784565916398714,0.6256913542747498,0.6263496094566752,0.01098901098901099,-0.008241758241758212,-0.0103187095567977,0.008224725723266602,-0.006416134872572643
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.614010989010989,0.5943361516411289,0.6580645161290323,0.4487534626038781,0.6761904761904762,0.6241001486778259,0.601390113055558,0.03021978021978022,-0.009615384615384581,-0.013380527165309686,0.0066335201263427734,-0.03137563127368981
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6195054945054945,0.6042860024677286,0.654945054945055,0.4739583333333333,0.6839546191247974,0.6194850206375122,0.6324624639382143,0.0260989010989011,-0.004120879120879106,-0.0034306763387099704,0.0020183920860290527,-0.00030328039103355575
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0,0.6236263736263736,0.6077166788064385,0.6563876651982379,0.47643979057591623,0.6903225806451613,0.6185004115104675,0.6321741098469983,0.019230769230769232,0.0,0.0,0.001033782958984375,-0.0005916344822495256
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,111,0.614010989010989,0.5939839172869661,0.6565874730021598,0.4438356164383562,0.6815286624203821,0.6268944144248962,0.6000849247681653,0.03021978021978022,-0.009615384615384581,-0.013732761519472447,0.009427785873413086,-0.032680819561082486
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,5,0.6153846153846154,0.596122896985698,0.6580645161290323,0.4530386740331492,0.6772655007949125,0.6259751319885254,0.6004928779831312,0.03021978021978022,-0.008241758241758212,-0.011593781820740556,0.008508503437042236,-0.03227286634611659
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0,0.6208791208791209,0.6051955840082451,0.6534216335540839,0.4739583333333333,0.6882067851373183,0.6205021142959595,0.6318019314735033,0.023351648351648352,-0.0027472527472527375,-0.0025210947981934018,0.0030354857444763184,-0.0009638128557445391
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.614010989010989,0.5942822831855364,0.6444444444444445,0.46458923512747874,0.6738131699846861,0.6421872973442078,0.5472031662358402,0.04532967032967033,-0.009615384615384581,-0.013434395620902095,0.02472066879272461,-0.08556257809340762
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6153846153846154,0.6005801367776159,0.6578947368421053,0.46632124352331605,0.6775244299674267,0.6232076287269592,0.6306823188582632,0.019230769230769232,-0.008241758241758212,-0.0071365420288226344,0.005741000175476074,-0.0020834254709846123
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0,0.625,0.6088602847142313,0.6578366445916115,0.4751958224543081,0.6935483870967742,0.6195165514945984,0.6323891635437848,0.020604395604395604,0.0013736263736263687,0.0011436059077927219,0.0020499229431152344,-0.0003765807854629877
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,298,0.6085164835164835,0.5873482504364957,0.6414253897550112,0.44886363636363635,0.6717557251908397,0.6447505950927734,0.5448401044210762,0.04395604395604396,-0.015109890109890167,-0.020368428369942793,0.027283966541290283,-0.0879256399081716
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,15,0.6098901098901099,0.5897091591204037,0.6458797327394209,0.45454545454545453,0.6687022900763359,0.6438643336296082,0.5467381167623097,0.038461538461538464,-0.013736263736263687,-0.018007519686034867,0.026397705078125,-0.08602762756693816
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0,0.6181318681318682,0.6035060155874007,0.6593406593406593,0.47150259067357514,0.6796747967479675,0.6247055530548096,0.6304260442401707,0.016483516483516484,-0.005494505494505475,-0.004210663219037847,0.007238924503326416,-0.0023397000890771347
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5453296703296703,0.5209510981347251,0.5816554809843401,0.3575418994413408,0.6236559139784946,0.6812015771865845,0.49280857800348565,0.050824175824175824,-0.07829670329670335,-0.08676558067171347,0.06373494863510132,-0.13995716632576216
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.6153846153846154,0.6003044853317202,0.6548672566371682,0.4675324675324675,0.678513731825525,0.6244869232177734,0.6284025402559634,0.024725274725274724,-0.008241758241758212,-0.0074121934747183316,0.007020294666290283,-0.004363204073284388
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0,0.625,0.6087507694436866,0.6563876651982379,0.4751958224543081,0.6946688206785138,0.6201581954956055,0.6317257263996068,0.023351648351648352,0.0013736263736263687,0.0010340906372480196,0.0026915669441223145,-0.001040017929641035
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,492,0.5453296703296703,0.5251683960011517,0.5799086757990868,0.37735849056603776,0.6182380216383307,0.6837654113769531,0.49144895443221354,0.03983516483516483,-0.07829670329670335,-0.08254828280528681,0.06629878282546997,-0.14131678989703428
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,24,0.5398351648351648,0.5162559332453215,0.5835189309576837,0.35294117647058826,0.6123076923076923,0.6808651089668274,0.49183271371452364,0.04807692307692308,-0.08379120879120883,-0.09146074556111705,0.06339848041534424,-0.14093303061472418
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0,0.6085164835164835,0.5939432591218305,0.6473214285714286,0.45918367346938777,0.6753246753246753,0.6256318688392639,0.6292958451446282,0.016483516483516484,-0.015109890109890167,-0.01377341968460799,0.008165240287780762,-0.003469899184619596
