epoch,train_loss,train_class_loss,train_reg_loss,train_consistency_loss,train_auxiliary_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
1,2.8949177494807516,2.0484851696705433,0.8464325780721055,0.0,0.0,0.7720309861287578,1,0.5631868131868132,0.45677160799984157,0.6719194650650024,0.559545840576391,0.560515873015873,0.4534466933957613,0.6812624776804889,0.5312336853055469,4.226465300002019
2,2.395308794013179,1.7431913731200004,0.6521174237022344,0.0,0.0,0.7046247838400593,2,0.592032967032967,0.5345388345801397,0.6889027953147888,0.6008943438457791,0.5765415140415141,0.5230784438251985,0.6926390363110436,0.5698756636426359,7.228777399999672
3,2.224971872225777,1.6308796254805507,0.5940922411271153,0.0,0.0,0.6557546712785454,3,0.6208791208791209,0.5727135557494605,0.6389486193656921,0.6189750691232707,0.6031746031746031,0.556793162672166,0.6531288557582431,0.581034850440555,10.240846000000602
4,2.0871753143456617,1.5472175388869902,0.5399577815332539,0.0,0.0,0.6402082873303057,4,0.6126373626373627,0.5903837433880161,0.6272673606872559,0.6180745138086228,0.5931522181522182,0.5668738629792527,0.6427493614179117,0.5823918488246338,13.262228600004164
5,1.9992904728396477,1.4918595121605582,0.5074309573082229,0.0,0.0,0.6286341617894902,5,0.6208791208791209,0.5957085704283057,0.6118372082710266,0.6226017355837657,0.602436914936915,0.5746916080940518,0.6303743057780795,0.5839783888079673,16.326846200005093
6,1.8963836698714693,1.4296247098688173,0.4667589746229076,0.0,0.0,0.6306891430436945,5,0.6181318681318682,0.5921520426887859,0.6032459139823914,0.6394304477885678,0.5995624745624746,0.5697579132926874,0.6231003834141625,0.5983424630371887,19.406407300004503
7,1.8066182114765466,1.3677131480075122,0.43890504722918255,0.0,0.0,0.6178758594799096,7,0.6277472527472527,0.6132101594058116,0.605083703994751,0.6310006925796497,0.5975274725274724,0.5817373165726774,0.6282309790452322,0.5883370630558221,22.488827000001038
8,1.7314894523114976,1.3164559181027982,0.4150335364164414,0.0,0.0,0.6234788209196314,7,0.6263736263736264,0.6109370712177884,0.6146132349967957,0.6330142869094645,0.5971459096459095,0.5787161516057774,0.636129731381381,0.5902491489600733,25.522333200002322
9,1.643068424556322,1.2595443557042612,0.38352406771527126,0.0,0.0,0.6412547394936555,7,0.6318681318681318,0.5988055959645578,0.6259931921958923,0.6325718882383772,0.6016483516483516,0.5638630121257465,0.6467491929177884,0.5923318638838583,28.58095619999949
10,1.5220545169706723,1.1714336630522064,0.3506208544802771,0.0,0.0,0.6410969768427877,7,0.6126373626373627,0.5940994971048467,0.6348122954368591,0.6208449560254797,0.5874033374033375,0.5691421717841864,0.6543098213496031,0.5766739987445945,31.610961500002304
11,1.4409816133431728,1.096723029118399,0.34425859239572365,0.0,0.0,0.6659314020966823,7,0.6057692307692307,0.5795533281915949,0.6381691098213196,0.6298826964132465,0.5791107041107041,0.5457033064519395,0.6676658193270365,0.5828416419139202,34.678477000001294
12,1.3154183720629415,1.0021381571471955,0.3132802154248874,0.0,0.0,0.6601165207601041,7,0.6181318681318682,0.5963695399872613,0.6518372893333435,0.6159663161528546,0.5796194546194546,0.5502967268531647,0.6704467071427239,0.5740082517862419,37.7007614000031
13,1.1845436010164083,0.884936124586743,0.2996074702102411,0.0,0.0,0.6932396844957656,7,0.5906593406593407,0.545460080216909,0.6851779222488403,0.6022004005852258,0.5761853886853886,0.5346172195393711,0.6938778360684713,0.5608595602961898,41.06028050000168
14,1.160672958135956,0.8647765117822234,0.29589644775167656,0.0,0.0,0.6921618097399722,7,0.5975274725274725,0.5568296539241256,0.6715065836906433,0.5850193647910483,0.5756003256003256,0.5290688220049518,0.6888478310019882,0.547460177604811,44.55211700000655
15,1.0235631327565886,0.7466024674091143,0.2769606659619552,0.0,0.0,0.6643949071581076,7,0.6071428571428571,0.5903852737036251,0.6646893620491028,0.5935308053990317,0.5754985754985755,0.550681351050481,0.6784458348044643,0.5601804520263975,47.957318500004476
16,0.9876515416228192,0.7031609297149838,0.28449061138552667,0.0,0.0,0.6611004552953338,7,0.592032967032967,0.577634316347425,0.6435456871986389,0.6014064281439787,0.5702075702075702,0.5525044957381748,0.665034395677072,0.5596612314572911,51.344596900002216
17,0.8436513253445127,0.5880607115151429,0.25559061677887795,0.0,0.0,0.6565727236737509,7,0.5892857142857143,0.5803777748629622,0.6308956146240234,0.6070845999605385,0.5647130647130647,0.5521583814242896,0.652845275622827,0.5667172338966237,54.85433770000236
18,0.7968141301829966,0.5420740055318083,0.2547401229657551,0.0,0.0,0.6674693612660202,7,0.5824175824175825,0.5689244544884678,0.6375056505203247,0.5946358544856823,0.5598799348799348,0.5433641297949007,0.6563924054304758,0.5542275897756399,58.31162810000387
19,0.7102624608420482,0.47558596852250584,0.2346764951285979,0.0,0.0,0.672619484309834,7,0.5686813186813187,0.562238447050473,0.6409226059913635,0.5967952690916025,0.554563492063492,0.5423317453146228,0.6660707515698893,0.5520584694698394,61.833024500003376
20,0.6555945327601482,0.4199571414969982,0.23563739384396964,0.0,0.0,0.6661635736676849,7,0.5824175824175825,0.5757510653699228,0.6570358872413635,0.589849230019757,0.5613044363044363,0.5491855235527188,0.6689499682850308,0.5512973428035464,65.40975370000524
21,0.6252860683667993,0.3993501355967571,0.22593592939917576,0.0,0.0,0.6771178875524748,7,0.5796703296703297,0.5687909371701745,0.6497805118560791,0.5868844185064372,0.5579466829466829,0.5370562232822806,0.6718376532748893,0.5459851128989475,68.76052930000151
22,0.605851126068295,0.3800475229922029,0.2258036064469586,0.0,0.0,0.670107603357328,7,0.5810439560439561,0.5621583726321149,0.6341277956962585,0.6031686858013314,0.5642297517297518,0.5423999826119862,0.658412801998633,0.5650359216269155,72.14122800000041
23,0.5470073692928533,0.3428769347593956,0.20413043340983553,0.0,0.0,0.6722626866154003,7,0.5824175824175825,0.5716904460717753,0.643224835395813,0.6021957191915687,0.5526302401302401,0.5400160335499479,0.6663810147179497,0.5586540408205378,75.60198360000504
24,0.5159297337807682,0.31743883522685523,0.1984909002401692,0.0,0.0,0.6767438437723992,7,0.5824175824175825,0.5644016904008035,0.640026330947876,0.6088813263259341,0.5601088726088727,0.5357811153525027,0.6653783012319494,0.569154221221073,78.94950360000075
