modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.5521978021978022,0.5373821149389767,0.5360230547550432,0.4288840262582057,0.647239263803681,0.6201866269111633,0.606100922049717,0.023351648351648352,-0.04120879120879117,-0.03927072714887925,0.01144474744796753,-0.030677486556640376
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.592032967032967,0.5808812956852828,0.6382022471910113,0.45320197044334976,0.6512396694214876,0.6226606369018555,0.6363620894245491,0.0260989010989011,-0.0013736263736263687,0.004228453597426851,0.013918757438659668,-0.000416319181808289
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.603021978021978,0.5851979583543779,0.6198547215496368,0.4494949494949495,0.6862442040185471,0.6048775911331177,0.6370969199574332,0.0260989010989011,0.009615384615384581,0.00854511626652199,-0.003864288330078125,0.0003185113510758564
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.5288461538461539,0.5224566068221581,0.5085714285714286,0.44834307992202727,0.6104553119730185,0.629473090171814,0.5899780389320854,0.034340659340659344,-0.06456043956043955,-0.054196235265697834,0.020731210708618164,-0.046800369674271924
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.554945054945055,0.5348086551110309,0.5045045045045045,0.43628509719222464,0.6636363636363637,0.6198932528495789,0.6065306527940809,0.023351648351648352,-0.038461538461538436,-0.041844186976825015,0.011151373386383057,-0.030247755812276456
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.5851648351648352,0.5736037829604227,0.6306306306306306,0.4400977995110024,0.6500829187396352,0.6211206316947937,0.6359119341441138,0.024725274725274724,-0.008241758241758212,-0.0030490591274332512,0.0123787522315979,-0.0008664744622435272
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5192307692307693,0.49401346380368194,0.4416403785488959,0.4185022026431718,0.621897810218978,0.6639847159385681,0.5138766299074828,0.027472527472527472,-0.07417582417582413,-0.082639378284174,0.055242836475372314,-0.12290177869887453
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6002747252747253,0.5908420571982388,0.6464208242950108,0.470873786407767,0.6552315608919382,0.6321457028388977,0.6358962191201973,0.024725274725274724,0.006868131868131844,0.014189215110382847,0.023403823375701904,-0.0008821894861600343
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6208791208791209,0.6039816836536213,0.6381909547738693,0.47146401985111663,0.7022900763358778,0.6040462255477905,0.6373787141083379,0.019230769230769232,0.027472527472527486,0.027328841565765316,-0.0046956539154052734,0.0006003055019805359
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5082417582417582,0.4982879654020069,0.456973293768546,0.4482758620689655,0.5896147403685092,0.6823210716247559,0.49057318313127546,0.03571428571428571,-0.0851648351648352,-0.07836487668584902,0.07357919216156006,-0.1462052254750819
