modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,463,0.5494505494505495,0.5244121621828977,0.5657015590200446,0.3793103448275862,0.6282245827010622,0.7070804834365845,0.4695922623180716,0.06456043956043957,-0.08104395604395598,-0.08819960098459767,0.09429943561553955,-0.15608384637605965
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,24,0.5563186813186813,0.5306804105830969,0.5592841163310962,0.39420289855072466,0.6385542168674698,0.6909834742546082,0.4780635144584215,0.046703296703296704,-0.07417582417582413,-0.08193135258439843,0.07820242643356323,-0.14761259423570977
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0,0.625,0.6033102765337254,0.6559633027522935,0.4632768361581921,0.6906906906906907,0.6266574263572693,0.6136509705866109,0.04395604395604396,-0.005494505494505475,-0.009301486633769951,0.013876378536224365,-0.012025138107520372
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.6071428571428571,0.5815992065061805,0.6205250596658711,0.430939226519337,0.6933333333333334,0.6386474370956421,0.5817365696074436,0.03708791208791209,-0.02335164835164838,-0.03101255666131486,0.025866389274597168,-0.043939539086687684
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6346153846153846,0.6169513425768022,0.6620689655172414,0.489247311827957,0.699537750385208,0.6126832365989685,0.6241556671971216,0.03983516483516483,0.004120879120879106,0.0043395794093068485,-9.781122207641602e-05,-0.0015204414970096947
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0,0.6304945054945055,0.612360836478533,0.6605080831408776,0.4823848238482385,0.6941896024464832,0.6107861995697021,0.6268537864283988,0.038461538461538464,0.0,-0.0002509266889623163,-0.0019948482513427734,0.0011776777342675793
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,111,0.6057692307692307,0.5805572615117609,0.6205250596658711,0.4297520661157025,0.6913946587537092,0.6347991228103638,0.583622096215872,0.04120879120879121,-0.02472527472527475,-0.032054501655734424,0.022018074989318848,-0.04205401247825924
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,5,0.603021978021978,0.5776840685418031,0.6205250596658711,0.4230769230769231,0.6894502228826151,0.6357689499855042,0.5843076163035497,0.03708791208791209,-0.027472527472527486,-0.03492769462569223,0.02298790216445923,-0.0413684923905816
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0,0.6318681318681318,0.6140605823861751,0.6605504587155964,0.48517520215633425,0.6964560862865947,0.6110615730285645,0.6254277724388845,0.042582417582417584,0.0013736263736263687,0.0014488192186797866,-0.0017194747924804688,-0.0002483362552467838
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.6085164835164835,0.5860600468176299,0.6099290780141844,0.45652173913043476,0.6917293233082706,0.654167115688324,0.5408072655753728,0.04807692307692308,-0.02197802197802201,-0.026551716349865417,0.04138606786727905,-0.08486884311875842
