modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6126373626373627,0.5831356172785935,0.6294416243654822,0.42528735632183906,0.6946778711484594,0.6287394762039185,0.6008457109211668,0.01098901098901099,-0.027472527472527375,-0.03319231570667425,0.005733907222747803,-0.018669002560956383
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6401098901098901,0.6163279329852678,0.6766917293233082,0.4659090909090909,0.7063829787234043,0.6230055689811707,0.6195147126813474,0.023351648351648352,0.0,0.0,0.0,-8.007757790196024e-10
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6428571428571429,0.6180019729789904,0.6734177215189874,0.4699140401146132,0.7106741573033708,0.6244717836380005,0.6175678115631387,0.019230769230769232,0.0027472527472528485,0.0016740399937226202,0.001466214656829834,-0.0019469019189845005
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6126373626373627,0.5831356172785935,0.6294416243654822,0.42528735632183906,0.6946778711484594,0.6287394762039185,0.6008457109211668,0.01098901098901099,-0.027472527472527375,-0.03319231570667425,0.005733907222747803,-0.018669002560956383
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.6167582417582418,0.5867209474463361,0.6373056994818653,0.4228571428571429,0.7,0.6305035352706909,0.5988840958039636,0.013736263736263736,-0.02335164835164827,-0.029606985538931707,0.007497966289520264,-0.020630617678159546
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6428571428571429,0.6180019729789904,0.6734177215189874,0.4699140401146132,0.7106741573033708,0.6244717836380005,0.6175678115631387,0.019230769230769232,0.0027472527472528485,0.0016740399937226202,0.001466214656829834,-0.0019469019189845005
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5851648351648352,0.5600873381616992,0.5909090909090909,0.4207650273224044,0.6685878962536023,0.6665785312652588,0.5222870994652926,0.019230769230769232,-0.05494505494505486,-0.05624059482356858,0.043572962284088135,-0.09722761401683055
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6401098901098901,0.6163279329852678,0.6766917293233082,0.4659090909090909,0.7063829787234043,0.6230055689811707,0.6195147126813474,0.023351648351648352,0.0,0.0,0.0,-8.007757790196024e-10
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6456043956043956,0.6194729316405101,0.6751269035532995,0.4682080924855491,0.7150837988826816,0.6288080215454102,0.6134565660416849,0.02197802197802198,0.005494505494505586,0.003144998655242315,0.005802452564239502,-0.006058147440438311
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5851648351648352,0.5600873381616992,0.5909090909090909,0.4207650273224044,0.6685878962536023,0.6665785312652588,0.5222870994652926,0.019230769230769232,-0.05494505494505486,-0.05624059482356858,0.043572962284088135,-0.09722761401683055
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5879120879120879,0.5598080838933931,0.5891472868217055,0.4132231404958678,0.6770538243626062,0.6698198914527893,0.518700213898019,0.01510989010989011,-0.05219780219780212,-0.056519849091874685,0.04681432247161865,-0.10081449958410416
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0.6456043956043956,0.6194729316405101,0.6751269035532995,0.4682080924855491,0.7150837988826816,0.6288080215454102,0.6134565660416849,0.02197802197802198,0.005494505494505586,0.003144998655242315,0.005802452564239502,-0.006058147440438311
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5741758241758241,0.5532127782112213,0.5684754521963824,0.43523316062176165,0.6559297218155198,0.6890303492546082,0.4771994659449612,0.013736263736263736,-0.06593406593406592,-0.0631151547740465,0.0660247802734375,-0.14231524753716196
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6401098901098901,0.6163279329852678,0.6766917293233082,0.4659090909090909,0.7063829787234043,0.6230055689811707,0.6195147126813474,0.023351648351648352,0.0,0.0,0.0,-8.007757790196024e-10
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.6414835164835165,0.6139788765747846,0.670076726342711,0.4579710144927536,0.7138888888888889,0.6344344615936279,0.6082419160964089,0.019230769230769232,0.0013736263736264798,-0.002349056410483219,0.011428892612457275,-0.011272797385714295
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5741758241758241,0.5532127782112213,0.5684754521963824,0.43523316062176165,0.6559297218155198,0.6890303492546082,0.4771994659449612,0.013736263736263736,-0.06593406593406592,-0.0631151547740465,0.0660247802734375,-0.14231524753716196
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,0.5659340659340659,0.5416768566071574,0.5531914893617021,0.4166666666666667,0.6551724137931034,0.692755401134491,0.47260257519730287,0.01098901098901099,-0.07417582417582413,-0.07465107637811041,0.06974983215332031,-0.1469121382848203
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0.6414835164835165,0.6139788765747846,0.670076726342711,0.4579710144927536,0.7138888888888889,0.6344344615936279,0.6082419160964089,0.019230769230769232,0.0013736263736264798,-0.002349056410483219,0.011428892612457275,-0.011272797385714295
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6002747252747253,0.5719801995008634,0.6185567010309279,0.4099722991689751,0.6874115983026874,0.6254646182060242,0.5875020724928675,0.012362637362637362,-0.039835164835164805,-0.04434773348440435,0.0024590492248535156,-0.032012640989255714
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6401098901098901,0.6163279329852678,0.6766917293233082,0.4659090909090909,0.7063829787234043,0.6230055689811707,0.6195147126813474,0.023351648351648352,0.0,0.0,0.0,-8.007757790196024e-10
