modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.6043956043956044,0.5682495182915704,0.6160919540229886,0.3902439024390244,0.6984126984126984,0.6305468678474426,0.6010208973637139,0.06318681318681318,-0.028846153846153855,-0.028607625760104116,0.014481782913208008,-0.040963639541097496
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6318681318681318,0.5950238030254315,0.6451612903225806,0.4169184290030212,0.7229916897506925,0.6165307760238647,0.6417873878586471,0.028846153846153848,-0.0013736263736263687,-0.0018333410262431071,0.00046569108963012695,-0.00019714904616430218
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0,0.6291208791208791,0.591771363349402,0.65,0.4072948328267477,0.7180192572214581,0.6165457367897034,0.6419985598515591,0.03021978021978022,-0.004120879120879106,-0.005085780702272613,0.00048065185546875,1.4022946747682674e-05
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,106,0.6071428571428571,0.5711726053035397,0.6213151927437641,0.39263803680981596,0.6995645863570392,0.6318063735961914,0.6004373827253882,0.06456043956043957,-0.026098901098901117,-0.02568453874813481,0.015741288661956787,-0.04154715417942323
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,5,0.6085164835164835,0.5728437854766754,0.6206896551724138,0.39755351681957185,0.7002881844380403,0.6302517652511597,0.60092604739753,0.06043956043956044,-0.02472527472527475,-0.0240133585749992,0.014186680316925049,-0.041058489507281415
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0,0.6304945054945055,0.5930914012295353,0.6451612903225806,0.4121212121212121,0.7219917012448133,0.6168045401573181,0.6418258874222983,0.027472527472527472,-0.0027472527472527375,-0.003765742822139262,0.0007394552230834961,-0.00015864948251309574
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.6002747252747253,0.5674990326107929,0.6004728132387707,0.4094955489614243,0.6925287356321839,0.6725434064865112,0.5285247802897121,0.03708791208791209,-0.03296703296703296,-0.02935811144088163,0.05647832155227661,-0.11345975661509933
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6318681318681318,0.5932557815813922,0.6386138613861386,0.4146341463414634,0.7265193370165746,0.6204419136047363,0.6402397164068226,0.0260989010989011,-0.0013736263736263687,-0.00360136247028231,0.004376828670501709,-0.0017448204979887416
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0,0.6236263736263736,0.5851098988726896,0.6365914786967418,0.4036697247706422,0.7150684931506849,0.6205075979232788,0.6420383954001739,0.03159340659340659,-0.009615384615384581,-0.011747245178984955,0.0044425129890441895,5.38584953625465e-05
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,287,0.603021978021978,0.5655807208849316,0.6164383561643836,0.38390092879256965,0.6964028776978417,0.6783747673034668,0.525096086970662,0.03983516483516483,-0.030219780219780223,-0.03127642316674295,0.06230968236923218,-0.11688844993414937
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,15,0.6016483516483516,0.5672292760831067,0.5985748218527316,0.4059701492537313,0.6971428571428572,0.6746046543121338,0.5284020308383457,0.04120879120879121,-0.03159340659340659,-0.029627867968567867,0.05853956937789917,-0.1135825060664657
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0,0.6318681318681318,0.5927601927934208,0.6419753086419753,0.40978593272171254,0.7265193370165746,0.624974250793457,0.640414338844321,0.03296703296703297,-0.0013736263736263687,-0.0040969512582537115,0.008909165859222412,-0.001570198060490413
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5659340659340659,0.53183690470348,0.5362318840579711,0.3839541547277937,0.6753246753246753,0.6966160535812378,0.46831733541569387,0.04807692307692308,-0.06730769230769229,-0.06502023934819456,0.08055096864700317,-0.17366720148911752
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.635989010989011,0.5974471626766481,0.6486486486486487,0.4121212121212121,0.7315716272600834,0.6207113265991211,0.642722291688894,0.028846153846153848,0.0027472527472527375,0.0005900186249735428,0.004646241664886475,0.000737754784082667
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0,0.6222527472527473,0.5823153806479189,0.6368159203980099,0.3950617283950617,0.7150684931506849,0.6243473291397095,0.6390517112636486,0.03571428571428571,-0.01098901098901095,-0.014541763403755681,0.008282244205474854,-0.0029328256411628173
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,463,0.5659340659340659,0.5318005493339231,0.5420560747663551,0.37790697674418605,0.6754385964912281,0.7059432864189148,0.467000180347169,0.046703296703296704,-0.06730769230769229,-0.06505659471775149,0.08987820148468018,-0.17498435655764238
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,24,0.5618131868131868,0.5291443754691577,0.5414634146341464,0.37640449438202245,0.6695652173913044,0.7025046944618225,0.4666941429189992,0.050824175824175824,-0.0714285714285714,-0.06771276858251685,0.08643960952758789,-0.1752903939858122
