modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6304945054945055,0.5954598629671382,0.6492374727668845,0.42138364779874216,0.7157584683357879,0.6097769737243652,0.6189832611720194,0.017857142857142856,-0.008241758241758212,-0.01585072187285841,0.015397608280181885,-0.01795277086090008
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6387362637362637,0.6113105848399966,0.6727272727272727,0.4523809523809524,0.7088235294117647,0.5943793654441833,0.6369360307907475,0.009615384615384616,0.0,0.0,0.0,-1.2421720319011342e-09
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6387362637362637,0.6113105848399966,0.6727272727272727,0.4523809523809524,0.7088235294117647,0.5943793654441833,0.6369360307907475,0.009615384615384616,0.0,0.0,0.0,-1.2421720319011342e-09
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6304945054945055,0.5954598629671382,0.6492374727668845,0.42138364779874216,0.7157584683357879,0.6097769737243652,0.6189832611720194,0.017857142857142856,-0.008241758241758212,-0.01585072187285841,0.015397608280181885,-0.01795277086090008
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.6304945054945055,0.5954598629671382,0.6492374727668845,0.42138364779874216,0.7157584683357879,0.6097769737243652,0.6189832611720194,0.017857142857142856,-0.008241758241758212,-0.01585072187285841,0.015397608280181885,-0.01795277086090008
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6387362637362637,0.6113105848399966,0.6727272727272727,0.4523809523809524,0.7088235294117647,0.5943793654441833,0.6369360307907475,0.009615384615384616,0.0,0.0,0.0,-1.2421720319011342e-09
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5934065934065934,0.5614475688583309,0.5947136563876652,0.411214953271028,0.6784140969162996,0.6532992124557495,0.5355679085707725,0.008241758241758242,-0.04532967032967028,-0.04986301598166565,0.05891984701156616,-0.10136812346214696
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6387362637362637,0.6113105848399966,0.6727272727272727,0.4523809523809524,0.7088235294117647,0.5943793654441833,0.6369360307907475,0.009615384615384616,0.0,0.0,0.0,-1.2421720319011342e-09
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6387362637362637,0.6113105848399966,0.6727272727272727,0.4523809523809524,0.7088235294117647,0.5943793654441833,0.6369360307907475,0.009615384615384616,0.0,0.0,0.0,-1.2421720319011342e-09
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5934065934065934,0.5614475688583309,0.5947136563876652,0.411214953271028,0.6784140969162996,0.6532992124557495,0.5355679085707725,0.008241758241758242,-0.04532967032967028,-0.04986301598166565,0.05891984701156616,-0.10136812346214696
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5934065934065934,0.5614475688583309,0.5947136563876652,0.411214953271028,0.6784140969162996,0.6532992124557495,0.5355679085707725,0.008241758241758242,-0.04532967032967028,-0.04986301598166565,0.05891984701156616,-0.10136812346214696
