modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0,0.6346153846153846,0.6143730761213084,0.6723404255319149,0.4745762711864407,0.6962025316455697,0.6326547265052795,0.6289725577845969,0.024725274725274724,0.0,-0.0004081067049478415,0.002030611038208008,-0.0012242896720946472
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,133,0.6085164835164835,0.5902851578908653,0.649895178197065,0.45429362880886426,0.6666666666666666,0.6549103856086731,0.5902834452373875,0.03159340659340659,-0.026098901098901117,-0.024496024935390937,0.024286270141601562,-0.03991340221930406
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,3,0.6085164835164835,0.5887762140122174,0.6471816283924844,0.4481792717086835,0.6709677419354839,0.6563786864280701,0.5901130217175647,0.03296703296703297,-0.026098901098901117,-0.02600496881403891,0.025754570960998535,-0.04008382573912683
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0,0.635989010989011,0.6172745209316094,0.6723768736616702,0.481994459833795,0.697452229299363,0.6336425542831421,0.6274248874597393,0.027472527472527472,0.0013736263736263687,0.0024933381053531267,0.0030184388160705566,-0.0027719599969522335
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,13,0.5810439560439561,0.561450635359294,0.6277056277056277,0.4132231404958678,0.6434231378763867,0.6539660692214966,0.5815792035485142,0.03159340659340659,-0.05357142857142849,-0.05333054746696231,0.02334195375442505,-0.048617643908177355
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0,0.6346153846153846,0.6168684881602914,0.6666666666666666,0.48633879781420764,0.6976,0.6327987909317017,0.627638223660527,0.024725274725274724,0.0,0.0020873053340351166,0.002174675464630127,-0.002558623796164561
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0,0.6373626373626373,0.6183034823162211,0.6709401709401709,0.48333333333333334,0.7006369426751592,0.633176863193512,0.6275287473834573,0.024725274725274724,0.0027472527472527375,0.003522299489964853,0.0025527477264404297,-0.0026681000732342586
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,351,0.5782967032967034,0.5610925233915588,0.625,0.42162162162162165,0.6366559485530546,0.6582559943199158,0.5784773256130138,0.03021978021978022,-0.05631868131868123,-0.05368865943469747,0.02763187885284424,-0.051719521843677785
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,13,0.5755494505494505,0.5566921668920376,0.6223175965665236,0.410958904109589,0.6368,0.6558558940887451,0.5787223835161929,0.038461538461538464,-0.05906593406593408,-0.05808901593421867,0.025231778621673584,-0.051474463940498705
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0,0.6401098901098901,0.622860906185441,0.6709677419354839,0.4945652173913043,0.7030497592295345,0.6361573338508606,0.6247970833745781,0.024725274725274724,0.005494505494505475,0.00807972335918472,0.0055332183837890625,-0.005399764082113512
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,22,0.5563186813186813,0.5384808744413038,0.5903083700440529,0.39893617021276595,0.6261980830670927,0.6924006342887878,0.5221811135985448,0.03159340659340659,-0.07829670329670324,-0.0763003083849525,0.06177651882171631,-0.10801573385814678
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0,0.6401098901098901,0.6234437144323364,0.6724511930585684,0.49595687331536387,0.7019230769230769,0.6342468857765198,0.6263119604500117,0.024725274725274724,0.005494505494505475,0.008662531606080104,0.003622770309448242,-0.0038848870066798824
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0,0.6387362637362637,0.6206570611538198,0.6723768736616702,0.4876712328767123,0.7019230769230769,0.6292301416397095,0.6307908923138729,0.027472527472527472,0.004120879120879106,0.005875878327563533,-0.0013939738273620605,0.0005940448571812862
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,542,0.5618131868131868,0.54851515775211,0.5916114790286976,0.4307692307692308,0.6231647634584013,0.6952133774757385,0.5160166473211869,0.034340659340659344,-0.07280219780219777,-0.06626602507414625,0.06458926200866699,-0.11418020013550467
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,22,0.5508241758241759,0.5316669922442345,0.5783664459161147,0.38522427440633245,0.6314102564102564,0.6867796182632446,0.5211585780085792,0.0260989010989011,-0.08379120879120872,-0.08311419058202174,0.056155502796173096,-0.10903826944811235
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0,0.6346153846153846,0.619411052121236,0.670995670995671,0.4946808510638298,0.6925566343042071,0.6330320835113525,0.6276937948236889,0.027472527472527472,0.0,0.0046298692949797715,0.002407968044281006,-0.002503052633002656
