modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.6346153846153846,0.6139224851763078,0.6481481481481481,0.4810810810810811,0.7125382262996942,0.6325414776802063,0.587769582772493,0.03296703296703297,-0.0013736263736263687,-0.0018076572121574763,0.019585013389587402,-0.02866714992090935
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6373626373626373,0.6169634467722612,0.6540284360189573,0.4838709677419355,0.7129909365558912,0.6150208115577698,0.615373445752449,0.028846153846153848,0.0013736263736263687,0.0012333043837959856,0.002064347267150879,-0.0010632869409533674
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0,0.6401098901098901,0.618979580194723,0.6572104018912529,0.48501362397820164,0.7147147147147147,0.6130340695381165,0.6162021166707524,0.027472527472527472,0.004120879120879106,0.003249437806257749,7.76052474975586e-05,-0.0002346160226499583
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,106,0.6291208791208791,0.6079591791226365,0.6403712296983759,0.4718498659517426,0.7116564417177914,0.6312894225120544,0.5880642503528047,0.03296703296703297,-0.006868131868131844,-0.007770963265828712,0.018332958221435547,-0.028372482340597638
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,5,0.6318681318681318,0.6091836411871845,0.6420323325635104,0.4712328767123288,0.7142857142857143,0.6327043175697327,0.5875100198452494,0.03159340659340659,-0.004120879120879106,-0.006546501201280752,0.01974785327911377,-0.028926712848152958
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0,0.6401098901098901,0.617319735402492,0.6492890995260664,0.4821917808219178,0.7204783258594918,0.6152540445327759,0.615191820658929,0.0260989010989011,0.004120879120879106,0.0015895930140267245,0.0022975802421569824,-0.001244912034473411
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.5728021978021978,0.5503320831874361,0.5909090909090909,0.40771349862258954,0.6523736600306279,0.662352442741394,0.5180748141755825,0.042582417582417584,-0.06318681318681318,-0.06539805920102915,0.049395978450775146,-0.09836191851781984
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6304945054945055,0.6065914789303096,0.6480186480186481,0.46111111111111114,0.7106446776611695,0.6152912974357605,0.6137244158475289,0.03571428571428571,-0.005494505494505475,-0.009138663458155616,0.0023348331451416016,-0.0027123168458734748
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0,0.6387362637362637,0.6166762473394493,0.6509433962264151,0.4835164835164835,0.7155688622754491,0.6138060092926025,0.6137847318054189,0.028846153846153848,0.0027472527472527375,0.0009461049509840169,0.0008495450019836426,-0.0026520008879834522
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,287,0.570054945054945,0.5463917755606909,0.579185520361991,0.40555555555555556,0.654434250764526,0.6648560166358948,0.5135082640453602,0.04395604395604396,-0.06593406593406592,-0.06933836682777439,0.05189955234527588,-0.10292846864804217
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,15,0.5686813186813187,0.544123400925231,0.582392776523702,0.3955431754874652,0.654434250764526,0.6670516133308411,0.5139286237415962,0.042582417582417584,-0.06730769230769229,-0.0716067414632342,0.05409514904022217,-0.10250810895180618
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0,0.6318681318681318,0.6064448041477187,0.6510538641686182,0.4550561797752809,0.7132243684992571,0.6167020797729492,0.6106856569273715,0.03021978021978022,-0.004120879120879106,-0.00928533824074651,0.0037456154823303223,-0.005751075766030844
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5631868131868132,0.5369997864060797,0.5607476635514018,0.3955431754874652,0.6547085201793722,0.6990793347358704,0.4645706866907887,0.04945054945054945,-0.07280219780219777,-0.07873035598238554,0.08612287044525146,-0.15186604600261366
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.6318681318681318,0.6093607107019924,0.6510538641686182,0.46831955922865015,0.7087087087087087,0.6164575219154358,0.6129946603054139,0.03571428571428571,-0.004120879120879106,-0.0063694316864728595,0.0035010576248168945,-0.0034420723879884374
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0,0.6401098901098901,0.6188245614409317,0.6477541371158393,0.4931506849315068,0.7155688622754491,0.6150226593017578,0.6122288609475853,0.024725274725274724,0.004120879120879106,0.003094419052466435,0.002066195011138916,-0.004207871745817049
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,463,0.570054945054945,0.5415500433447183,0.562929061784897,0.4,0.6617210682492581,0.7060970067977905,0.45842545753203484,0.06043956043956044,-0.06593406593406592,-0.0741800990437469,0.09314054250717163,-0.15801127516136754
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,24,0.5618131868131868,0.5352931404767652,0.5620608899297423,0.39106145251396646,0.6527570789865872,0.7029346823692322,0.4593832069284201,0.05631868131868132,-0.07417582417582413,-0.0804370019117,0.08997821807861328,-0.15705352576498227
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0,0.635989010989011,0.6125658814645102,0.6542056074766355,0.4732394366197183,0.7102526002971769,0.6168189644813538,0.6079194450988066,0.03021978021978022,0.0,-0.0031642609239550534,0.0038625001907348633,-0.008517287594595802
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.603021978021978,0.581783195700195,0.6206896551724138,0.4296675191815857,0.6949924127465857,0.6296417713165283,0.5784653979178485,0.020604395604395604,-0.03296703296703296,-0.03394694668827025,0.016685307025909424,-0.03797133477555392
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6332417582417582,0.6129448975217082,0.6587677725118484,0.4731182795698925,0.7069486404833837,0.6121437549591064,0.6183791346063889,0.034340659340659344,-0.0027472527472527375,-0.0027852448667570195,-0.0008127093315124512,0.0019424019129865577
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0,0.635989010989011,0.6151713320769208,0.6540284360189573,0.478494623655914,0.7129909365558912,0.6108670830726624,0.6173427887219751,0.034340659340659344,0.0,-0.0005588103115444776,-0.002089381217956543,0.0009060560285727437
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,111,0.6098901098901099,0.5883744719301841,0.6259168704156479,0.4381443298969072,0.701062215477997,0.628524661064148,0.5805669039358697,0.02197802197802198,-0.026098901098901006,-0.027355670458281134,0.015568196773529053,-0.03586982875753264
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,5,0.603021978021978,0.5814128924892379,0.6225490196078431,0.4256410256410256,0.6960486322188449,0.6265737414360046,0.5803550523898918,0.0260989010989011,-0.03296703296703296,-0.03431724989922735,0.013617277145385742,-0.036081680303510555
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0,0.6318681318681318,0.612103073490247,0.6555819477434679,0.4746666666666667,0.706060606060606,0.6105726361274719,0.6190888271679128,0.03571428571428571,-0.004120879120879106,-0.0036270688982182886,-0.0023838281631469727,0.0026520944745104247
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.6002747252747253,0.5787664892574877,0.581453634085213,0.46632124352331605,0.6885245901639344,0.6487031579017639,0.5397370132712711,0.03983516483516483,-0.0357142857142857,-0.03696365313097749,0.03574669361114502,-0.07669971942213127
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6318681318681318,0.6116934712737278,0.6571428571428571,0.4731182795698925,0.7048192771084337,0.6133257746696472,0.6154620944150705,0.03296703296703297,-0.004120879120879106,-0.004036671114737489,0.0003693103790283203,-0.0009746382783318852
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0,0.6346153846153846,0.6146035946813673,0.6540284360189573,0.47745358090185674,0.7123287671232876,0.6102882027626038,0.6186076716208706,0.03571428571428571,-0.0013736263736263687,-0.001126547707097969,-0.0026682615280151367,0.0021709389274682245
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,298,0.5989010989010989,0.5777900095620114,0.5870646766169154,0.45758354755784064,0.6887218045112782,0.6487351059913635,0.5365327323440776,0.046703296703296704,-0.03708791208791207,-0.03794013282645381,0.03577864170074463,-0.07990400034932477
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,15,0.5961538461538461,0.5765694634011685,0.585,0.4619289340101523,0.6827794561933535,0.6461668610572815,0.5397722445291268,0.04395604395604396,-0.039835164835164805,-0.03916067898729669,0.0332103967666626,-0.07666448816427562
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0,0.6318681318681318,0.6131197786934834,0.665083135391924,0.47214854111405835,0.7021276595744681,0.6117939949035645,0.6166983020908574,0.03708791208791209,-0.004120879120879106,-0.0026103636949817988,-0.0011624693870544434,0.0002615693974550304
