modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.5989010989010989,0.5756467976065492,0.6369710467706013,0.4087193460490463,0.68125,0.6338643431663513,0.6047577312992212,0.020604395604395604,-0.028846153846153855,-0.030277423689174854,0.024566233158111572,-0.043734212711685316
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6236263736263736,0.6032737189853287,0.6666666666666666,0.4397905759162304,0.7033639143730887,0.605873703956604,0.6513046843652186,0.019230769230769232,-0.004120879120879106,-0.0026505023103954306,-0.003424406051635742,0.0028127403543121154
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.635989010989011,0.615598244962757,0.6650366748166259,0.46596858638743455,0.7157894736842105,0.6042987108230591,0.6488689243163749,0.019230769230769232,0.008241758241758212,0.00967402366703285,-0.004999399185180664,0.00037698030546839956
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.5989010989010989,0.5791834040194558,0.6444444444444445,0.41578947368421054,0.6773162939297125,0.6315332651138306,0.607175409432962,0.020604395604395604,-0.028846153846153855,-0.026740817276268314,0.02223515510559082,-0.041316534577944486
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.603021978021978,0.5798857796979163,0.6412556053811659,0.41304347826086957,0.6853582554517134,0.6306271553039551,0.6036342403745947,0.023351648351648352,-0.02472527472527475,-0.02603844159780777,0.021329045295715332,-0.04485770363631181
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6401098901098901,0.6195889263462121,0.6731707317073171,0.4635416666666667,0.7220543806646526,0.600238025188446,0.6519236973791928,0.01510989010989011,0.012362637362637319,0.013664705050488002,-0.009060084819793701,0.003431753368286272
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5604395604395604,0.5262118689619156,0.5995623632385121,0.3333333333333333,0.6457399103139013,0.6807926893234253,0.5231666452251275,0.0260989010989011,-0.06730769230769229,-0.07971235233380847,0.07149457931518555,-0.12532529878577903
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6332417582417582,0.6125837142598326,0.6713615023474179,0.45144356955380577,0.7149460708782742,0.6079464554786682,0.6504147229633686,0.024725274725274724,0.005494505494505475,0.006659492964108504,-0.0013516545295715332,0.0019227789524620675
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6291208791208791,0.6108377530478147,0.6666666666666666,0.4580152671755725,0.7078313253012049,0.5993634462356567,0.6494985054114684,0.016483516483516484,0.0013736263736263687,0.0049135317520906385,-0.009934663772583008,0.0010065614005618784
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5782967032967034,0.5562119462842872,0.6030368763557483,0.41954022988505746,0.6460587326120556,0.6830325126647949,0.5230207373929834,0.046703296703296704,-0.049450549450549386,-0.049712275011436935,0.07373440265655518,-0.1254712066179231
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5576923076923077,0.5238954692072003,0.5844748858447488,0.3352941176470588,0.6519174041297935,0.6709301471710205,0.5186109620584634,0.03296703296703297,-0.07005494505494503,-0.08202875208852378,0.06163203716278076,-0.12988098195244313
