modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.5934065934065934,0.5624984171702944,0.579088471849866,0.4106666666666667,0.6977401129943502,0.6285167336463928,0.6093073876562766,0.01098901098901099,-0.026098901098901117,-0.035989269999527895,0.02409648895263672,-0.028936791049931077
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6208791208791209,0.5994034787056357,0.6384039900249376,0.45549738219895286,0.7043090638930164,0.6070824265480042,0.6359028120008219,0.012362637362637362,0.0013736263736263687,0.0009157915358134483,0.002662181854248047,-0.002341366705385761
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6195054945054945,0.5984876871698223,0.6386138613861386,0.45430809399477806,0.70254110612855,0.6044202446937561,0.6382441809556285,0.009615384615384616,0.0,0.0,0.0,2.2494208717915853e-09
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.5947802197802198,0.5642881935326924,0.5752688172043011,0.41688654353562005,0.700709219858156,0.6306032538414001,0.6062022717341758,0.008241758241758242,-0.02472527472527475,-0.03419949363712982,0.026183009147644043,-0.0320419069720318
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.5934065934065934,0.5624984171702944,0.579088471849866,0.4106666666666667,0.6977401129943502,0.6285167336463928,0.6093073876562766,0.01098901098901099,-0.026098901098901117,-0.035989269999527895,0.02409648895263672,-0.028936791049931077
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6208791208791209,0.5994034787056357,0.6384039900249376,0.45549738219895286,0.7043090638930164,0.6070824265480042,0.6359028120008219,0.012362637362637362,0.0013736263736263687,0.0009157915358134483,0.002662181854248047,-0.002341366705385761
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5618131868131868,0.5292923437094098,0.5260273972602739,0.39050131926121373,0.6713483146067416,0.6736746430397034,0.5250157428668861,0.013736263736263736,-0.05769230769230771,-0.06919534346041245,0.06925439834594727,-0.11322843583932152
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6195054945054945,0.5990444459063252,0.6354679802955665,0.4631578947368421,0.6985074626865672,0.6109113693237305,0.6331858902135746,0.009615384615384616,0.0,0.0005567587365029603,0.006491124629974365,-0.005058288492633012
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6195054945054945,0.5984876871698223,0.6386138613861386,0.45430809399477806,0.70254110612855,0.6044202446937561,0.6382441809556285,0.009615384615384616,0.0,0.0,0.0,2.2494208717915853e-09
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5714285714285714,0.5415274832342306,0.5297297297297298,0.4177545691906005,0.6770981507823614,0.677000880241394,0.521767541336717,0.013736263736263736,-0.04807692307692313,-0.05696020393559165,0.07258063554763794,-0.11647663736949065
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5618131868131868,0.5292923437094098,0.5260273972602739,0.39050131926121373,0.6713483146067416,0.6736746430397034,0.5250157428668861,0.013736263736263736,-0.05769230769230771,-0.06919534346041245,0.06925439834594727,-0.11322843583932152
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0.6195054945054945,0.5990444459063252,0.6354679802955665,0.4631578947368421,0.6985074626865672,0.6109113693237305,0.6331858902135746,0.009615384615384616,0.0,0.0005567587365029603,0.006491124629974365,-0.005058288492633012
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5192307692307693,0.4929166564957814,0.44642857142857145,0.40274599542334094,0.6295754026354319,0.6989483833312988,0.4672619092719351,0.004120879120879121,-0.10027472527472525,-0.10557103067404083,0.09452813863754272,-0.17098226943427253
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6222527472527473,0.601054593511034,0.6440677966101694,0.4574468085106383,0.7016491754122939,0.615257740020752,0.631125920541607,0.004120879120879121,0.0027472527472527375,0.0025669063412117055,0.01083749532699585,-0.007118258164600655
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.6195054945054945,0.5984876871698223,0.6386138613861386,0.45430809399477806,0.70254110612855,0.6044202446937561,0.6382441809556285,0.009615384615384616,0.0,0.0,0.0,2.2494208717915853e-09
