modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.6126373626373627,0.5871690843554275,0.6284403669724771,0.430939226519337,0.7021276595744681,0.6239463686943054,0.6019294826160223,0.03571428571428571,-0.02060439560439553,-0.029690105425875135,0.010674238204956055,-0.029227192279636882
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6318681318681318,0.6155226468295704,0.6558891454965358,0.4895833333333333,0.701095461658842,0.6149490475654602,0.6314909172558563,0.03021978021978022,-0.0013736263736263687,-0.0013365429517322447,0.0016769170761108398,0.000334242360197079
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0,0.635989010989011,0.6191174469291224,0.654292343387471,0.4947916666666667,0.7082683307332294,0.6118417382240295,0.6318367504762491,0.03296703296703297,0.0027472527472527375,0.0022582571478197977,-0.0014303922653198242,0.0006800755805899117
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,106,0.6126373626373627,0.5860206812483052,0.6227272727272727,0.4301675977653631,0.7051671732522796,0.6269784569740295,0.6012210890803376,0.03159340659340659,-0.02060439560439553,-0.03083850853299741,0.013706326484680176,-0.02993558581532163
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,5,0.6098901098901099,0.5839860319520161,0.6241457858769932,0.4265927977839335,0.7012195121951219,0.6210194826126099,0.6036563535676209,0.03571428571428571,-0.02335164835164827,-0.03287315782928646,0.007747352123260498,-0.027500321328038257
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0,0.6346153846153846,0.6180243820089464,0.6589861751152074,0.4908616187989556,0.704225352112676,0.6136634349822998,0.632332163183235,0.034340659340659344,0.0013736263736263687,0.0011651922276437743,0.00039130449295043945,0.0011754882875758543
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.5851648351648352,0.5590150389438636,0.6048565121412803,0.41055718475073316,0.6616314199395771,0.6697061061859131,0.5269551110676233,0.034340659340659344,-0.04807692307692302,-0.05784415083743899,0.05643397569656372,-0.10420156382803591
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6332417582417582,0.6157365563026447,0.651270207852194,0.49206349206349204,0.703875968992248,0.6173408627510071,0.6293397473646478,0.03021978021978022,0.0,-0.0011226334786579306,0.004068732261657715,-0.0018169275310113697
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0,0.6373626373626373,0.6196381662648529,0.6574712643678161,0.493368700265252,0.7080745341614907,0.6143316626548767,0.6310762742756224,0.03571428571428571,0.004120879120879106,0.0027789764835502995,0.0010595321655273438,-8.040062003678017e-05
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,287,0.5865384615384616,0.561622797101352,0.5960264900662252,0.42318840579710143,0.6656534954407295,0.6760748028755188,0.5222092581227407,0.028846153846153848,-0.04670329670329665,-0.05523639267995062,0.06280267238616943,-0.10894741677291853
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,15,0.5824175824175825,0.5554487391499275,0.6,0.4046920821114369,0.6616541353383458,0.6693127751350403,0.5292343932062128,0.03296703296703297,-0.050824175824175755,-0.06141045063137507,0.05604064464569092,-0.10192228168944639
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0,0.6318681318681318,0.6140454688265428,0.6497695852534562,0.49066666666666664,0.7017001545595054,0.6174850463867188,0.6292544848208688,0.03021978021978022,-0.0013736263736263687,-0.0028137209547598463,0.004212915897369385,-0.001902190074790422
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5769230769230769,0.5500786012322266,0.5740318906605922,0.4044943820224719,0.6717095310136157,0.6961732506752014,0.4760151745401416,0.04120879120879121,-0.05631868131868134,-0.06678058854907598,0.08290112018585205,-0.1551415003555176
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.625,0.6085823055370366,0.6453089244851259,0.484375,0.6960629921259842,0.6228553652763367,0.6261416480568148,0.024725274725274724,-0.008241758241758212,-0.00827688424426598,0.009583234786987305,-0.005015026838844361
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0,0.6346153846153846,0.618074939188232,0.6574074074074074,0.49604221635883905,0.7007751937984497,0.6155669689178467,0.629097522587301,0.03296703296703297,0.0013736263736263687,0.0012157494069293673,0.0022948384284973145,-0.002059152308358181
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,463,0.5604395604395604,0.5291869157164877,0.5617977528089888,0.3631123919308357,0.6626506024096386,0.7069095969200134,0.46954047707965363,0.038461538461538464,-0.07280219780219777,-0.08767227406481493,0.09363746643066406,-0.16161619781600556
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,24,0.5782967032967034,0.5498648937955296,0.581081081081081,0.3988439306358382,0.6696696696696697,0.6982594728469849,0.4782584844858179,0.050824175824175824,-0.05494505494505486,-0.066994295985773,0.0849873423576355,-0.15289819040984126
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0,0.625,0.6055812094732774,0.6405529953917051,0.4734042553191489,0.7027863777089783,0.6234803795814514,0.6236916929140236,0.034340659340659344,-0.008241758241758212,-0.011277980308025182,0.01020824909210205,-0.007464981981635588
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.6167582417582418,0.5935967241358284,0.6438356164383562,0.44077134986225897,0.6961832061068702,0.6172115802764893,0.6018235155310961,0.03021978021978022,-0.016483516483516425,-0.023262465645474184,0.003939449787139893,-0.029333159364563044
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6332417582417582,0.6175613071888555,0.6558139534883721,0.493573264781491,0.7032967032967034,0.6140187382698059,0.6308462270267928,0.03021978021978022,0.0,0.0007021174075528824,0.000746607780456543,-0.0003104478688663592
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0,0.6346153846153846,0.6189427139039543,0.6574074074074074,0.49612403100775193,0.7032967032967034,0.6144278645515442,0.6308145742410172,0.03021978021978022,0.0013736263736263687,0.00208352412265167,0.0011557340621948242,-0.0003421006546420191
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,111,0.6181318681318682,0.5977218941783348,0.6454545454545455,0.45528455284552843,0.6924265842349304,0.6189976930618286,0.6008908620035397,0.034340659340659344,-0.015109890109890056,-0.01913729560296784,0.005725562572479248,-0.030265812892119492
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,5,0.6112637362637363,0.5881120038413038,0.639269406392694,0.4328767123287671,0.6921898928024502,0.6180601716041565,0.601571284477692,0.03021978021978022,-0.0219780219780219,-0.02874718593999881,0.004788041114807129,-0.02958539041796715
