epoch,train_loss,train_class_loss,train_reg_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
1,2.8140655860458454,2.0400790425919997,0.773986558060934,0.7739679645165483,1,0.5879120879120879,0.4473156308528945,0.6181217432022095,0.6225336047273299,0.5767450142450142,0.43281872301004953,0.6356030768818326,0.5900014960232332,2.6908538000006956
2,2.3502730282487154,1.6996630096997358,0.6506100196726017,0.7036152042080984,2,0.6098901098901099,0.5123086939148408,0.605949878692627,0.6412165690636632,0.6024623524623526,0.5008190418256961,0.6272433433267806,0.6031414705887133,4.367365199999767
3,2.1813294839086517,1.6017112467882384,0.5796182467765415,0.642533400763268,3,0.6263736263736264,0.5777477977680586,0.6131111979484558,0.6393949665011686,0.6096102971102971,0.5627067537904635,0.6316312628763693,0.6015672751879412,6.0158143999997264
4,2.0230184313474946,1.4961324342045061,0.5268860088883514,0.6425367086442134,3,0.5892857142857143,0.5770580516662022,0.6103808283805847,0.6364386037085957,0.5764652014652015,0.5629425007146158,0.6325721122600414,0.5961996689953166,7.719253900000695
5,2.0053247879460914,1.472958212011166,0.5323665731258701,0.619566882388765,5,0.6332417582417582,0.6088915541596778,0.6077436804771423,0.6361603881091787,0.6084656084656084,0.5816531542688281,0.6295373196955081,0.596869224664193,9.436838699999498
6,1.9066019322981014,1.4048307429181635,0.5017711859564016,0.6283974162248654,5,0.614010989010989,0.5950946123720089,0.6059011220932007,0.6372795901304874,0.5966117216117217,0.5756939748327977,0.6337991610721305,0.5925642941662627,11.144252000000051
7,1.7945657231846333,1.3260718770511724,0.46849384666893723,0.6403281169427693,5,0.6208791208791209,0.5878620624948052,0.6162028908729553,0.6344314952860896,0.6001729751729751,0.565086831994138,0.6390340626239777,0.5905697439064381,12.7993905000003
8,1.7207466897100694,1.271054502974905,0.4496921850497312,0.6312164166399687,5,0.6126373626373627,0.5914259508273487,0.6022074222564697,0.6381401251792697,0.5925925925925927,0.5715813248502178,0.6302997845190542,0.5929383752897173,14.507937799999127
9,1.6106568357554731,1.1907801747673215,0.41987665138469354,0.6543573067670481,5,0.5989010989010989,0.5763910031763055,0.6466843485832214,0.6323811798881618,0.5853937728937728,0.5621993115393429,0.6648567153347863,0.588283081072639,16.155149099999107
10,1.5680195455171926,1.1569329074275336,0.4110866459286792,0.6331067112779409,5,0.6167582417582418,0.5986477987488327,0.613909900188446,0.6220702691515918,0.5894637769637769,0.5699612060235959,0.6363216285352353,0.5794697303320873,17.827307199999268
11,1.5262606483847123,1.1157417995413554,0.410518848790687,0.6566425321568197,5,0.5879120879120879,0.5745252646507996,0.623503565788269,0.6134597768389547,0.5686304436304437,0.5520245253009235,0.6493344472514259,0.5680203247974811,19.540597699999125
12,1.440875704755488,1.0538023349287233,0.3870733742685838,0.6609296165180242,5,0.5934065934065934,0.5695051183010108,0.6287418603897095,0.6090156071453232,0.5752950752950753,0.5494609018566505,0.6520256698131561,0.5653559490747152,21.179998699999487
13,1.3145698273480377,0.9566970532877982,0.35787277515752675,0.6606892495902619,5,0.5961538461538461,0.5765880361687579,0.6366874575614929,0.5907014510422391,0.5717592592592593,0.5518261053558351,0.6625941980768133,0.5454870290966438,22.894788399999015
14,1.2327719715803818,0.8904512364664204,0.34232074300729737,0.6664666626882536,5,0.5961538461538461,0.5591085834521694,0.6285832524299622,0.6072791877639038,0.585546398046398,0.5453758470286588,0.6515750244811729,0.5665679039210095,24.588514699998996
15,1.2038389367453304,0.8643381102973478,0.3395008331765482,0.6748409794458929,5,0.5879120879120879,0.565452737438553,0.6592203378677368,0.594528731635291,0.5714285714285714,0.544268654763996,0.6778825068915332,0.5540194855801611,26.283506600000692
16,1.0558430130246461,0.7491095115229026,0.30673349498824626,0.6641326441066011,5,0.6043956043956044,0.5755406706044037,0.6355988383293152,0.6090147869547247,0.5815781440781441,0.5487147695868978,0.6663492763483966,0.5643473928032455,27.979436499999792
