modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.6318681318681318,0.6065193565972576,0.6713615023474179,0.4431818181818182,0.7050147492625368,0.6111482977867126,0.6339277534804069,0.020604395604395604,-0.0013736263736263687,-0.002372197562420131,0.0034046173095703125,-0.002232634628771879
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5769230769230769,0.5543304900412674,0.5823389021479713,0.416,0.6646525679758308,0.6903032064437866,0.48511303524058463,0.023351648351648352,-0.05631868131868134,-0.05456106411841033,0.08255952596664429,-0.1510473528685941
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,0.5755494505494505,0.5526990963109089,0.5845410628019324,0.4128686327077748,0.6606875934230194,0.6856856942176819,0.488929085191214,0.028846153846153848,-0.05769230769230771,-0.05619245784876892,0.07794201374053955,-0.14723130291796477
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0.6291208791208791,0.6046283800445228,0.668235294117647,0.441340782122905,0.7043090638930164,0.6163139343261719,0.6310383626627883,0.028846153846153848,-0.004120879120879106,-0.004263174115154977,0.008570253849029541,-0.005122025446390399
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6085164835164835,0.5796529161510535,0.6477541371158393,0.40114613180515757,0.6900584795321637,0.6238417625427246,0.600975498126761,0.028846153846153848,-0.02472527472527475,-0.02923863800862425,0.016098082065582275,-0.035184889982417755
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6318681318681318,0.6083564925503506,0.6761229314420804,0.4456824512534819,0.7032640949554896,0.6069807410240173,0.6369447940096653,0.02197802197802198,-0.0013736263736263687,-0.0005350616093271476,-0.000762939453125,0.0007844059004865622
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0.6346153846153846,0.610685637894323,0.6713947990543735,0.45251396648044695,0.7081481481481482,0.6075260043144226,0.6363232764068177,0.023351648351648352,0.0013736263736263687,0.00179408373464518,-0.00021767616271972656,0.0001628882976389967
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6098901098901099,0.5819227232157167,0.6494117647058824,0.4092219020172911,0.6871345029239766,0.6230583786964417,0.600999398311105,0.028846153846153848,-0.02335164835164827,-0.026968830943961075,0.015314698219299316,-0.035160989798073694
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,0.6043956043956044,0.5760794344701389,0.6430260047281324,0.4,0.6852122986822841,0.6225313544273376,0.6012677729614908,0.028846153846153848,-0.028846153846153855,-0.0328121196895389,0.014787673950195312,-0.03489261514768793
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0.6291208791208791,0.6051975128770054,0.6682464454976303,0.4419889502762431,0.7053571428571429,0.6064960360527039,0.637237225218677,0.02197802197802198,-0.004120879120879106,-0.0036940412826723668,-0.0012476444244384766,0.001076837109498241
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5989010989010989,0.5720724199139933,0.5965770171149144,0.42857142857142855,0.6910688140556369,0.6365567445755005,0.5609360889220889,0.028846153846153848,-0.03434065934065933,-0.036819134245684504,0.028813064098358154,-0.07522429918708984
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.625,0.5978355151912867,0.6697892271662763,0.42165242165242167,0.7020648967551623,0.6064462065696716,0.6379847113584215,0.020604395604395604,-0.008241758241758212,-0.011056038968391024,-0.0012974739074707031,0.0018243232492427541
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0.6401098901098901,0.6156676128239444,0.6776470588235294,0.4563380281690141,0.7130177514792899,0.6071410775184631,0.6363130880306982,0.0260989010989011,0.006868131868131844,0.006776058664266671,-0.0006026029586791992,0.00015269992151945022
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.6043956043956044,0.5777545885182159,0.6053268765133172,0.4369747899159664,0.6909620991253644,0.6357746124267578,0.5619203246690064,0.03021978021978022,-0.028846153846153855,-0.031136965641461845,0.02803093194961548,-0.07424006344017231
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,0.6016483516483516,0.5738277695776128,0.6,0.4265927977839335,0.6948905109489051,0.6348384618759155,0.5604296920072439,0.024725274725274724,-0.03159340659340659,-0.03506378458206494,0.027094781398773193,-0.07573069610193484
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0.6277472527472527,0.6012780947149339,0.6682242990654206,0.4293785310734463,0.7062314540059347,0.6054531335830688,0.6382288500705392,0.023351648351648352,-0.005494505494505475,-0.0076134594447438975,-0.0022905468940734863,0.002068461961360457
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5604395604395604,0.5407419759330377,0.594847775175644,0.3894736842105263,0.637904468412943,0.6687045693397522,0.5284830097178553,0.0260989010989011,-0.07280219780219777,-0.06814957822664003,0.06096088886260986,-0.10767737839132341
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0.625,0.599016158536854,0.6651162790697674,0.43059490084985835,0.7013372956909361,0.6084507703781128,0.6364448726337667,0.027472527472527472,-0.008241758241758212,-0.009875395622823802,0.000707089900970459,0.0002844845245879579
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0.6373626373626373,0.6116161108317971,0.6729411764705883,0.45014245014245013,0.711764705882353,0.6063416600227356,0.6366333557224486,0.023351648351648352,0.004120879120879106,0.0027245566721193493,-0.0014020204544067383,0.00047296761326987014
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5618131868131868,0.5413194367529915,0.5841121495327103,0.39577836411609496,0.6440677966101694,0.6703410148620605,0.5289614264284593,0.023351648351648352,-0.0714285714285714,-0.06757211740668623,0.06259733438491821,-0.1071989616807194
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,0.5576923076923077,0.5362654168492431,0.5794392523364486,0.38726790450928383,0.642089093701997,0.6656345129013062,0.5288968849274835,0.028846153846153848,-0.0755494505494505,-0.07262613731043466,0.05789083242416382,-0.1072635031816952
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0.6236263736263736,0.5980760229440035,0.6589327146171694,0.43380281690140843,0.7014925373134329,0.6066470742225647,0.6369653428798718,0.028846153846153848,-0.009615384615384581,-0.010815531215674246,-0.0010966062545776367,0.0008049547706930893
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6002747252747253,0.5661638826073428,0.6376146788990825,0.38271604938271603,0.6781609195402298,0.6332253217697144,0.5970403733605989,0.03021978021978022,-0.03296703296703296,-0.04272767155233492,0.02548164129257202,-0.039120014748579846
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0.6332417582417582,0.6075431607688014,0.6729411764705883,0.4406779661016949,0.7090103397341211,0.6071178913116455,0.6353583846326212,0.028846153846153848,0.0,-0.0013483933908763346,-0.0006257891654968262,-0.0008020034765575668
