modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.6208791208791209,0.5750241159051541,0.6178010471204188,0.3780487804878049,0.7292225201072386,0.6046216487884521,0.636781658729089,0.042582417582417584,-0.013736263736263687,-0.017754873571881435,0.006843268871307373,-0.019083904619611514
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6414835164835165,0.6022234153159142,0.65,0.4276729559748428,0.7289972899728997,0.5970903038978577,0.6563700750994964,0.023351648351648352,0.006868131868131955,0.009444425838878612,-0.0006880760192871094,0.0005045117507959107
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0,0.6414835164835165,0.6016840157676046,0.6548223350253807,0.4227129337539432,0.72751677852349,0.5955674648284912,0.6553468854186538,0.020604395604395604,0.006868131868131955,0.008905026290568996,-0.0022109150886535645,-0.0005186779300466737
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,106,0.6318681318681318,0.5922430349917588,0.6214099216710183,0.4226190476190476,0.7327001356852103,0.6065386533737183,0.6332159104464352,0.03159340659340659,-0.0027472527472527375,-0.0005359544852767684,0.008760273456573486,-0.022649652902265283
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,5,0.614010989010989,0.5679719580179574,0.6161879895561357,0.36363636363636365,0.7240915208613729,0.6010565161705017,0.6385126810866889,0.03983516483516483,-0.02060439560439553,-0.024807031459078144,0.0032781362533569336,-0.017352882262011593
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0,0.6442307692307693,0.6104809431923279,0.6498740554156172,0.45454545454545453,0.7270233196159122,0.594485342502594,0.6559899132147997,0.017857142857142856,0.009615384615384692,0.017701953715292373,-0.0032930374145507812,0.00012434986609921594
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.5728021978021978,0.5327279054882031,0.5488126649076517,0.3727810650887574,0.6765899864682002,0.6482920050621033,0.552781122139056,0.042582417582417584,-0.061813186813186816,-0.06005108398883241,0.050513625144958496,-0.10308444120964455
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6442307692307693,0.6068863687896467,0.6567164179104478,0.43343653250773995,0.7305061559507524,0.5975562334060669,0.6576522735689738,0.023351648351648352,0.009615384615384692,0.01410737931261119,-0.00022214651107788086,0.0017867102202733243
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0,0.6346153846153846,0.5957130970667838,0.6479591836734694,0.41875,0.7204301075268817,0.5949194431304932,0.6538273152225925,0.019230769230769232,0.0,0.002934107589748214,-0.0028589367866516113,-0.0020382481261079777
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,287,0.5892857142857143,0.5549194677189822,0.5699481865284974,0.4068767908309456,0.6879334257975035,0.6533994674682617,0.5465720996610514,0.038461538461538464,-0.04532967032967028,-0.037859521758053405,0.05562108755111694,-0.10929346368764914
