modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0,0.6085164835164835,0.5943746906451081,0.615,0.4784688995215311,0.6896551724137931,0.5843449234962463,0.6530593832240625,0.013736263736263736,-0.009615384615384692,-0.01026265338150778,-0.00029850006103515625,-0.0002033984853091475
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,351,0.5673076923076923,0.5562405952810883,0.6102564102564103,0.41784037558685444,0.640625,0.6350180506706238,0.5941345858541349,0.023351648351648352,-0.050824175824175866,-0.048396748745527574,0.050374627113342285,-0.059128195855236765
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,13,0.5686813186813187,0.5558631406725144,0.6035805626598465,0.41904761904761906,0.6449612403100775,0.6305720806121826,0.5957071141345511,0.02197802197802198,-0.0494505494505495,-0.04877420335410143,0.04592865705490112,-0.05755566757482056
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0,0.6126373626373627,0.5993802488752845,0.6278481012658228,0.47641509433962265,0.6938775510204082,0.5875456929206848,0.6512931559422332,0.016483516483516484,-0.005494505494505475,-0.005257095151331326,0.0029022693634033203,-0.0019696257671384387
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,22,0.5576923076923077,0.548473740344611,0.5526315789473685,0.46357615894039733,0.6292134831460674,0.6635056138038635,0.524924837140315,0.019230769230769232,-0.06043956043956045,-0.05616360368200479,0.07886219024658203,-0.12833794456905667
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0,0.6208791208791209,0.607381700345037,0.6363636363636364,0.48687350835322196,0.6989079563182528,0.5887057185173035,0.6503277448632271,0.013736263736263736,0.0027472527472527375,0.0027443563184211817,0.004062294960021973,-0.002935036846144601
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0,0.6098901098901099,0.5963086696930325,0.6169154228855721,0.4844124700239808,0.6875981161695447,0.5829944014549255,0.6536534437127813,0.017857142857142856,-0.008241758241758212,-0.008328674333583308,-0.001649022102355957,0.0003906620034096475
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,542,0.5494505494505495,0.538838576176815,0.5564304461942258,0.44036697247706424,0.6197183098591549,0.6750114560127258,0.5148292486383914,0.028846153846153848,-0.06868131868131866,-0.06579876784980088,0.09036803245544434,-0.13843353307098027
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,22,0.5521978021978022,0.5402347106789923,0.5382585751978892,0.45351473922902497,0.6289308176100629,0.664456844329834,0.5174503286293562,0.028846153846153848,-0.06593406593406592,-0.06440263334762353,0.07981342077255249,-0.13581245308001544
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0,0.6181318681318682,0.6063068715722834,0.6412213740458015,0.4881516587677725,0.6895475819032761,0.5885476469993591,0.650656157649331,0.016483516483516484,0.0,0.0016695275456675152,0.0039042234420776367,-0.002606624060040641
