epoch,train_loss,train_class_loss,train_reg_loss,train_consistency_loss,train_auxiliary_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
1,3.063815359303807,2.0824581674342655,0.8259518610711302,0.0,1.5540535386075678,0.7891925699125155,1,0.5837912087912088,0.44375699256207474,0.6646566987037659,0.5779767778286969,0.5718610093610094,0.4312510059833284,0.6727280572608665,0.5522152039251004,4.256050399999367
2,2.629197460211078,1.7941601027796301,0.6922753867765941,0.0,1.4276199034633272,0.710380728482914,2,0.6002747252747253,0.5099222121280945,0.6295157670974731,0.626694255706939,0.5881664631664633,0.5025163485051711,0.6491555825427726,0.5982435744915979,7.645633799998905
3,2.375935130969063,1.6404550414724448,0.5966534563385509,0.0,1.3882664350065812,0.6450666759813638,3,0.6332417582417582,0.5786367973207157,0.6326267123222351,0.6450025445316125,0.6139346764346764,0.5634507976077159,0.6383803232952401,0.6098797674421264,10.93695220000518
4,2.2462045531209682,1.543657503844361,0.5664318347714611,0.0,1.3611521964396223,0.6220423255767915,4,0.6153846153846154,0.597607540325987,0.595457136631012,0.6412680302097635,0.597934472934473,0.5764827557922373,0.6167393977995272,0.6088789705055357,14.338007999998808
5,2.1507661726056915,1.486396392490797,0.5298607726687009,0.0,1.3450900756908972,0.6125633972064816,5,0.6181318681318682,0.6046373440266158,0.5846434235572815,0.6532627817093717,0.5963827838827839,0.5830274434026876,0.6090921218748446,0.6115088092345551,17.693376200004423
6,2.0036144862645506,1.3982483708279123,0.47310341054982397,0.0,1.322627078837253,0.6343736207090162,5,0.6112637362637363,0.5766281613386038,0.590368390083313,0.6570494007640517,0.5960266585266586,0.5643528061156965,0.6103915991606536,0.6164230570367754,20.979407099999662
7,1.8900550071199442,1.3113974581761985,0.4482329764668123,0.0,1.3042457379718944,0.6127540801244025,5,0.6153846153846154,0.6069225764241701,0.5815964341163635,0.6537303814254394,0.5921601546601547,0.580557564167051,0.6057461113841446,0.6122465581428647,24.28645270000561
8,1.8076028548213976,1.2459184654331348,0.4321418711424576,0.0,1.2954253153878212,0.6312646079329958,5,0.6071428571428571,0.5894353968667518,0.6070520877838135,0.645580397262198,0.5905575905575906,0.5717164298540025,0.6272924222328045,0.6050295833870342,27.589174799999455
9,1.6651697145470463,1.1481489826899038,0.389485934328436,0.0,1.275348107488236,0.6357047426798238,5,0.614010989010989,0.5888033722805893,0.6239781975746155,0.6389803787984064,0.5949074074074073,0.5708845442229956,0.636283243144,0.5974392022978259,30.874181600003794
10,1.5764992737805195,1.0762441533303577,0.3739251217540129,0.0,1.263300018071777,0.6299780296708778,5,0.6112637362637363,0.591564735925764,0.6034553647041321,0.639126266985265,0.5898962148962149,0.5717226493085822,0.625493014300311,0.5916018007442093,34.273191700005555
