modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0,0.6332417582417582,0.6178587249063091,0.6574712643678161,0.493573264781491,0.7025316455696202,0.6108118295669556,0.6336373195077376,0.027472527472527472,0.0,-0.00019027287809048055,0.000850975513458252,-0.00025908803691221394
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,492,0.5604395604395604,0.5446826429358664,0.594847775175644,0.4071246819338422,0.6320754716981132,0.6733952760696411,0.4984444208426507,0.034340659340659344,-0.07280219780219777,-0.07336635484853316,0.0634344220161438,-0.1354519867019991
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,24,0.5618131868131868,0.5452684693483082,0.6,0.4094488188976378,0.6263565891472869,0.6707364916801453,0.4978426754963168,0.03571428571428571,-0.0714285714285714,-0.0727805284360914,0.06077563762664795,-0.13605373204833304
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0,0.6208791208791209,0.6069120432064633,0.6494117647058824,0.4836272040302267,0.6876971608832808,0.6139730215072632,0.6310496407558726,0.020604395604395604,-0.012362637362637319,-0.011136954577936287,0.004012167453765869,-0.0028467667887772663
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,3,0.5934065934065934,0.5763314814698175,0.6380090497737556,0.43271767810026385,0.658267716535433,0.6296353340148926,0.5977981737023209,0.042582417582417584,-0.039835164835164805,-0.04171751631458209,0.019674479961395264,-0.03609823384232891
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0,0.6304945054945055,0.6160292190235445,0.6605080831408776,0.493573264781491,0.694006309148265,0.6097055673599243,0.6329381952156112,0.03021978021978022,-0.0027472527472527375,-0.0020197787608551288,-0.00025528669357299805,-0.000958212329038588
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0,0.6332417582417582,0.6192161723075109,0.6605080831408776,0.49872773536895676,0.6984126984126984,0.6101497411727905,0.6332653194512409,0.03021978021978022,0.0,0.001167174523111325,0.0001888871192932129,-0.0006310880934089491
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,133,0.5892857142857143,0.5726954585222302,0.6272727272727273,0.4356955380577428,0.6551181102362205,0.6313400268554688,0.5957628582306492,0.038461538461538464,-0.04395604395604391,-0.04535353926216934,0.021379172801971436,-0.03813354931400059
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,3,0.5975274725274725,0.5810457692869418,0.6396396396396397,0.4421052631578947,0.6613924050632911,0.6290938258171082,0.5975585357545111,0.04120879120879121,-0.0357142857142857,-0.03700322849745774,0.01913297176361084,-0.0363378717901387
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0,0.6318681318681318,0.6184196457925463,0.6620370370370371,0.5012787723785166,0.6919431279620853,0.6097044348716736,0.6323067278618447,0.03021978021978022,-0.0013736263736263687,0.000370648008146679,-0.00025641918182373047,-0.0015896796828051007
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,13,0.5631868131868132,0.5491670617844566,0.6221198156682027,0.40512820512820513,0.620253164556962,0.6374065279960632,0.5934838864528169,0.03159340659340659,-0.07005494505494503,-0.06888193599994297,0.027445673942565918,-0.04041252109183291
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0,0.635989010989011,0.6216858344301454,0.6588785046728972,0.5038167938931297,0.7023622047244095,0.6096883416175842,0.6322931671996296,0.03159340659340659,0.0027472527472527375,0.003636836645745767,-0.00027251243591308594,-0.0016032403450202404
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0,0.625,0.6114446473219304,0.6558139534883721,0.48743718592964824,0.6910828025477707,0.6137048602104187,0.6301564539335506,0.028846153846153848,-0.008241758241758212,-0.006604350462469211,0.0037440061569213867,-0.003739953611099245
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,351,0.5618131868131868,0.5478807089673561,0.6203703703703703,0.4020356234096692,0.6212361331220285,0.6376034021377563,0.5912681571728857,0.03571428571428571,-0.0714285714285714,-0.07016828881704351,0.027642548084259033,-0.0426282503717641
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,13,0.5576923076923077,0.545171957684199,0.6195899772209568,0.40302267002518893,0.6129032258064516,0.6401872038841248,0.5892200963846306,0.042582417582417584,-0.0755494505494505,-0.07287704010020057,0.03022634983062744,-0.044676311160019244
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0,0.6332417582417582,0.6198243388116805,0.662004662004662,0.5012658227848101,0.6962025316455697,0.6140287518501282,0.6274793492724441,0.03021978021978022,0.0,0.0017753410272809411,0.004067897796630859,-0.0064170582722057334
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,22,0.5686813186813187,0.5555344189502893,0.6078886310904872,0.4271356783919598,0.631578947368421,0.6758553385734558,0.5088017601565454,0.042582417582417584,-0.06456043956043955,-0.06251457883411027,0.0658944845199585,-0.12509464738810439
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0,0.635989010989011,0.62244593114989,0.6619718309859155,0.5050505050505051,0.7003154574132492,0.6148790717124939,0.6282489206832955,0.034340659340659344,0.0027472527472527375,0.0043969333654904075,0.004918217658996582,-0.0056474868613543006
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0,0.6195054945054945,0.6065490970905757,0.6511627906976745,0.48258706467661694,0.6858974358974359,0.6120819449424744,0.6321189493794194,0.028846153846153848,-0.013736263736263687,-0.011499900693823895,0.0021210908889770508,-0.00177745816523045
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,542,0.5508241758241759,0.5391626091103857,0.5915492957746479,0.41277641277641275,0.6131621187800963,0.6834933757781982,0.49556829124259455,0.0521978021978022,-0.08241758241758235,-0.07888638867401387,0.07353252172470093,-0.13832811630205527
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,22,0.5604395604395604,0.5508839249530079,0.6060606060606061,0.42995169082125606,0.6166394779771615,0.6756068468093872,0.5073759258804098,0.034340659340659344,-0.07280219780219777,-0.06716507283139173,0.06564599275588989,-0.12652048166424001
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0,0.6208791208791209,0.6100618286186495,0.6572104018912529,0.4891041162227603,0.6838709677419355,0.6157621145248413,0.6269449183218252,0.03296703296703297,-0.012362637362637319,-0.007987169165750041,0.005801260471343994,-0.006951489222824625
