modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.625,0.6092691548666598,0.6579520697167756,0.4827586206896552,0.6870967741935484,0.6099873185157776,0.6393693855074932,0.008241758241758242,0.004120879120879106,0.004082288903541009,0.0014591217041015625,-0.00022551080162558357
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0,0.625,0.6090568074070755,0.6565217391304348,0.48021108179419525,0.6904376012965965,0.6068474054336548,0.6395485496656559,0.01098901098901099,0.004120879120879106,0.0038699414439566926,-0.0016807913780212402,-4.63466434629245e-05
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,298,0.5755494505494505,0.5638917375480084,0.6090909090909091,0.43795620437956206,0.6446280991735537,0.6412460207939148,0.5662988036074134,0.020604395604395604,-0.04532967032967039,-0.041295128415110405,0.03271782398223877,-0.07329609270170545
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,15,0.5741758241758241,0.5637078814530786,0.6136363636363636,0.4396135265700483,0.6378737541528239,0.6383644938468933,0.5669538652055128,0.028846153846153848,-0.04670329670329676,-0.04147898451004017,0.029836297035217285,-0.07264103110360598
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0,0.625,0.6092203555051575,0.6565217391304348,0.48404255319148937,0.6870967741935484,0.6089455485343933,0.6390646282388297,0.008241758241758242,0.004120879120879106,0.004033489542038748,0.00041735172271728516,-0.0005302680702891083
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5357142857142857,0.529359207093605,0.5833333333333334,0.41189931350114417,0.5928449744463373,0.6736440062522888,0.5222261674935672,0.017857142857142856,-0.0851648351648352,-0.07582765886951381,0.06511580944061279,-0.1173687288155516
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.6222527472527473,0.6067812199080076,0.6609071274298056,0.4787234042553192,0.6807131280388979,0.6118906736373901,0.6382905875765708,0.004120879120879121,0.0013736263736263687,0.0015943539448888266,0.0033624768257141113,-0.001304308732548054
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0,0.6222527472527473,0.6074627336482198,0.6565217391304348,0.48293963254593175,0.6829268292682927,0.6049980521202087,0.6404701069838147,0.008241758241758242,0.0013736263736263687,0.0022758676851010184,-0.003530144691467285,0.0008752106746958699
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,492,0.5302197802197802,0.5237455153224364,0.5754060324825986,0.4063926940639269,0.5894378194207837,0.6779176592826843,0.5199880137429745,0.008241758241758242,-0.09065934065934067,-0.08144135064068236,0.0693894624710083,-0.11960688256614427
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,24,0.5288461538461539,0.5235668909169274,0.5767441860465117,0.4117647058823529,0.5821917808219178,0.6709132194519043,0.5224736845316595,0.012362637362637362,-0.09203296703296704,-0.08161997504619134,0.06238502264022827,-0.11712121177745927
