modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6236263736263736,0.6025433122685332,0.6334164588528678,0.46035805626598464,0.713855421686747,0.6056073904037476,0.6176519786062522,0.01098901098901099,-0.008241758241758212,-0.013751336091770483,0.014819502830505371,-0.0133331070516165
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6318681318681318,0.6162946483603037,0.6445012787723785,0.4950980392156863,0.7092846270928462,0.5907878875732422,0.6309850860093841,0.006868131868131868,0.0,0.0,0.0,3.515153723654407e-10
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6373626373626373,0.6214243292793141,0.6512820512820513,0.5,0.7129909365558912,0.5910951495170593,0.6308897756681426,0.005494505494505495,0.005494505494505475,0.005129680919010449,0.00030726194381713867,-9.530998972606675e-05
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6236263736263736,0.6025433122685332,0.6334164588528678,0.46035805626598464,0.713855421686747,0.6056073904037476,0.6176519786062522,0.01098901098901099,-0.008241758241758212,-0.013751336091770483,0.014819502830505371,-0.0133331070516165
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.6277472527472527,0.6049470253178244,0.628140703517588,0.4675324675324675,0.7191679049034175,0.605793297290802,0.6172182759454126,0.01510989010989011,-0.004120879120879106,-0.011347623042479271,0.015005409717559814,-0.01376680971245614
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6373626373626373,0.6214243292793141,0.6512820512820513,0.5,0.7129909365558912,0.5910951495170593,0.6308897756681426,0.005494505494505495,0.005494505494505475,0.005129680919010449,0.00030726194381713867,-9.530998972606675e-05
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5741758241758241,0.5551094517578455,0.5693069306930693,0.43544303797468353,0.6605783866057838,0.6404416561126709,0.541611731504741,0.005494505494505495,-0.05769230769230771,-0.061185196602458136,0.04965376853942871,-0.08937335415312775
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6318681318681318,0.6162946483603037,0.6445012787723785,0.4950980392156863,0.7092846270928462,0.5907878875732422,0.6309850860093841,0.006868131868131868,0.0,0.0,0.0,3.515153723654407e-10
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6332417582417582,0.6169449820147417,0.6410256410256411,0.49876543209876545,0.7110438729198184,0.5922917127609253,0.6300721866930367,0.004120879120879121,0.0013736263736263687,0.0006503336544380067,0.0015038251876831055,-0.0009128989648320429
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5741758241758241,0.5551094517578455,0.5693069306930693,0.43544303797468353,0.6605783866057838,0.6404416561126709,0.541611731504741,0.005494505494505495,-0.05769230769230771,-0.061185196602458136,0.04965376853942871,-0.08937335415312775
