modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6002747252747253,0.5699909578863102,0.6166219839142091,0.3978201634877384,0.6955307262569832,0.6343744993209839,0.6069627651787997,0.019230769230769232,-0.02472527472527475,-0.03365957736302605,0.026408672332763672,-0.03364982679724626
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6002747252747253,0.5699909578863102,0.6166219839142091,0.3978201634877384,0.6955307262569832,0.6343744993209839,0.6069627651787997,0.019230769230769232,-0.02472527472527475,-0.03365957736302605,0.026408672332763672,-0.03364982679724626
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.6002747252747253,0.5699909578863102,0.6166219839142091,0.3978201634877384,0.6955307262569832,0.6343744993209839,0.6069627651787997,0.019230769230769232,-0.02472527472527475,-0.03365957736302605,0.026408672332763672,-0.03364982679724626
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5714285714285714,0.5408419457721148,0.5469613259668509,0.40425531914893614,0.6713091922005571,0.6792150139808655,0.5157076854897994,0.012362637362637362,-0.0535714285714286,-0.06280858947722145,0.07124918699264526,-0.12490490648624653
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5714285714285714,0.5408419457721148,0.5469613259668509,0.40425531914893614,0.6713091922005571,0.6792150139808655,0.5157076854897994,0.012362637362637362,-0.0535714285714286,-0.06280858947722145,0.07124918699264526,-0.12490490648624653
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5714285714285714,0.5408419457721148,0.5469613259668509,0.40425531914893614,0.6713091922005571,0.6792150139808655,0.5157076854897994,0.012362637362637362,-0.0535714285714286,-0.06280858947722145,0.07124918699264526,-0.12490490648624653
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5260989010989011,0.5012823088931798,0.5014409221902018,0.3802469135802469,0.6221590909090909,0.7082098722457886,0.4559423709661342,0.019230769230769232,-0.09890109890109888,-0.10236822635615639,0.10024404525756836,-0.1846702210099117
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5260989010989011,0.5012823088931798,0.5014409221902018,0.3802469135802469,0.6221590909090909,0.7082098722457886,0.4559423709661342,0.019230769230769232,-0.09890109890109888,-0.10236822635615639,0.10024404525756836,-0.1846702210099117
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,0.5260989010989011,0.5012823088931798,0.5014409221902018,0.3802469135802469,0.6221590909090909,0.7082098722457886,0.4559423709661342,0.019230769230769232,-0.09890109890109888,-0.10236822635615639,0.10024404525756836,-0.1846702210099117
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.592032967032967,0.5639226856886227,0.6065573770491803,0.39893617021276595,0.6862745098039216,0.6281779408454895,0.5985989935721823,0.019230769230769232,-0.03296703296703296,-0.03972784956071351,0.020212113857269287,-0.04201359840386365
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.592032967032967,0.5639226856886227,0.6065573770491803,0.39893617021276595,0.6862745098039216,0.6281779408454895,0.5985989935721823,0.019230769230769232,-0.03296703296703296,-0.03972784956071351,0.020212113857269287,-0.04201359840386365
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,0.592032967032967,0.5639226856886227,0.6065573770491803,0.39893617021276595,0.6862745098039216,0.6281779408454895,0.5985989935721823,0.019230769230769232,-0.03296703296703296,-0.03972784956071351,0.020212113857269287,-0.04201359840386365
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5618131868131868,0.5317851832015483,0.5427728613569321,0.3877551020408163,0.6648275862068965,0.6512752175331116,0.552008226826013,0.016483516483516484,-0.06318681318681318,-0.07186535204778788,0.04330939054489136,-0.0886043651500329
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5618131868131868,0.5317851832015483,0.5427728613569321,0.3877551020408163,0.6648275862068965,0.6512752175331116,0.552008226826013,0.016483516483516484,-0.06318681318681318,-0.07186535204778788,0.04330939054489136,-0.0886043651500329
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,0.5618131868131868,0.5317851832015483,0.5427728613569321,0.3877551020408163,0.6648275862068965,0.6512752175331116,0.552008226826013,0.016483516483516484,-0.06318681318681318,-0.07186535204778788,0.04330939054489136,-0.0886043651500329
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5247252747252747,0.5012589982649862,0.49700598802395207,0.3776223776223776,0.6291486291486291,0.6866432428359985,0.4935095755386155,0.02197802197802198,-0.10027472527472525,-0.10239153698435,0.07867741584777832,-0.1471030164374304
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5247252747252747,0.5012589982649862,0.49700598802395207,0.3776223776223776,0.6291486291486291,0.6866432428359985,0.4935095755386155,0.02197802197802198,-0.10027472527472525,-0.10239153698435,0.07867741584777832,-0.1471030164374304
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,0.5247252747252747,0.5012589982649862,0.49700598802395207,0.3776223776223776,0.6291486291486291,0.6866432428359985,0.4935095755386155,0.02197802197802198,-0.10027472527472525,-0.10239153698435,0.07867741584777832,-0.1471030164374304
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.5769230769230769,0.5434866468919414,0.6031746031746031,0.35694050991501414,0.670344827586207,0.6403182148933411,0.5931057535776003,0.0260989010989011,-0.04807692307692313,-0.060163888357394835,0.03235238790512085,-0.047506838398445606
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,0.5769230769230769,0.5434866468919414,0.6031746031746031,0.35694050991501414,0.670344827586207,0.6403182148933411,0.5931057535776003,0.0260989010989011,-0.04807692307692313,-0.060163888357394835,0.03235238790512085,-0.047506838398445606
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,0.5769230769230769,0.5434866468919414,0.6031746031746031,0.35694050991501414,0.670344827586207,0.6403182148933411,0.5931057535776003,0.0260989010989011,-0.04807692307692313,-0.060163888357394835,0.03235238790512085,-0.047506838398445606
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5494505494505495,0.5129492960291796,0.5633802816901409,0.32492997198879553,0.6505376344086021,0.657597005367279,0.5846055878528121,0.028846153846153848,-0.0755494505494505,-0.0907012392201566,0.04963117837905884,-0.05600700412323378
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,0.5494505494505495,0.5129492960291796,0.5633802816901409,0.32492997198879553,0.6505376344086021,0.657597005367279,0.5846055878528121,0.028846153846153848,-0.0755494505494505,-0.0907012392201566,0.04963117837905884,-0.05600700412323378
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,0.5494505494505495,0.5129492960291796,0.5633802816901409,0.32492997198879553,0.6505376344086021,0.657597005367279,0.5846055878528121,0.028846153846153848,-0.0755494505494505,-0.0907012392201566,0.04963117837905884,-0.05600700412323378
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5288461538461539,0.4901012048567515,0.5191740412979351,0.3220338983050847,0.6290956749672346,0.705822765827179,0.506061431875348,0.017857142857142856,-0.09615384615384615,-0.11354933039258469,0.09785693883895874,-0.1345511601006979
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0.625,0.6036505352493362,0.6714628297362111,0.45125348189415043,0.6882352941176471,0.6079658269882202,0.6406125947379671,0.01098901098901099,0.0,0.0,0.0,2.7619211362406304e-09
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,0.5288461538461539,0.4901012048567515,0.5191740412979351,0.3220338983050847,0.6290956749672346,0.705822765827179,0.506061431875348,0.017857142857142856,-0.09615384615384615,-0.11354933039258469,0.09785693883895874,-0.1345511601006979
