modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6016483516483516,0.5809489220921243,0.6189376443418014,0.4289405684754522,0.6949685534591195,0.6197034120559692,0.6158305577079707,0.024725274725274724,-0.017857142857142905,-0.01609053668390681,0.020118415355682373,-0.023840429654077067
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6236263736263736,0.6044136306197055,0.642512077294686,0.4675324675324675,0.7031963470319634,0.6026610732078552,0.6415243136706094,0.027472527472527472,0.004120879120879106,0.007374171843674393,0.0030760765075683594,0.0018533263085616092
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6263736263736264,0.6037422587031809,0.6379746835443038,0.4583333333333333,0.7149187592319055,0.5962862968444824,0.6395273869043241,0.019230769230769232,0.006868131868131844,0.006702799927149727,-0.0032986998558044434,-0.00014360045772365826
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6002747252747253,0.5856194920764939,0.6255707762557078,0.45161290322580644,0.6796747967479675,0.6258585453033447,0.6117306688027433,0.023351648351648352,-0.019230769230769273,-0.011419966699537265,0.02627354860305786,-0.027940318559304456
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.5975274725274725,0.5758517277001244,0.625,0.41237113402061853,0.6901840490797546,0.6189238429069519,0.6125531598810515,0.02197802197802198,-0.02197802197802201,-0.02118773107590677,0.01933884620666504,-0.027117827480996226
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6291208791208791,0.6103289046693804,0.6401985111662531,0.48081841432225064,0.7099697885196374,0.5970041155815125,0.6413351608117253,0.024725274725274724,0.009615384615384581,0.013289445893349239,-0.002580881118774414,0.0016641734496775085
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5796703296703297,0.5559508211345264,0.6036866359447005,0.40555555555555556,0.6586102719033232,0.6576316952705383,0.5376737363182008,0.024725274725274724,-0.039835164835164805,-0.04108863764150472,0.058046698570251465,-0.10199725104384694
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6208791208791209,0.6021549633169232,0.636144578313253,0.46786632390745503,0.7024539877300614,0.6002370715141296,0.6449909237768302,0.02197802197802198,0.0013736263736263687,0.005115504540892046,0.0006520748138427734,0.005319936414782456
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6401098901098901,0.6152014049484794,0.6391752577319587,0.47493403693931396,0.7314949201741655,0.594984233379364,0.6399096386012301,0.02197802197802198,0.02060439560439553,0.018161946172448262,-0.0046007633209228516,0.00023865123918231923
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5755494505494505,0.5578519094858329,0.5833333333333334,0.4329896907216495,0.6572327044025157,0.6635185480117798,0.5353391512360895,0.03708791208791209,-0.04395604395604402,-0.0391875492901983,0.06393355131149292,-0.1043318361259582
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5755494505494505,0.5463762815139811,0.5879396984924623,0.3854748603351955,0.6657142857142857,0.6584052443504333,0.5262718907717634,0.04120879120879121,-0.04395604395604402,-0.05066317726205005,0.058820247650146484,-0.11339909659028435
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0.6401098901098901,0.6190665116493052,0.6494845360824743,0.48205128205128206,0.7256637168141593,0.5883862972259521,0.6480792388704999,0.017857142857142856,0.02060439560439553,0.022027052873274,-0.011198699474334717,0.008408251508452147
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5659340659340659,0.532629350735554,0.5522041763341067,0.38095238095238093,0.6647314949201741,0.6995849013328552,0.4502586632100511,0.04807692307692308,-0.0535714285714286,-0.0644101080404772,0.09999990463256836,-0.18941232415199666
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6222527472527473,0.6042474984452006,0.649164677804296,0.46511627906976744,0.6984615384615385,0.5999720096588135,0.6476970673928276,0.020604395604395604,0.0027472527472527375,0.007208039669169497,0.00038701295852661133,0.00802608003077987
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.6442307692307693,0.617037037037037,0.6349206349206349,0.47619047619047616,0.74,0.5964305996894836,0.6391478949380579,0.027472527472527472,0.02472527472527475,0.0199975782610059,-0.0031543970108032227,-0.000523092423989846
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,0.554945054945055,0.5400337671053383,0.5655172413793104,0.42317380352644834,0.6314102564102564,0.6989480257034302,0.45294657453961135,0.04120879120879121,-0.06456043956043955,-0.057005691670692804,0.09936302900314331,-0.1867244128224364
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,0.5384615384615384,0.5000606018769949,0.489010989010989,0.35911602209944754,0.6520547945205479,0.7138173580169678,0.41961934412981716,0.038461538461538464,-0.08104395604395609,-0.09697885689903629,0.11423236131668091,-0.2200516432322306
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0.6291208791208791,0.6104563218541713,0.6507936507936508,0.4665012406947891,0.7140740740740741,0.5860555171966553,0.6502988502545627,0.016483516483516484,0.009615384615384581,0.013416863078140162,-0.013529479503631592,0.010627862892514939
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6222527472527473,0.5965554654708479,0.6293706293706294,0.44751381215469616,0.7127819548872181,0.6262046098709106,0.5897434972447777,0.028846153846153848,0.0027472527472527375,-0.0004839933051832279,0.02661961317062378,-0.049927490117270046
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6153846153846154,0.5940478309634937,0.6457831325301204,0.44266666666666665,0.6936936936936937,0.5970305800437927,0.6433008248905112,0.023351648351648352,-0.004120879120879106,-0.0029916278125374784,-0.0025544166564941406,0.0036298375284634643
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0.625,0.6024255167714765,0.6433915211970075,0.45382585751978893,0.7100591715976331,0.5968084931373596,0.6409195498244807,0.019230769230769232,0.005494505494505475,0.005386057995445337,-0.002776503562927246,0.0012485624624329894
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6208791208791209,0.5971138915156723,0.6308411214953271,0.453551912568306,0.7069486404833837,0.6243005394935608,0.589183741165432,0.020604395604395604,0.0013736263736263687,7.443273964113928e-05,0.024715542793273926,-0.05048724619661571
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,0.6291208791208791,0.6051478560507196,0.6343825665859564,0.4648648648648649,0.7161961367013373,0.6252655386924744,0.5878857422957915,0.024725274725274724,0.009615384615384581,0.008108397274688484,0.0256805419921875,-0.05178524506625626
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0.6222527472527473,0.6027515088319912,0.6451612903225806,0.4635416666666667,0.6995515695067265,0.590691089630127,0.6476494238472958,0.023351648351648352,0.0027472527472527375,0.005712050055960094,-0.008893907070159912,0.007978436485248097
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.603021978021978,0.5712976717964272,0.5918854415274463,0.41954022988505746,0.7024673439767779,0.6550396680831909,0.5339557531914186,0.027472527472527472,-0.016483516483516536,-0.025741786979603942,0.05545467138290405,-0.10571523417062911
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6126373626373627,0.5922851929340159,0.6440677966101694,0.4409448818897638,0.6918429003021148,0.5977235436439514,0.6449524277567695,0.012362637362637362,-0.006868131868131844,-0.004754265842015215,-0.0018614530563354492,0.005281440394721781
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0.6291208791208791,0.6071816078209941,0.6445012787723785,0.4623376623376623,0.7147058823529412,0.5961467623710632,0.6410575457091596,0.027472527472527472,0.009615384615384581,0.010142149044962911,-0.003438234329223633,0.001386558347111877
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5892857142857143,0.5649149293704988,0.6052009456264775,0.41081081081081083,0.6787330316742082,0.6533365249633789,0.5306961108899996,0.03159340659340659,-0.030219780219780223,-0.03212452940553234,0.05375152826309204,-0.10897487647204818
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,0.5796703296703297,0.5482416689313241,0.5707070707070707,0.3901098901098901,0.6839080459770115,0.6584115624427795,0.5212715211876056,0.028846153846153848,-0.039835164835164805,-0.04879778984470706,0.058826565742492676,-0.11839946617444219
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0.6195054945054945,0.6006006026858793,0.6358974358974359,0.4623115577889447,0.7035928143712575,0.5877561569213867,0.651055140016779,0.01510989010989011,0.0,0.0035611439098481856,-0.011828839778900146,0.01138415265473125
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5686813186813187,0.5376706800512693,0.5850340136054422,0.36627906976744184,0.6616989567809239,0.6942394375801086,0.47850581611281445,0.04120879120879121,-0.050824175824175866,-0.05936877872476187,0.09465444087982178,-0.1611651712492333
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6098901098901099,0.592101565787616,0.6376811594202898,0.4536082474226804,0.6850152905198776,0.5989723801612854,0.6432918517552965,0.013736263736263736,-0.009615384615384581,-0.004937892988415182,-0.0006126165390014648,0.003620864393248713
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0.6291208791208791,0.6063662997874496,0.6370757180156658,0.46272493573264784,0.7192982456140351,0.5984787344932556,0.6373174676646539,0.03021978021978022,0.009615384615384581,0.009326841011418452,-0.00110626220703125,-0.0023535196973938355
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5453296703296703,0.5218738306619598,0.5787037037037037,0.35013262599469497,0.6367851622874807,0.6961840391159058,0.47092189819361885,0.03708791208791209,-0.07417582417582425,-0.07516562811407135,0.0965990424156189,-0.1687490891684289
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,0.5425824175824175,0.5160091306214084,0.5513784461152882,0.3582887700534759,0.6383601756954612,0.7037028074264526,0.4448210553573176,0.0521978021978022,-0.07692307692307698,-0.08103032815462274,0.10411781072616577,-0.19484993200473016
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0.6263736263736264,0.6084847980103999,0.6404199475065617,0.47880299251870323,0.7062314540059347,0.5888347625732422,0.645848727434659,0.016483516483516484,0.006868131868131844,0.011445339234368745,-0.010750234127044678,0.006177740072611293
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.5769230769230769,0.5568697948137787,0.6112359550561798,0.40425531914893614,0.6551181102362205,0.6391040682792664,0.5832747058044453,0.03021978021978022,-0.04258241758241765,-0.04016966396225241,0.03951907157897949,-0.05639628155760246
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0.625,0.6034487416929949,0.6472019464720195,0.45866666666666667,0.7044776119402985,0.5977892875671387,0.6396032634541173,0.028846153846153848,0.005494505494505475,0.006409282916963743,-0.0017957091331481934,-6.772390793041705e-05
