modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.5989010989010989,0.5847572860791977,0.629156010230179,0.44819277108433736,0.676923076923077,0.631492018699646,0.5846639888878341,0.02197802197802198,-0.005494505494505475,-0.008123668209647383,0.010351300239562988,-0.04085067661627828
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6043956043956044,0.5943572350542451,0.6343825665859564,0.48095238095238096,0.6677367576243981,0.6198558211326599,0.6275709205249227,0.027472527472527472,0.0,0.0014762807653999621,-0.0012848973274230957,0.0020562550208103048
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6043956043956044,0.5935912992498865,0.630272952853598,0.47641509433962265,0.6740858505564388,0.6184623837471008,0.6257891211404085,0.027472527472527472,0.0,0.000710344961041387,-0.0026783347129821777,0.0002744556362961337
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6043956043956044,0.591206513680878,0.6342710997442456,0.45823389021479716,0.6811145510835913,0.6327446699142456,0.5817650059516537,0.024725274725274724,0.0,-0.0016744406079671759,0.011603951454162598,-0.043749659552458686
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.5837912087912088,0.5699070198596713,0.610079575596817,0.43601895734597157,0.6636225266362252,0.6287398934364319,0.5860982308114807,0.0260989010989011,-0.02060439560439553,-0.022973934429173837,0.007599174976348877,-0.039416434692631674
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.5947802197802198,0.5856081428235718,0.6268656716417911,0.4665127020785219,0.6634460547504025,0.6158467531204224,0.6258733007331654,0.023351648351648352,-0.009615384615384581,-0.0072728114652733655,-0.0052939653396606445,0.00035863522905299483
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5480769230769231,0.5293252071353084,0.5469613259668509,0.40384615384615385,0.6371681415929203,0.6730026602745056,0.4886598187271407,0.03571428571428571,-0.05631868131868123,-0.06355574715353673,0.05186194181442261,-0.13685484677697168
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.603021978021978,0.5965842242680616,0.6411483253588517,0.4897025171624714,0.6589018302828619,0.6300361752510071,0.6270241807832266,0.0260989010989011,-0.0013736263736263687,0.003703269979216439,0.008895456790924072,0.0015095152791142485
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.603021978021978,0.5937677284570353,0.6161879895561357,0.49209932279909707,0.6730158730158731,0.6214115619659424,0.6181735177458714,0.020604395604395604,-0.0013736263736263687,0.0008867741681901631,0.000270843505859375,-0.007341147758241018
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5618131868131868,0.5501676365101673,0.5365853658536586,0.4726477024070022,0.6412698412698413,0.6839258074760437,0.4855797874046895,0.03021978021978022,-0.04258241758241754,-0.04271331777867782,0.0627850890159607,-0.1399348780994229
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5233516483516484,0.5033929425428708,0.4878048780487805,0.4017857142857143,0.6205882352941177,0.668938159942627,0.48394352509094557,0.028846153846153848,-0.08104395604395598,-0.08948801174597432,0.047797441482543945,-0.14157114041316682
