modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.6291208791208791,0.6038095712364923,0.6509635974304069,0.45348837209302323,0.7069767441860465,0.6396589279174805,0.6053272226707491,0.03296703296703297,-0.017857142857142905,-0.020409072792266114,0.013347029685974121,-0.02371484461797091
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6510989010989011,0.627707190886062,0.6843267108167771,0.48255813953488375,0.716236722306525,0.6283330321311951,0.6278926403330413,0.027472527472527472,0.004120879120879106,0.0034885468573035983,0.0020211338996887207,-0.0011494269556787673
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0,0.6456043956043956,0.6203160428715552,0.6843267108167771,0.4647058823529412,0.7119155354449472,0.6284682154655457,0.6287151623992379,0.03159340659340659,-0.0013736263736263687,-0.0039026011572032004,0.0021563172340393066,-0.00032690488948217133
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,106,0.6291208791208791,0.6014035681019442,0.6509635974304069,0.4424778761061947,0.7107692307692308,0.6400431394577026,0.6044607194143388,0.034340659340659344,-0.017857142857142905,-0.0228150759268142,0.013731241226196289,-0.024581347874381265
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,5,0.6277472527472527,0.600086703876191,0.6468085106382979,0.4424778761061947,0.7109737248840804,0.6417861580848694,0.6046531669744584,0.03571428571428571,-0.019230769230769273,-0.024131940152567366,0.015474259853363037,-0.024388900314261663
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0,0.6524725274725275,0.6266447365834703,0.6858407079646017,0.47337278106508873,0.7207207207207207,0.630806028842926,0.6271403594722332,0.03159340659340659,0.005494505494505475,0.002426092554711934,0.004494130611419678,-0.0019017078164867973
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.5975274725274725,0.5759227925765679,0.6141078838174274,0.4438040345821326,0.6698564593301436,0.679348349571228,0.5300077875591372,0.03571428571428571,-0.0494505494505495,-0.04829585145219051,0.05303645133972168,-0.09903427972958279
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.646978021978022,0.6222371066282667,0.6828193832599119,0.471976401179941,0.7119155354449472,0.6292114853858948,0.6260745546702127,0.0260989010989011,0.0,-0.001981537400491673,0.0028995871543884277,-0.002967512618507362
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0,0.646978021978022,0.6223214848510814,0.6858407079646017,0.46920821114369504,0.7119155354449472,0.6302371025085449,0.6256700869048576,0.034340659340659344,0.0,-0.0018971591776769658,0.003925204277038574,-0.0033719803838624385
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,287,0.5934065934065934,0.5681018447769396,0.6166666666666667,0.41887905604719766,0.6687598116169545,0.6847876310348511,0.5242714025101145,0.03296703296703297,-0.0535714285714286,-0.05611679925181878,0.05847573280334473,-0.10477066477860553
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,15,0.5934065934065934,0.5681690925106284,0.6096033402922756,0.4198250728862974,0.6750788643533123,0.6852748394012451,0.5259743093958984,0.03159340659340659,-0.0535714285714286,-0.05604955151812996,0.05896294116973877,-0.10306775789282163
