epoch,train_loss,train_class_loss,train_reg_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
1,2.915776194634248,2.07072470662169,0.8450514941793127,0.776582697555128,1,0.5686813186813187,0.45938354398621123,0.6703479290008545,0.5677020489411302,0.5605921855921856,0.44631798463057276,0.6812189784314897,0.5375433081189054,3.83686790000138
2,2.385640207622118,1.7374906895613635,0.6481495029181901,0.7365974335967117,2,0.5837912087912088,0.4915142541319777,0.6442757248878479,0.6025585978342223,0.5748117623117623,0.4798206579013153,0.6626073872601544,0.5627057715411953,7.113205500001641
3,2.1807630074041757,1.6026904519071283,0.5780725660661183,0.6245032784851137,3,0.6318681318681318,0.5995987440689358,0.6130715608596802,0.6211356050499872,0.6105514855514856,0.5807265355251515,0.6354342776316183,0.5794364319669054,10.275085400000535
4,2.066358976792517,1.5333583458182738,0.533000624794321,0.6100513046128546,4,0.646978021978022,0.6242186440287584,0.6263118982315063,0.62904206728872,0.6188695563695563,0.5970495479177738,0.6468018734896624,0.5885240209807951,13.477162600000156
5,1.9279361884969675,1.4428427986614132,0.48509338488459414,0.6200003511098605,4,0.6332417582417582,0.6120855521497893,0.6226698756217957,0.6231437597256285,0.6059472934472935,0.5856117285622754,0.6413655170687923,0.5829281699306391,16.714542300000176
6,1.8714234921998936,1.399311899050346,0.47211159034707584,0.6222015553197192,4,0.6387362637362637,0.6100913381039731,0.6130875945091248,0.6255211270957018,0.6113400488400488,0.580246317664598,0.6352739808736024,0.582741732046731,19.934192700002313
7,1.768037215845223,1.339322395809269,0.4287148285026227,0.6168965565091855,4,0.6277472527472527,0.6167029373431625,0.6098799705505371,0.6256108074173344,0.596967846967847,0.5843980540367801,0.6341900019733994,0.5792044274179423,23.06399750000128
8,1.6227087818294632,1.2377845339290523,0.3849242512844448,0.6678044723855059,4,0.6098901098901099,0.5681573419311614,0.6463841795921326,0.6093718766811337,0.5907102157102156,0.5470419117596107,0.6650395735546395,0.5660420071806933,26.29032560000269
9,1.5184643462058898,1.1543699171476407,0.36409442287832716,0.6487633781382023,4,0.6181318681318682,0.5839576120992848,0.6378870010375977,0.5973700612887551,0.5982142857142857,0.5621527255121133,0.6528403008425677,0.5580772572282743,29.46560859999954
10,1.4325351408198586,1.0921944835926893,0.34034065919350803,0.6689750785274867,4,0.6098901098901099,0.560305246825623,0.6588593125343323,0.596191458588936,0.5981125356125356,0.5511957562721328,0.6701730589071909,0.5550671079197913,32.63210930000059
11,1.3059458496644325,0.995435134721961,0.3105107085145626,0.6571975171155423,4,0.5769230769230769,0.5767499296472222,0.6383531093597412,0.5679355850909805,0.5585826210826211,0.5550134439432599,0.6577959601525907,0.5280919548259131,35.81433770000149
12,1.210359869456256,0.9111275968302333,0.29923227682643855,0.6613092859017397,4,0.6043956043956044,0.5707432028419682,0.6417295336723328,0.5871684678870471,0.586309523809524,0.5522009061063743,0.6586732202106051,0.545727738091515,38.96456000000035
13,1.0337431673799944,0.7671725608990013,0.2665706118181984,0.6666127296488814,4,0.6043956043956044,0.579492503997445,0.6616079211235046,0.5676272796700725,0.5774063899063898,0.5501639372295939,0.6758992605739169,0.5297004291456532,42.20498510000107
