modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,3,0.6167582417582418,0.5955985814814546,0.6567164179104478,0.4540229885057471,0.676056338028169,0.6456263661384583,0.5903088285217973,0.03296703296703297,-0.03159340659340659,-0.030264479865057536,0.02052229642868042,-0.039553322949445247
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0,0.6483516483516484,0.6265985132994903,0.6829268292682927,0.4843304843304843,0.7125382262996942,0.6286376118659973,0.6266539938713819,0.03159340659340659,0.0,0.0007354519529781944,0.0035335421562194824,-0.003208157599860706
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,13,0.5810439560439561,0.5584825869939425,0.6211453744493393,0.4011142061281337,0.6531881804043546,0.6418830752372742,0.585591366459943,0.03021978021978022,-0.06730769230769229,-0.06738047435256966,0.016779005527496338,-0.04427078501129955
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0,0.6538461538461539,0.631874725007396,0.6858407079646017,0.49002849002849,0.7197549770290965,0.6276589035987854,0.6284485197021046,0.0260989010989011,0.005494505494505475,0.006011663660883904,0.0025548338890075684,-0.0014136317691380018
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0,0.6428571428571429,0.6210178221500392,0.6843267108167771,0.4742857142857143,0.7044410413476263,0.6281420588493347,0.6264315839275454,0.034340659340659344,-0.005494505494505475,-0.00484523919647295,0.0030379891395568848,-0.003430567543697194
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,351,0.5837912087912088,0.5617363342684342,0.6255506607929515,0.40443213296398894,0.6552262090483619,0.6473696231842041,0.5817903818549977,0.03571428571428571,-0.06456043956043955,-0.06412672707807798,0.02226555347442627,-0.04807176961624493
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,13,0.5810439560439561,0.5619706648835238,0.6283185840707964,0.41192411924119243,0.6456692913385826,0.6445667743682861,0.5807812640327716,0.027472527472527472,-0.06730769230769229,-0.06389239646298839,0.0194627046585083,-0.049080887438470944
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0,0.6497252747252747,0.6282577664313239,0.6844444444444444,0.48450704225352115,0.7158218125960062,0.6309623122215271,0.6242602603901233,0.028846153846153848,0.0013736263736263687,0.0023947050848117657,0.005858242511749268,-0.0056018910811193035
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,22,0.570054945054945,0.5518325564907834,0.6022988505747127,0.4094488188976378,0.64375,0.6793627142906189,0.5234994912796233,0.027472527472527472,-0.07829670329670335,-0.07403050485572871,0.054258644580841064,-0.10636266019161933
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0,0.6483516483516484,0.6284390180192706,0.6845637583892618,0.4888888888888889,0.711864406779661,0.6270556449890137,0.6273735269174566,0.027472527472527472,0.0,0.0025759566727584504,0.0019515752792358398,-0.0024886245537859564
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0,0.6456043956043956,0.6235580984056593,0.6830357142857143,0.4772727272727273,0.7103658536585366,0.6246602535247803,0.6289214623807092,0.0260989010989011,-0.0027472527472527375,-0.002304962940852806,-0.0004438161849975586,-0.0009406890905333531
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,542,0.5631868131868132,0.5488712742268108,0.5958429561200924,0.41919191919191917,0.631578947368421,0.682941198348999,0.5164252437948097,0.038461538461538464,-0.0851648351648352,-0.07699178711970134,0.05783712863922119,-0.11343690767643289
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,22,0.5618131868131868,0.5441108683620098,0.5898617511520737,0.40310077519379844,0.6393700787401575,0.6770077347755432,0.5185914403559204,0.03159340659340659,-0.08653846153846156,-0.08175219298450231,0.05190366506576538,-0.11127071111532216
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0,0.6456043956043956,0.6272472596311127,0.6816143497757847,0.4931506849315068,0.7069767441860465,0.6283735632896423,0.6252334452489493,0.028846153846153848,-0.0027472527472527375,0.0013841982846005685,0.003269493579864502,-0.004628706222293277
