epoch,train_loss,train_class_loss,train_reg_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
1,2.8048433707985856,1.9609096545358469,0.8439337331434061,0.6913739159866212,1,0.5947802197802198,0.5306998341073758,0.6412313580513,0.5990733097814681,0.5828500203500204,0.5254603275361736,0.6588326946452812,0.5634438438533881,4.7413871999997355
2,2.2649055268171083,1.6459352032601042,0.6189703264055617,0.6825706216485512,2,0.603021978021978,0.531685734294376,0.6174838542938232,0.6324929762815404,0.5961538461538461,0.526906576768445,0.6368599997626411,0.593504088525196,7.9558138999964285
3,2.0464530705352244,1.5189240170508316,0.5275290506753374,0.6352235134035041,3,0.6263736263736264,0.5888048597159953,0.6109888553619385,0.6367031580198189,0.6082366707366705,0.5712773034856805,0.6398678719997406,0.592498499343804,11.281111999996938
4,1.9357095225394563,1.435800409738375,0.499909124037303,0.630296157517417,4,0.6401098901098901,0.6103191139198841,0.650504469871521,0.6404311308118296,0.6130189255189256,0.5830793440500321,0.6639069528491409,0.5962574957671465,14.55644879999818
5,1.706724806070679,1.273785226088736,0.4329395815620366,0.6330467532629813,4,0.6373626373626373,0.6106856943961017,0.6504611968994141,0.6125320698369818,0.6015466015466017,0.5780889411173269,0.6603191318335356,0.5737344704701063,17.99441619999925
6,1.6635744195096798,1.2215476241483956,0.44202679311404,0.6735909980430124,4,0.6126373626373627,0.5477237869744948,0.6092184782028198,0.6480568586911816,0.5935083435083436,0.530318197301913,0.6299695449846762,0.6004340198476202,21.218463899997005
7,1.3974900790623257,1.031757770336078,0.36573230757629044,0.657955677399263,4,0.5851648351648352,0.5738844903144663,0.632640540599823,0.581311685640674,0.5665954415954415,0.5516264542436088,0.6497063824424038,0.540213499326313,24.371021199996903
8,1.2021204305502733,0.8610596539433469,0.3410607780246215,0.6613853945316782,4,0.5782967032967034,0.5710228538695691,0.6335339546203613,0.6042308197355886,0.5560897435897436,0.5486322532134209,0.6512832067630909,0.563570093600208,27.62637139999788
9,0.9859886812882852,0.6816948925140855,0.3042937794911493,0.6678836132654624,4,0.5975274725274725,0.5809994911345057,0.6509713530540466,0.5942594658938881,0.5659595034595036,0.5427914929345188,0.6639179719818963,0.5574173842008183,30.808549499997753
10,0.8434249657418836,0.5631499128945622,0.28027505178295287,0.7185792713819731,4,0.5769230769230769,0.5113823462280812,0.6871645450592041,0.596382133440353,0.5652981277981278,0.5102765867029627,0.6874743435117934,0.5588517363900729,33.99527439999656
11,1.1011189705142217,0.7717416353183573,0.3293773385008937,0.7046735865015279,4,0.5384615384615384,0.5398783580638794,0.6361174583435059,0.5812281661995609,0.5055453805453806,0.5054221167145463,0.6627999014324613,0.5311217937237858,37.19523749999644
12,0.9158412991461944,0.6164798839050667,0.2993614144107555,0.6842636011291188,4,0.5769230769230769,0.5488657814457633,0.6493173241615295,0.5885523060209503,0.5588624338624338,0.5329458673769212,0.6683186800391586,0.5453147616552001,40.37952729999961
13,0.6268593872243069,0.36960722966468035,0.25725215194151574,0.6841287869978435,4,0.5796703296703297,0.5572114779337106,0.6332266926765442,0.5991767957346117,0.5523758648758649,0.5249872076668848,0.6576126847002242,0.5416615136879259,43.6456483999973
14,0.5076252953644529,0.28435807749519293,0.22326721563518312,0.6689866274272678,4,0.6016483516483516,0.5819652425818075,0.6502020955085754,0.6000959432020062,0.5633903133903134,0.5409949445560324,0.6641625541227835,0.5553020623884957,46.89396619999752
15,0.48606866684156597,0.2683618201861852,0.21770684693628628,0.6721078183192172,4,0.6057692307692307,0.5727212482518967,0.6485840678215027,0.606631731738204,0.5705636955636956,0.5406930265668851,0.6670369119555862,0.557629802376146,50.129792499999894
16,0.4272514540729537,0.22002817349500176,0.20722328156276726,0.6806341569136867,4,0.5906593406593407,0.5648573314499037,0.6545760035514832,0.6009557632943602,0.5612535612535612,0.5348229814585088,0.6736709022963489,0.54953704038517,53.38558449999982
17,0.3987311040529973,0.20475437907126234,0.19397672402490046,0.6671836769509658,4,0.5947802197802198,0.5753196132776878,0.6413621306419373,0.5957167113980937,0.5669261294261294,0.5460929111683808,0.6685456777060473,0.5458645595886485,56.68144729999767
18,0.4139019379735169,0.22401611977016803,0.1898858188178297,0.6788158977858287,4,0.6016483516483516,0.5749830612547375,0.6575912833213806,0.5779956984727163,0.5661121286121286,0.5354400523098204,0.6773697148870539,0.5308503181954032,59.9070894999968
19,0.47418395077181497,0.2583754668942898,0.2158084833130394,0.6717096603864405,4,0.5975274725274725,0.5785613567655691,0.6589257121086121,0.5870552993193133,0.5613044363044364,0.5435380846277735,0.6763723481584478,0.5445655346960103,63.11750219999885
20,0.3890503542763846,0.1966120567035605,0.1924382989641844,0.6870685331193795,4,0.5865384615384616,0.5619804404020845,0.6507248878479004,0.5593963741883772,0.5534188034188033,0.5290059807321917,0.680364219126878,0.5128151819663297,66.4067292999971
21,0.3509996752247807,0.1773155594266545,0.17368411439442144,0.686445960325699,4,0.5906593406593407,0.5568566118137722,0.6638419032096863,0.5879949719361697,0.5632376882376883,0.5351805566921554,0.6869014887898056,0.5426915834163311,69.60906369999793
22,0.30738983744856885,0.14648428246356954,0.16090555351024524,0.6841991116431533,4,0.5892857142857143,0.5589708052700239,0.6631429195404053,0.5869857865785317,0.5652726902726903,0.535350692943998,0.6807716908278288,0.5431367965475365,72.88633579999805
23,0.2844095167162141,0.13812907973032812,0.14628043768814983,0.6785852833862431,4,0.5989010989010989,0.5660361384263148,0.6543228030204773,0.5724487059908028,0.5673331298331299,0.539013480006521,0.6793101109840252,0.5283054854104476,76.31854799999928
24,0.26386525260506744,0.12619393013207864,0.1376713226838737,0.685175697354613,4,0.592032967032967,0.5728774494394733,0.6571616530418396,0.5596307584484155,0.5514092389092389,0.5324675648171392,0.6919290489620633,0.5077726108739298,79.52794449999783
25,0.2595246646909896,0.12640923994081713,0.13311542548837252,0.6750077439536111,4,0.5947802197802198,0.5751918391653552,0.6404917240142822,0.5747141122442216,0.5523758648758649,0.5368867416395142,0.6723857985602485,0.5233634935971009,82.7130889
26,0.2644469860609242,0.1304149188780238,0.13403206658597613,0.6968866609658524,4,0.5934065934065934,0.5505898433689526,0.6710448861122131,0.5531671859665026,0.5665191290191289,0.5274807999442965,0.6968972583611807,0.5142996876911916,85.98331219999818
27,0.24572099512209772,0.11286119016350983,0.13285980519560195,0.7105726065582679,4,0.5618131868131868,0.548746744337148,0.6796192526817322,0.560214484698525,0.5355107855107855,0.5205337456593496,0.7260986566543579,0.5131583177077135,89.21844719999717
28,0.3838442009309957,0.19847159213626508,0.18537260865427785,0.6851840797359123,4,0.5975274725274725,0.563603398349651,0.6721370220184326,0.5842096635325739,0.5687067562067563,0.5394862620116508,0.6987528293221085,0.5334500305661828,92.43438239999887
29,0.29831165516411606,0.14505897302602985,0.1532526823487654,0.682069058045774,4,0.6002747252747253,0.560730186178788,0.6499319672584534,0.5848257658432241,0.5738451363451363,0.5369017493073,0.683067677197633,0.534441105565995,95.77295169999707
30,0.2691642999912397,0.1332005447838373,0.13596375542466524,0.6919098397578006,4,0.6016483516483516,0.5688025502706239,0.6747156977653503,0.5728539605616697,0.5598799348799348,0.5293821572794981,0.6996831485518703,0.5162784019664604,98.98540339999818
