epoch,train_loss,train_class_loss,train_reg_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
1,2.675093416876224,1.930860310029211,0.74423310908109,0.7865876379272428,1,0.592032967032967,0.4616459484403614,0.6864038109779358,0.6096165589107385,0.5718355718355719,0.4413793513975514,0.7033332840160087,0.5715359805166168,2.0990130999998655
2,2.31518022919263,1.6732235714683477,0.6419566587425648,0.6473045415157069,2,0.6263736263736264,0.581367994316765,0.6095688343048096,0.6240752999576695,0.6025132275132277,0.5551231189266583,0.6327659057246314,0.5817929425280118,3.7224007999993773
3,2.142065750341177,1.5655727795192174,0.5764929674510928,0.636739800254299,3,0.5934065934065934,0.5816986564460231,0.5964646935462952,0.6345729631068501,0.57997557997558,0.563709599774225,0.6209650922704626,0.5925295518392906,5.280936400000428
4,2.053741193203933,1.5056025125141173,0.548138680689816,0.6482387837973707,3,0.6153846153846154,0.5839018577468342,0.6214190125465393,0.6319253086328406,0.5937881562881564,0.557141781049538,0.6411426652360845,0.5903193367341397,6.8334789000000455
5,1.9708784712958582,1.4475611641761656,0.5233173025725341,0.6203416521818917,5,0.6126373626373627,0.6065089293014237,0.5947215557098389,0.6334897327691643,0.5860551485551485,0.5765765178122844,0.6193645728958977,0.592842646699819,8.435033699999622
6,1.9101806368146623,1.4094028200948712,0.5007778391922345,0.6549408112068746,5,0.6222527472527473,0.5843989349406219,0.6459170579910278,0.6425501119766495,0.6010632885632886,0.5570667752490985,0.6600568195184072,0.5984734604460215,10.014540000000125
7,1.8189149143067305,1.3460284148119335,0.47288649668574156,0.6314534658437472,5,0.6057692307692307,0.5944563509733042,0.6071162223815918,0.6356968005068895,0.5880901505901506,0.5710276186163297,0.6309809960700847,0.5921257346054158,11.633437599999525
8,1.7199938894196005,1.2728475714642802,0.4471463100899653,0.6515753949384591,5,0.6263736263736264,0.5953688802585554,0.6443429589271545,0.6177470134307872,0.5966625966625968,0.5599550465388975,0.6667546133200327,0.5759334540568618,13.255349099999876
9,1.678182613937423,1.2173699043636295,0.46081270451749373,0.6863903105939301,5,0.6002747252747253,0.5579411559072577,0.680468738079071,0.6161410868992452,0.5828754578754579,0.5382358734270585,0.69138710587113,0.5741509145713276,14.832970200001
10,1.541737320057949,1.120948584546748,0.42078873184626164,0.6566863793907681,5,0.6057692307692307,0.5766502656136697,0.6245675683021545,0.6094017865078243,0.5828245828245828,0.5507472159893241,0.6474482417106628,0.5662561074621051,16.418783900000562
11,1.4006282189106556,1.0260155166547322,0.37461270248415895,0.661620622613085,5,0.5824175824175825,0.5666287899008848,0.6345317959785461,0.6071828666245029,0.5695716320716321,0.5501278090417309,0.6519841088189019,0.5641516616746824,17.980644700000994
12,1.3222221051470344,0.9503977031876307,0.3718244034692711,0.6848740488606427,5,0.5975274725274725,0.5623386695135374,0.6904107332229614,0.6142657923255291,0.5794159544159543,0.5409860577157358,0.694656127028995,0.5697842197374721,19.593775900000765
13,1.3163795245062444,0.9206937708454385,0.3956857540470511,0.6688883793606393,5,0.570054945054945,0.556536980993343,0.6209419965744019,0.6043994465195152,0.5591931216931219,0.5401874644941881,0.6456722263936643,0.5563084339139772,21.187498100000084
14,1.228570654255301,0.8559566810310151,0.3726139729104618,0.6758223372665189,5,0.592032967032967,0.5550021424608883,0.632526159286499,0.5973176418803975,0.5791361416361417,0.5356353860605122,0.6543555966130009,0.5535923932590914,22.785925199999838
15,1.1340882808540635,0.7826154053825694,0.35147288165141627,0.6713917706610415,5,0.592032967032967,0.5634571017484946,0.6408833265304565,0.6056929245041119,0.5755748880748881,0.5426813777353686,0.6634405420886146,0.5595355842316866,24.409432399999787
16,0.999099538112073,0.6833225487609323,0.31577699575929824,0.6721619344206112,5,0.5728021978021978,0.5552605785584263,0.6275501251220703,0.5937381615132034,0.5604141229141228,0.5386600232008255,0.6507050108026575,0.5484805637003438,26.063777200000914
17,0.9455821329346461,0.6260146590325548,0.3195674660367362,0.6641242133055006,5,0.6016483516483516,0.5767934598108132,0.629925549030304,0.6074864056627748,0.5697751322751323,0.5427817288325175,0.651660316520267,0.5575512164676591,27.66991710000002
18,0.8352743570162025,0.542896284937683,0.2923780732548114,0.6857374006315545,5,0.5810439560439561,0.5520345629115982,0.6502488255500793,0.5952064849107945,0.5605413105413105,0.5314519511155807,0.6725904102678653,0.5446050231251481,29.27752590000091
19,0.973860893439123,0.6398812625123755,0.3339796275558809,0.6795200169463296,5,0.5865384615384616,0.5515881364111862,0.6399650573730469,0.5990989808137411,0.568986568986569,0.5337022777150477,0.657453351550632,0.5553887896966191,30.85755919999974
20,0.8602632162672782,0.5564008833514047,0.30386233236722987,0.6689787281599067,5,0.5837912087912088,0.5660374777141244,0.6247997283935547,0.6012750103369358,0.5573870573870574,0.5380333982894505,0.6477860090909181,0.5557689328450808,32.44965240000056
21,0.6957175278172051,0.4306054156026714,0.2651121122145337,0.6851066403774315,5,0.5769230769230769,0.5517432683783725,0.648995041847229,0.5907660763171265,0.5574888074888074,0.5297854591980915,0.6651945268666303,0.5492138580340586,34.075704799999585
22,0.6638039061528067,0.4015696367213231,0.26223426968605423,0.6830095864173136,5,0.5837912087912088,0.5525744288826272,0.6354174613952637,0.5872015726089878,0.5616096866096866,0.527352874760688,0.6548655783688581,0.5472676010440043,35.701170500000444
23,0.6123277069191518,0.36383396006122076,0.2484937471388366,0.6929698041778729,5,0.5453296703296703,0.5334772861233975,0.6296688318252563,0.598613542951573,0.5344932844932844,0.5194035348062384,0.6536774966451857,0.5526178939728397,37.3298436999994
24,0.5904380898763575,0.34542778823442416,0.24501030299379126,0.6910366277156803,5,0.5810439560439561,0.5417688481248822,0.6536304950714111,0.6034604398486058,0.5664428164428165,0.527743164773915,0.6712680216188784,0.5560433092715147,38.92636169999969
25,0.7968245680096926,0.5090641988745845,0.28776037219873407,0.6890108445909385,5,0.5728021978021978,0.5468505628623797,0.6485671401023865,0.5877701092900981,0.5509768009768009,0.5269377621013898,0.6675181808295073,0.5448187713351186,40.55757099999937
26,0.6635457716564016,0.3937976132157987,0.26974815507261674,0.6859559914130716,5,0.5782967032967034,0.5527871826270662,0.6441947221755981,0.5989257381664584,0.5543599918599919,0.5286007128581224,0.667681712795187,0.5453199958926007,42.181417100000544
27,0.5475119260695265,0.30997696200245783,0.23753496207439495,0.6919064507405673,5,0.5659340659340659,0.5392476437420258,0.6431352496147156,0.596885051855041,0.5501628001628002,0.5231999694560735,0.6620949385342775,0.5540574130448909,43.79866960000072
28,0.5905949820474953,0.3423306562061338,0.24826432469140447,0.6942072679347611,5,0.5741758241758241,0.5438765211492484,0.6571798324584961,0.608456588759972,0.5542328042328042,0.5236386725814522,0.6725616664798172,0.5644026639258085,45.38690499999939
29,0.5191979098916931,0.2814221257138147,0.23777578562849225,0.6821742814570347,5,0.5796703296703297,0.5531048988036408,0.6291959881782532,0.6009877262799218,0.558201058201058,0.5273024724699196,0.6539774459821207,0.557357601763982,46.95805500000097
30,0.5538850458978026,0.32144907481628243,0.2324359664597462,0.6862221053216981,5,0.5782967032967034,0.5499689173227814,0.6530308127403259,0.5833581954678646,0.5632122507122506,0.5318865194776726,0.6728399594624838,0.5443058667750591,48.56847349999953
