epoch,train_loss,train_class_loss,train_reg_loss,train_consistency_loss,train_auxiliary_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
1,3.0024219972571147,2.0559231162949057,0.7877357698066245,0.0,1.5876312583114331,0.7780436917400132,1,0.5782967032967034,0.44451738979724403,0.6346982717514038,0.6049197788643416,0.5667226292226293,0.4369362404284495,0.6559347874588437,0.5697187359346211,4.337227999996685
2,2.510381094731709,1.7236975251311581,0.6435443227987226,0.0,1.4313923923888507,0.7190389485142508,2,0.592032967032967,0.5038575287597223,0.6233073472976685,0.6231680895290439,0.5834859584859585,0.49119059635246526,0.6458159961082317,0.5827874515340541,7.338694099998975
3,2.3183784269268277,1.5968069648180865,0.5830998074499251,0.0,1.3847165048385754,0.6384354626238941,3,0.6277472527472527,0.5902505350701445,0.6217319965362549,0.6405965275542853,0.606659544159544,0.5683759685763846,0.6418762924494567,0.601042817845339,10.305347000001348
4,2.2064071228999276,1.5251172226553287,0.5453975002965801,0.0,1.3589239999015483,0.6238712215672132,4,0.625,0.6086880287212874,0.6108812689781189,0.6400677088825094,0.5931776556776556,0.577853488778068,0.6341062916649712,0.6006079404553729,13.320766099997854
5,2.0818148148779665,1.4413417531394115,0.5069662071643768,0.0,1.3350685294492606,0.6246298913475461,4,0.6332417582417582,0.6112410145227722,0.6212621927261353,0.6333978232670829,0.5995115995115995,0.5789736083612815,0.6395940074214229,0.5945443179391996,16.35809149999841
6,2.00828976438042,1.386705751447158,0.48919379415212744,0.0,1.3239023035510125,0.6340968285028218,4,0.6222527472527473,0.5906656805370746,0.6168102025985718,0.627878211749721,0.6028184778184779,0.5713455140659938,0.6354861358801523,0.5873486080421801,19.374229499997455
7,1.9054607594311677,1.3278804781159526,0.44706433234360504,0.0,1.3051594918185025,0.6294731580427787,4,0.6126373626373627,0.6058794925043004,0.6207420825958252,0.6189156910337756,0.583078958078958,0.5746464654969755,0.6407974936344005,0.5796230379464534,22.34255750000011
8,1.7664478155404373,1.224664408995582,0.41327925939140336,0.0,1.2850415236117738,0.655307772274588,4,0.6057692307692307,0.5777231155649897,0.637663722038269,0.6022331114256648,0.5821377696377695,0.5559912795085102,0.6543734691761158,0.5617708841677123,25.380326599995897
9,1.6625517347599867,1.1391176513965422,0.39635687755730786,0.0,1.2707721698266592,0.66819434385056,4,0.6236263736263736,0.5877691494558613,0.6923145651817322,0.5942043318260513,0.5984686609686611,0.5569691644840544,0.7006824965830203,0.559725218291752,28.359090999998443
10,1.5749680211512436,1.0781875347353749,0.3709072767744535,0.0,1.258732176283498,0.6698570966720472,4,0.6071428571428571,0.5719835683088401,0.6648730635643005,0.5878493242509747,0.581959706959707,0.5490397176646005,0.6769067534693965,0.5493583880294868,31.360020000000077
11,1.4468226932812158,0.9825740140035683,0.340144494500708,0.0,1.241041900377737,0.6605863019861887,4,0.5906593406593407,0.57977658262749,0.6484135389328003,0.5753564749979471,0.5657305657305658,0.5531614562715221,0.665468313075878,0.5370713367566345,34.363598199997796
12,1.3400376728251686,0.8873119195975331,0.3302937602698364,0.0,1.2243198606859076,0.6745861166773962,4,0.6043956043956044,0.5734556152056599,0.6652878522872925,0.5700035621104719,0.5748626373626374,0.5430998802597409,0.6793371052653702,0.5297009482133498,37.331435399995826
13,1.1957916856163204,0.7682866072619611,0.3068445769079655,0.0,1.2066050142532596,0.6751210380709332,4,0.5989010989010989,0.5740421496597842,0.6722007393836975,0.5632210280638079,0.5713522588522588,0.5453238150473986,0.6864308339578135,0.522529281407075,40.367067099999986
14,1.0598460776114147,0.6500673636772144,0.2908332185910271,0.0,1.1894549277113182,0.6805018274901425,4,0.5934065934065934,0.5658772275040217,0.6616520881652832,0.5730184624418259,0.5709452584452583,0.5388429927687618,0.6838628197157824,0.5361402778479618,43.38084749999689
15,1.0533205067637392,0.6299622417637456,0.3046971496145223,0.0,1.1866110262709268,0.6721535061268635,4,0.5741758241758241,0.5624803191265256,0.6436091065406799,0.5695845601304513,0.5515618640618641,0.5425768692793754,0.6642885826252125,0.5298855383744434,46.39110229999642
16,0.876783036597523,0.4889442278837596,0.2718599211221591,0.0,1.1597888370325709,0.6591438441025458,4,0.6071428571428571,0.5812638656526566,0.6372404098510742,0.599453077589008,0.5766432641432642,0.5513858066894075,0.6595831921807042,0.554847188582351,49.38862050000171
17,0.7984050637843507,0.4299415136274603,0.25404379713254405,0.0,1.1441975415191876,0.6645121015987849,4,0.6085164835164835,0.5771060293321392,0.6528151631355286,0.5900029152687233,0.5804588929588929,0.5512440962099912,0.6712816699787423,0.5507842576161317,52.42416289999528
