modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.6112637362637363,0.5895782443311042,0.6401673640167364,0.4425770308123249,0.6859903381642513,0.6239292621612549,0.6200985646466206,0.013736263736263736,-0.013736263736263687,-0.019109784390183182,0.013047993183135986,-0.019969144235888803
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6222527472527473,0.6055805327931401,0.6565217391304348,0.4708994708994709,0.6893203883495146,0.6139045357704163,0.6385651986787685,0.013736263736263736,-0.0027472527472527375,-0.003107495928147297,0.0030232667922973633,-0.0015025102037409255
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0,0.6263736263736264,0.609480710637415,0.6623376623376623,0.4746666666666667,0.691437802907916,0.6102805733680725,0.6410137055711963,0.01098901098901099,0.0013736263736263687,0.000792681916127691,-0.0006006956100463867,0.0009459966886868898
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,106,0.6098901098901099,0.5862774954531327,0.6376811594202898,0.43304843304843305,0.6881028938906752,0.6281463503837585,0.6174068530212811,0.01510989010989011,-0.015109890109890056,-0.022410533268154675,0.01726508140563965,-0.022660855861228346
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,5,0.6085164835164835,0.5858824227604963,0.6388308977035491,0.4350282485875706,0.6837881219903692,0.6226011514663696,0.6213052976634896,0.016483516483516484,-0.016483516483516536,-0.022805605960791064,0.011719882488250732,-0.01876241121901978
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0,0.6263736263736264,0.6092170208134101,0.6594360086767896,0.4746666666666667,0.6935483870967742,0.6134405136108398,0.639411923031071,0.013736263736263736,0.0013736263736263687,0.0005289920921227598,0.0025592446327209473,-0.0006557858514384396
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.570054945054945,0.547723519698042,0.5987261146496815,0.4,0.6444444444444445,0.6741180419921875,0.5369881772430405,0.023351648351648352,-0.05494505494505497,-0.06096450902324535,0.0632367730140686,-0.10307953163946892
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6236263736263736,0.6076579106578227,0.6594360086767896,0.47745358090185674,0.686084142394822,0.617519736289978,0.6357625403179601,0.012362637362637362,-0.0013736263736263687,-0.0010301180634646467,0.006638467311859131,-0.004305168564549322
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0,0.6222527472527473,0.6050856021572776,0.6637931034482759,0.46648793565683644,0.6849757673667205,0.6083909869194031,0.6412341088892721,0.012362637362637362,-0.0027472527472527375,-0.0036024265640097752,-0.0024902820587158203,0.0011664000067627134
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,287,0.5659340659340659,0.5420341853063723,0.592901878914405,0.3919308357348703,0.6412698412698413,0.6808709502220154,0.5331354367666298,0.027472527472527472,-0.05906593406593408,-0.06665384341491509,0.06998968124389648,-0.10693227211587963
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,15,0.5673076923076923,0.5437430960256245,0.5957446808510638,0.3909348441926346,0.6445497630331753,0.6717000007629395,0.53891911601325,0.0260989010989011,-0.05769230769230771,-0.06494493269566282,0.06081873178482056,-0.10114859286925937
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0,0.6222527472527473,0.6063385135285356,0.6637931034482759,0.4734042553191489,0.6818181818181818,0.6155704855918884,0.636810237354375,0.01510989010989011,-0.0027472527472527375,-0.0023495151927517277,0.004689216613769531,-0.0032574715281343813
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5453296703296703,0.5241646921568287,0.5585585585585585,0.39335180055401664,0.620583717357911,0.708512544631958,0.47927745893069557,0.028846153846153848,-0.07967032967032972,-0.08452333656445865,0.09763127565383911,-0.16079024995181385
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.6236263736263736,0.607558632224078,0.6593886462882096,0.47619047619047616,0.6870967741935484,0.6202678680419922,0.6339819598597362,0.013736263736263736,-0.0013736263736263687,-0.001129396497209334,0.009386599063873291,-0.006085749022773257
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0,0.6195054945054945,0.601754696811362,0.6652267818574514,0.4594594594594595,0.680577849117175,0.6095367074012756,0.6402211027307472,0.009615384615384616,-0.005494505494505475,-0.0069333319099254,-0.0013445615768432617,0.00015339384823775948
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,463,0.5412087912087912,0.5183529648510653,0.5612472160356348,0.3753501400560224,0.6184615384615385,0.7171446681022644,0.47453214940020216,0.028846153846153848,-0.08379120879120883,-0.09033506387022205,0.10626339912414551,-0.16553555948230725
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,24,0.5521978021978022,0.5301806979917449,0.5578231292517006,0.4044943820224719,0.6282245827010622,0.7048966884613037,0.48179075976040747,0.020604395604395604,-0.07280219780219777,-0.07850733072954241,0.09401541948318481,-0.15827694912210194
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0,0.6112637362637363,0.5937507304399421,0.6551724137931034,0.4540540540540541,0.6720257234726688,0.6196598410606384,0.633714839843219,0.012362637362637362,-0.013736263736263687,-0.014937298281345268,0.008778572082519531,-0.006352869039290443
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.5906593406593407,0.576184969392479,0.6381156316916489,0.4392764857881137,0.6511627906976745,0.6174049973487854,0.6127562720172278,0.017857142857142856,-0.03434065934065933,-0.03250305932880837,0.006523728370666504,-0.02731143686528159
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.6263736263736264,0.6101373044357086,0.6565217391304348,0.48021108179419525,0.6936790923824959,0.6113354563713074,0.6400486784507698,0.012362637362637362,0.0013736263736263687,0.0014492757144212165,0.00045418739318847656,-1.903043173956398e-05
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0,0.6195054945054945,0.6033777834465549,0.6565217391304348,0.46965699208443273,0.6839546191247974,0.6102977991104126,0.6397692052210276,0.012362637362637362,-0.005494505494505475,-0.00531024527473245,-0.0005834698677062988,-0.00029850366148176377
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,111,0.5934065934065934,0.5781860651649741,0.6340425531914894,0.4427083333333333,0.6578073089700996,0.6196036338806152,0.6117718167294236,0.016483516483516484,-0.03159340659340659,-0.030501963556313294,0.008722364902496338,-0.02829589215308581
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,5,0.592032967032967,0.5768412706525238,0.632258064516129,0.44041450777202074,0.6578512396694215,0.6165623664855957,0.612917183339965,0.017857142857142856,-0.03296703296703296,-0.03184675806876358,0.005681097507476807,-0.02715052554254438
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0,0.6236263736263736,0.6077147279342298,0.6608695652173913,0.47619047619047616,0.686084142394822,0.6109318137168884,0.639622278520485,0.01098901098901099,-0.0013736263736263687,-0.000973300787057596,5.054473876953125e-05,-0.00044543036202437936
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.5728021978021978,0.5633938520023595,0.6118721461187214,0.4449760765550239,0.6333333333333333,0.6401564478874207,0.5675908926434343,0.016483516483516484,-0.052197802197802234,-0.04529417671892788,0.029275178909301758,-0.07247681623907509
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6236263736263736,0.6078132336642162,0.6550218340611353,0.48021108179419525,0.6882067851373183,0.6124939918518066,0.6401423178339528,0.01098901098901099,-0.0013736263736263687,-0.0008747950570711094,0.0016127228736877441,7.460895144340007e-05
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0,0.6208791208791209,0.6051969664559629,0.6579520697167756,0.47368421052631576,0.6839546191247974,0.608812689781189,0.6398689432345076,0.01098901098901099,-0.004120879120879106,-0.003491062265324474,-0.0020685791969299316,-0.00019876564800180851
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,298,0.5728021978021978,0.5612742547964048,0.6045454545454545,0.4368932038834951,0.6423841059602649,0.6420783400535583,0.5657058533820145,0.013736263736263736,-0.052197802197802234,-0.04741377392488255,0.031197071075439453,-0.0743618555004949
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,15,0.5686813186813187,0.558976399745807,0.6104783599088838,0.4364508393285372,0.63,0.6389560103416443,0.5662230222535509,0.02197802197802198,-0.05631868131868134,-0.049711628975480315,0.02807474136352539,-0.07384468662895849
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0,0.6208791208791209,0.6049168249406836,0.6535087719298246,0.47745358090185674,0.6837881219903692,0.6107431054115295,0.6396943266573784,0.008241758241758242,-0.004120879120879106,-0.0037712037806038046,-0.00013816356658935547,-0.0003733822251310581
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5302197802197802,0.5255700077795079,0.5813953488372093,0.4125560538116592,0.5827586206896552,0.6746735572814941,0.5242414789203079,0.013736263736263736,-0.09478021978021978,-0.08311802094177945,0.06379228830337524,-0.11582622996220149
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.6208791208791209,0.6050277593311824,0.6550218340611353,0.47619047619047616,0.6838709677419355,0.613912045955658,0.6391781140640694,0.01098901098901099,-0.004120879120879106,-0.0036602693901049976,0.0030307769775390625,-0.000889594818439976
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0,0.625,0.6096861188986252,0.6579520697167756,0.4816753926701571,0.6894308943089431,0.6067808270454407,0.6408893426760965,0.013736263736263736,0.0,0.0009980901773378736,-0.004100441932678223,0.0008216337935871287
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,492,0.5302197802197802,0.5235746184304507,0.5694444444444444,0.41284403669724773,0.5884353741496599,0.6797130107879639,0.5207565299479878,0.009615384615384616,-0.09478021978021978,-0.08511341029083663,0.06883174180984497,-0.11931117893452159
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,24,0.5274725274725275,0.5223102003812273,0.5754060324825986,0.4117647058823529,0.5797598627787307,0.6720914840698242,0.5249249536669103,0.01510989010989011,-0.09752747252747251,-0.08637782834006003,0.06121021509170532,-0.11514275521559914
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0,0.6181318681318682,0.602225995095265,0.6491228070175439,0.47368421052631576,0.6838709677419355,0.6110231876373291,0.6394098592763041,0.005494505494505495,-0.006868131868131844,-0.006462033626022379,0.00014191865921020508,-0.0006578496062052963
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,3,0.5810439560439561,0.5658597026305757,0.6270491803278688,0.4426229508196721,0.627906976744186,0.6344426870346069,0.6009232028795563,0.02197802197802198,-0.04395604395604391,-0.04282832609071163,0.023561418056488037,-0.03914450600295316
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0,0.6208791208791209,0.6045644013986767,0.6579520697167756,0.46965699208443273,0.686084142394822,0.6115138530731201,0.6391755186063827,0.009615384615384616,-0.004120879120879106,-0.0041236273226106235,0.0006325840950012207,-0.0008921902761267475
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0,0.6222527472527473,0.6060709062393741,0.6550976138828634,0.47368421052631576,0.6894308943089431,0.6115829348564148,0.6388329917342187,0.013736263736263736,-0.0027472527472527375,-0.002617122481913259,0.0007016658782958984,-0.0012347171482907093
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,133,0.5796703296703297,0.5644663726195511,0.6242299794661191,0.44021739130434784,0.6289517470881864,0.6379768252372742,0.598449326224692,0.019230769230769232,-0.04532967032967028,-0.04422165610173623,0.027095556259155273,-0.041618382657817365
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,3,0.5810439560439561,0.5663851816333235,0.6268041237113402,0.4444444444444444,0.627906976744186,0.6348370313644409,0.6000521809129311,0.024725274725274724,-0.04395604395604391,-0.042302847087963835,0.02395576238632202,-0.0400155279695783
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0,0.6167582417582418,0.6008300622991859,0.6535947712418301,0.46596858638743455,0.6829268292682927,0.6122728586196899,0.6379098687464303,0.01098901098901099,-0.008241758241758212,-0.007857966422101459,0.001391589641571045,-0.0021578401360791144
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,13,0.5521978021978022,0.5399750683464997,0.6114649681528662,0.40609137055837563,0.6023688663282571,0.6426727771759033,0.5958293172725481,0.012362637362637362,-0.07280219780219777,-0.06871296037478769,0.031791508197784424,-0.04423839160996135
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0,0.6208791208791209,0.6051000302350258,0.6637554585152838,0.4708994708994709,0.6806451612903226,0.6104866862297058,0.6407457543722193,0.012362637362637362,-0.004120879120879106,-0.0035879984862615677,-0.00039458274841308594,0.0006780454897098442
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0,0.6222527472527473,0.6079210028331212,0.6565217391304348,0.4831168831168831,0.6841243862520459,0.6110419631004333,0.6389785305456833,0.01098901098901099,-0.0027472527472527375,-0.0007670258881661285,0.00016069412231445312,-0.001089178336826091
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,351,0.5521978021978022,0.5390921971972712,0.6068376068376068,0.4020356234096692,0.6084033613445378,0.645687460899353,0.5932770770913571,0.019230769230769232,-0.07280219780219777,-0.06959583152401616,0.03480619192123413,-0.04679063179115228
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,13,0.5535714285714286,0.5416096700976573,0.6101694915254238,0.4143222506393862,0.6003372681281619,0.6407230496406555,0.5955283384264402,0.016483516483516484,-0.0714285714285714,-0.0670783586236301,0.02984178066253662,-0.04453937045606926
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0,0.6153846153846154,0.6011820072921744,0.6578947368421053,0.4702842377260982,0.6753670473083198,0.6111231446266174,0.6397184022200412,0.01098901098901099,-0.009615384615384581,-0.007506021429112941,0.00024187564849853516,-0.0003493066624682406
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,22,0.532967032967033,0.5269603341237569,0.5951859956236324,0.41025641025641024,0.5754385964912281,0.682121217250824,0.530385838648756,0.017857142857142856,-0.09203296703296704,-0.08172769459753049,0.07123994827270508,-0.10968187023375342
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0,0.6222527472527473,0.6073617180089673,0.6564551422319475,0.4816753926701571,0.6839546191247974,0.6099193692207336,0.6415395366425589,0.009615384615384616,-0.0027472527472527375,-0.0013263107123200335,-0.0009618997573852539,0.0014718277600495044
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0,0.6167582417582418,0.6012112017803276,0.6507592190889371,0.46875,0.6841243862520459,0.6096541285514832,0.6388659611032743,0.01098901098901099,-0.008241758241758212,-0.0074768269409597465,-0.0012271404266357422,-0.0012017477792350961
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,542,0.5370879120879121,0.5301902454345583,0.5921052631578947,0.41411764705882353,0.5843478260869566,0.6875239610671997,0.525069194911854,0.017857142857142856,-0.08791208791208793,-0.07849778328672907,0.07664269208908081,-0.11499851397065541
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,22,0.5315934065934066,0.527410570570941,0.5947136563876652,0.4191343963553531,0.5683836589698046,0.6797837018966675,0.5276266106096318,0.01510989010989011,-0.09340659340659341,-0.08127745815034637,0.06890243291854858,-0.11244109827287763
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0,0.6263736263736264,0.6111277000891325,0.6564551422319475,0.4831168831168831,0.6938110749185668,0.6103144288063049,0.6402406350841836,0.009615384615384616,0.0013736263736263687,0.0024396713678451754,-0.0005668401718139648,0.00017292620167419503
