epoch,train_loss,train_class_loss,train_reg_loss,train_consistency_loss,train_auxiliary_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
11,1.4834623899129775,0.9993778784952739,0.3592506663964318,0.0,1.248338380495473,0.6448005236106622,7,0.6181318681318682,0.5854719680427629,0.6267037987709045,0.6432466185404014,0.5931267806267807,0.5617165123756198,0.6409223333553031,0.5945079964007283,37.54651900000317
12,1.3728969044818793,0.9160324040498579,0.33371506764365577,0.0,1.2314944229701832,0.6720373574987775,7,0.592032967032967,0.5519308414021243,0.6328209042549133,0.634463111209986,0.5795431420431421,0.5404265652428507,0.6504196657074822,0.5879870326423858,40.908605500000704
13,1.2613628724888954,0.8209086956612667,0.31896207346656363,0.0,1.2149210202676382,0.6749656543285779,7,0.5810439560439561,0.5563709133138025,0.6305989623069763,0.6227320849989464,0.560083435083435,0.535978998796187,0.6539708729143496,0.5705526008198128,44.288069900001574
14,1.1303981123335758,0.7052949935066156,0.30579450971862526,0.0,1.1930859171062576,0.6676183931989159,7,0.5810439560439561,0.5570733330573797,0.6190417408943176,0.6280672711402936,0.565883190883191,0.5408002212312776,0.6436003225821035,0.5786746925353171,47.594694999999774
15,1.0762307895651972,0.6558980185083156,0.30185022461221217,0.0,1.1848254441863835,0.673921594824646,7,0.5837912087912088,0.5544449160535748,0.6251459717750549,0.619717176073883,0.5632885632885632,0.5349295983321579,0.6465380997569473,0.5759372603847311,50.915640899998834
16,0.9412152984883192,0.5556463158183316,0.2692990075802329,0.0,1.1626997977539084,0.6975085330197398,7,0.570054945054945,0.5281029911868466,0.6450515389442444,0.6170763606254739,0.5631868131868133,0.521533148277303,0.6677193884496335,0.565684208632319,54.24669459999859
17,0.8992008537888,0.505629247584996,0.27774702638870485,0.0,1.1582457650568068,0.6735072573662355,7,0.5810439560439561,0.5650000770143092,0.6340676546096802,0.6168986568274899,0.5589133089133088,0.5377306553452001,0.6608651876449585,0.5718455932892614,57.56100729999889
18,0.8540507790441892,0.4630741531942835,0.2767013375555468,0.0,1.1427528998637586,0.6876263517113677,7,0.5535714285714286,0.5416388978654552,0.6326366066932678,0.6069456470717338,0.5369861619861619,0.5258432311855454,0.6587951293698063,0.5539085033846256,60.8903655000031
19,0.7304155821301624,0.36634503616149017,0.2516582095756885,0.0,1.1241233039148075,0.6781473493733416,7,0.5714285714285714,0.5576444893483145,0.6322293281555176,0.6174314019849657,0.5498321123321124,0.5326520500126549,0.657446927494473,0.5649591554768415,64.18714400000317
20,0.679875288058802,0.32237825162807515,0.24655353374702416,0.0,1.1094350030039477,0.688511059419273,7,0.5686813186813187,0.5533006274203297,0.6530389189720154,0.6104196525372518,0.5441086691086692,0.5294737774779632,0.6780865578739731,0.5570515878303186,67.50561929999822
21,0.6607233772748349,0.3209145603018411,0.22945305831477988,0.0,1.1035575825616784,0.6828453018756983,7,0.5892857142857143,0.5544353171462771,0.6536627411842346,0.6161696885924914,0.5693681318681318,0.534219682289507,0.6705879911228463,0.5717325612239167,70.86503320000338
22,0.6502013752492082,0.3033278195404164,0.23671116989561314,0.0,1.1016238521230415,0.6868192621027381,7,0.570054945054945,0.5444271608424333,0.640888512134552,0.6161212926190076,0.5562169312169313,0.52827192513859,0.6628904806243049,0.5654693316999433,74.20105640000111
23,0.5840023809048143,0.25992272615169393,0.21554715858555684,0.0,1.0853249762300539,0.6799413516423791,7,0.5810439560439561,0.5527658695255706,0.6363338232040405,0.6124664252890357,0.5601851851851852,0.5332309465226727,0.6601128412617577,0.5687873181085097,77.56262160000188
24,0.605646879297293,0.2827050537792678,0.21481648186696295,0.0,1.0812534620554703,0.689293174636634,7,0.5837912087912088,0.5510481616990902,0.6507972478866577,0.6221752465552727,0.5628306878306878,0.5271464872527561,0.6727279060416751,0.5729385751711695,80.86945769999875
25,0.5580077963479313,0.24629527466901097,0.20429278334084244,0.0,1.0741974007574202,0.6858410430966542,7,0.5728021978021978,0.5453951340927494,0.6240475177764893,0.6072987002019725,0.5508496133496134,0.5229244214266965,0.6495167315006256,0.5574125152981629,84.29041220000363
26,0.5361237494425851,0.23424573116915215,0.19562811430582067,0.0,1.062499064233412,0.6866846760261462,7,0.5782967032967034,0.5521995640829612,0.6520719528198242,0.6117688904152032,0.556496743996744,0.5308573542602956,0.6741530133618249,0.5659094632906216,87.63938749999943
27,0.5181526766083202,0.22067943110469515,0.19203321181885097,0.0,1.054400312128053,0.6847404003257148,7,0.5782967032967034,0.5542771048631313,0.6340644955635071,0.6056684292466037,0.5507224257224257,0.5262420614939423,0.6606100587933151,0.554061539359415,90.98523199999909
28,0.4993828722584406,0.21105421485766132,0.18336199184053953,0.0,1.0496666407901163,0.6797906751299362,7,0.5837912087912088,0.5638905808683955,0.6394515037536621,0.6058567336947,0.5540038665038666,0.5317285733335877,0.6650885001376823,0.5607505853858341,94.30314440000075
29,0.4866866139845925,0.20713839519162702,0.1748010429349318,0.0,1.0474717411973866,0.6927477657767888,7,0.5755494505494505,0.5528239889611578,0.665393590927124,0.5878673840840443,0.5528846153846153,0.5283953411636264,0.6872032119168175,0.5487114242711736,97.62880199999927
30,0.4743363712339584,0.19789101849248378,0.17284762978948795,0.0,1.0359772280495017,0.6812038114181127,7,0.5879120879120879,0.5639554587000073,0.6636739373207092,0.6066943560217192,0.5623728123728123,0.5382967429347393,0.6824362874031067,0.5582159742130474,100.96592919999966
