modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,5,0.5824175824175825,0.5516403004708016,0.6069868995633187,0.37209302325581395,0.6758409785932722,0.6082190871238708,0.6198450258258718,0.023351648351648352,-0.02060439560439553,-0.026285974318756677,0.019893646240234375,-0.03284891401194823
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0,0.6126373626373627,0.5878669444057266,0.6564551422319475,0.42406876790830944,0.683076923076923,0.5877797603607178,0.6525200042544916,0.020604395604395604,0.009615384615384692,0.009940669616168352,-0.0005456805229187012,-0.00017393558332834402
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.5892857142857143,0.5558568654261538,0.5932584269662922,0.3869047619047619,0.6874074074074074,0.6192300915718079,0.5969366984512593,0.03296703296703297,-0.013736263736263687,-0.022069409363404513,0.030904650688171387,-0.055757241386560685
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6016483516483516,0.5766098109724439,0.6434782608695652,0.4114285714285714,0.6749226006191951,0.5898091793060303,0.6519605179445117,0.027472527472527472,-0.0013736263736263687,-0.001316463817114366,0.0014837384223937988,-0.0007334218933082726
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0,0.6153846153846154,0.5910653669755046,0.6505494505494506,0.4355300859598854,0.6871165644171779,0.587067723274231,0.6528347680781361,0.017857142857142856,0.01236263736263743,0.013139092185946333,-0.0012577176094055176,0.0001408282403161376
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,298,0.5851648351648352,0.5560199387710388,0.6027397260273972,0.38968481375358166,0.6756352765321375,0.621966540813446,0.5958419585031471,0.027472527472527472,-0.017857142857142794,-0.021906336018519434,0.03364109992980957,-0.05685198133467284
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,15,0.5879120879120879,0.559509790497056,0.6009174311926605,0.4,0.6776119402985075,0.6193535923957825,0.5951080944238805,0.03021978021978022,-0.015109890109890056,-0.01841648429250231,0.031028151512145996,-0.05758584541393952
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0,0.6071428571428571,0.5822700748853102,0.6506550218340611,0.41714285714285715,0.6790123456790124,0.588788628578186,0.652054142248198,0.023351648351648352,0.004120879120879106,0.004343800095751971,0.00046318769454956055,-0.0006397975896219599
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5453296703296703,0.5163933147938135,0.5630630630630631,0.3505747126436782,0.6355421686746988,0.6566726565361023,0.5272154537143676,0.04807692307692308,-0.05769230769230771,-0.06153295999574482,0.06834721565246582,-0.12547848612345236
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.6016483516483516,0.5751646913653959,0.6447368421052632,0.4069767441860465,0.6737804878048781,0.5913588404655457,0.6501039947330001,0.023351648351648352,-0.0013736263736263687,-0.0027615834241623283,0.0030333995819091797,-0.002589945104819913
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0,0.6112637362637363,0.586500434593655,0.6461538461538462,0.42613636363636365,0.687211093990755,0.5850990414619446,0.6543694114198374,0.016483516483516484,0.008241758241758323,0.008574159804096704,-0.0032263994216918945,0.0016754715820174182
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,492,0.5412087912087912,0.5118614486268688,0.5609195402298851,0.3380281690140845,0.6366366366366366,0.6611594557762146,0.5257971335920627,0.04120879120879121,-0.061813186813186816,-0.0660648261626895,0.07283401489257812,-0.12689680624575728
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,24,0.5576923076923077,0.5304423214726709,0.5720823798627003,0.3687150837988827,0.6505295007564297,0.6550257802009583,0.5267658236863458,0.04395604395604396,-0.04532967032967028,-0.04748395331688737,0.06670033931732178,-0.12592811615147415
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0,0.6016483516483516,0.5767360813446247,0.6387665198237885,0.4124293785310734,0.6790123456790124,0.5882362723350525,0.6514410622475587,0.020604395604395604,-0.0013736263736263687,-0.0011901934449335405,-8.916854858398438e-05,-0.0012528775902612699
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,3,0.5535714285714286,0.5277957068716331,0.5889830508474576,0.36627906976744184,0.628125,0.6251921057701111,0.593827621558216,0.038461538461538464,-0.049450549450549386,-0.05013056791792514,0.03686666488647461,-0.05886631827960398
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0,0.6043956043956044,0.5804206414402858,0.6445916114790287,0.4228571428571429,0.6738131699846861,0.5894822478294373,0.6509793392620622,0.016483516483516484,0.0013736263736263687,0.002494366650727553,0.0011568069458007812,-0.0017146005757577854
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0,0.6057692307692307,0.5810061465602461,0.6389496717724289,0.42406876790830944,0.68,0.5876739025115967,0.6526584149776087,0.017857142857142856,0.0027472527472527375,0.003079871770687803,-0.0006515383720397949,-3.552486021130008e-05
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,133,0.5508241758241759,0.5257001168328502,0.5910064239828694,0.3620689655172414,0.62402496099844,0.6265392899513245,0.5914188875525779,0.038461538461538464,-0.05219780219780212,-0.05222615795670804,0.03821384906768799,-0.061275052285242104
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,3,0.554945054945055,0.52838717459009,0.5932203389830508,0.36363636363636365,0.6283048211508554,0.6257994174957275,0.5930223614932365,0.03571428571428571,-0.04807692307692302,-0.04953910019946828,0.037473976612091064,-0.059671578344583476
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0,0.6043956043956044,0.5816662937038916,0.6415929203539823,0.43059490084985835,0.6728110599078341,0.5889084935188293,0.6510618997887202,0.01510989010989011,0.0013736263736263687,0.0037400189143332874,0.0005830526351928711,-0.001632040049099781
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,13,0.5412087912087912,0.515996991651134,0.5783664459161147,0.3463687150837989,0.6232558139534884,0.6410025358200073,0.5701318550686117,0.038461538461538464,-0.061813186813186816,-0.061929283138424274,0.05267709493637085,-0.08256208476920823
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0,0.6057692307692307,0.5837614986593319,0.639821029082774,0.43454038997214484,0.676923076923077,0.5889073014259338,0.6511402171426693,0.017857142857142856,0.0027472527472527375,0.0058352238697736425,0.0005818605422973633,-0.0015537226951506389
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0,0.6098901098901099,0.586465091443065,0.6475770925110133,0.4318181818181818,0.68,0.5880733728408813,0.6513138420531964,0.019230769230769232,0.006868131868131955,0.008538816653506753,-0.00025206804275512695,-0.0013800977846235574
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,351,0.5494505494505495,0.5277834912538109,0.5753424657534246,0.3783783783783784,0.6296296296296297,0.6417690515518188,0.5645248733304766,0.038461538461538464,-0.05357142857142849,-0.050142783535747415,0.05344361066818237,-0.08816906650734335
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,13,0.5398351648351648,0.5148577899408688,0.5701559020044543,0.3490304709141274,0.6253869969040248,0.642572283744812,0.5633156233119233,0.03983516483516483,-0.06318681318681318,-0.06306848484868943,0.05424684286117554,-0.08937831652589667
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0,0.6167582417582418,0.5954801342565815,0.6455981941309256,0.45054945054945056,0.6902927580893683,0.588879406452179,0.6501285795628835,0.017857142857142856,0.013736263736263798,0.01755385946702326,0.0005539655685424805,-0.002565360274936479
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,22,0.5453296703296703,0.5244208292427037,0.5518763796909493,0.39344262295081966,0.6279434850863422,0.6732714176177979,0.5017255144651906,0.050824175824175824,-0.05769230769230771,-0.053505445546854546,0.08494597673416138,-0.15096842537262933
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0,0.6071428571428571,0.5867385659464461,0.6455981941309256,0.44077134986225897,0.6738461538461539,0.5872534513473511,0.6507051858224707,0.023351648351648352,0.004120879120879106,0.008812291156887864,-0.0010719895362854004,-0.001988754015349259
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0,0.6085164835164835,0.5866696922294277,0.647450110864745,0.43454038997214484,0.6780185758513931,0.5858548283576965,0.6512793381386653,0.017857142857142856,0.005494505494505475,0.008743417439869394,-0.0024706125259399414,-0.0014146016991546384
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,542,0.5370879120879121,0.5166221393857747,0.5566037735849056,0.36787564766839376,0.6253869969040248,0.6767107248306274,0.4936552146427178,0.04120879120879121,-0.06593406593406592,-0.061304135403783544,0.08838528394699097,-0.1590387251951022
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,22,0.5370879120879121,0.5174293201271939,0.5345622119815668,0.3937007874015748,0.62402496099844,0.676171600818634,0.4923677701320084,0.03708791208791209,-0.06593406593406592,-0.06049695466236438,0.08784615993499756,-0.1603261697058116
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0,0.6112637362637363,0.5918243842306142,0.6422018348623854,0.448,0.6852713178294574,0.5855545997619629,0.6498777246038469,0.023351648351648352,0.008241758241758323,0.013898109441055961,-0.002770841121673584,-0.0028162152339731295
