modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6098901098901099,0.5879090607711446,0.6287128712871287,0.43636363636363634,0.6986506746626686,0.6153556108474731,0.6126156871744699,0.02197802197802198,-0.02060439560439553,-0.020357926457566178,0.02018827199935913,-0.022868807829410476
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6098901098901099,0.5879090607711446,0.6287128712871287,0.43636363636363634,0.6986506746626686,0.6153556108474731,0.6126156871744699,0.02197802197802198,-0.02060439560439553,-0.020357926457566178,0.02018827199935913,-0.022868807829410476
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.6098901098901099,0.5879090607711446,0.6287128712871287,0.43636363636363634,0.6986506746626686,0.6153556108474731,0.6126156871744699,0.02197802197802198,-0.02060439560439553,-0.020357926457566178,0.02018827199935913,-0.022868807829410476
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5728021978021978,0.5544114749626498,0.5954198473282443,0.41414141414141414,0.6536731634182908,0.6560572981834412,0.5245929386369274,0.023351648351648352,-0.05769230769230771,-0.053855512266061,0.06088995933532715,-0.11089155636695303
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5728021978021978,0.5544114749626498,0.5954198473282443,0.41414141414141414,0.6536731634182908,0.6560572981834412,0.5245929386369274,0.023351648351648352,-0.05769230769230771,-0.053855512266061,0.06088995933532715,-0.11089155636695303
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5728021978021978,0.5544114749626498,0.5954198473282443,0.41414141414141414,0.6536731634182908,0.6560572981834412,0.5245929386369274,0.023351648351648352,-0.05769230769230771,-0.053855512266061,0.06088995933532715,-0.11089155636695303
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5480769230769231,0.5268407468102153,0.510989010989011,0.42080378250591016,0.648729446935725,0.6799002289772034,0.4658549171945824,0.019230769230769232,-0.08241758241758235,-0.08142624041849544,0.08473289012908936,-0.169629577809298
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5480769230769231,0.5268407468102153,0.510989010989011,0.42080378250591016,0.648729446935725,0.6799002289772034,0.4658549171945824,0.019230769230769232,-0.08241758241758235,-0.08142624041849544,0.08473289012908936,-0.169629577809298
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,0.5480769230769231,0.5268407468102153,0.510989010989011,0.42080378250591016,0.648729446935725,0.6799002289772034,0.4658549171945824,0.019230769230769232,-0.08241758241758235,-0.08142624041849544,0.08473289012908936,-0.169629577809298
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6016483516483516,0.581827581949503,0.6288659793814433,0.425,0.6916167664670658,0.6112948656082153,0.5976276668781345,0.01510989010989011,-0.028846153846153855,-0.02643940527920774,0.01612752676010132,-0.03785682812574587
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6016483516483516,0.581827581949503,0.6288659793814433,0.425,0.6916167664670658,0.6112948656082153,0.5976276668781345,0.01510989010989011,-0.028846153846153855,-0.02643940527920774,0.01612752676010132,-0.03785682812574587
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,0.6016483516483516,0.581827581949503,0.6288659793814433,0.425,0.6916167664670658,0.6112948656082153,0.5976276668781345,0.01510989010989011,-0.028846153846153855,-0.02643940527920774,0.01612752676010132,-0.03785682812574587
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5741758241758241,0.55387377475162,0.5706521739130435,0.4223300970873786,0.6686390532544378,0.6307711601257324,0.5553037983036901,0.016483516483516484,-0.05631868131868134,-0.054393212477090724,0.03560382127761841,-0.08018069670019023
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0.6304945054945055,0.6082669872287108,0.6742596810933941,0.45251396648044695,0.6980273141122914,0.595167338848114,0.6354844904511756,0.006868131868131868,0.0,0.0,0.0,-4.5527047687343725e-09
