epoch,train_loss,train_class_loss,train_reg_loss,train_consistency_loss,train_auxiliary_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
1,2.9876662576321475,2.0283562924619627,0.7984984645523976,0.0,1.6081149656748035,0.7842374645304381,1,0.5755494505494505,0.4516012574359025,0.676874041557312,0.5582553110443431,0.565984940984941,0.441621180519427,0.6877899765968323,0.5264629821376321,4.224345900001936
2,2.5124183483432776,1.7165861968263787,0.6498298334092208,0.0,1.4600234713926583,0.6778360472233484,2,0.592032967032967,0.5510590541603682,0.6531935334205627,0.598109283123518,0.5807132682132683,0.5408012727374178,0.6670758834591618,0.5611967684114433,7.47534799999994
3,2.3462061851470564,1.6170251966751727,0.5884483677122484,0.0,1.4073262403569622,0.6587178133771989,3,0.6208791208791209,0.5724201911767143,0.6335996985435486,0.617977248449837,0.5992826617826618,0.5534234663248775,0.6563619441456265,0.5746434806951725,10.657734200001869
4,2.154374711292306,1.503829799906319,0.5137942699690806,0.0,1.3675064213321557,0.6387755927298351,4,0.6112637362637363,0.5995537960214753,0.647221565246582,0.613773391017614,0.5896672771672772,0.5771662230113044,0.670414314225868,0.5674201468362919,13.808198099999572
5,2.078224564406236,1.449361595349038,0.4943401229574684,0.0,1.3452281049495243,0.6448688219874565,4,0.6002747252747253,0.5914442701169879,0.6603360176086426,0.6153187137624749,0.5831043956043956,0.5734185566899144,0.6710632222670095,0.5777696671157998,16.998869600000035
6,2.0206811667893176,1.4064019723387986,0.48115333580193886,0.0,1.3312586115807603,0.6480662626740175,4,0.6222527472527473,0.5789849180217553,0.6353174448013306,0.6331431755251927,0.6065323565323566,0.5640838302140992,0.6517289777596792,0.5922111748933768,20.18373540000175
7,1.8544907617639197,1.3080011935227047,0.4157402857062743,0.0,1.3074926829654092,0.6107466967806281,7,0.6373626373626373,0.6204366875780173,0.6106626987457275,0.6323787743648323,0.6092287342287342,0.5911241258132047,0.6332416192249015,0.5898335363090198,23.390430300001753
8,1.7859820622934333,1.2599241711780846,0.3966152826535333,0.0,1.294426005543244,0.622204196757191,7,0.6291208791208791,0.6131585817171112,0.6162140965461731,0.6103332719027273,0.597400284900285,0.5818153150438614,0.6420166150287345,0.5643449635631677,26.646221900002274
9,1.6866801333532768,1.1855667843207696,0.3733350883000729,0.0,1.2777826448603478,0.634183855430887,7,0.6195054945054945,0.601791916330755,0.6345941424369812,0.6030205281623191,0.5893874643874644,0.5743048493097331,0.6499105051711753,0.5593678997709393,29.817671900003916
10,1.5545161263932183,1.0930415260247524,0.33564864350085055,0.0,1.2582595937206398,0.6624778267480776,7,0.6002747252747253,0.5684837372515504,0.6533903479576111,0.5969662229088891,0.5882427757427757,0.5559630663112078,0.6684874605249476,0.5547069039814103,33.00412849999702
11,1.470775764451989,1.0209667499356838,0.32525248896873754,0.0,1.2455652697974697,0.6489271946680087,7,0.6112637362637363,0.5855604238762427,0.640755295753479,0.584602367298415,0.5891585266585267,0.5628087746779818,0.6561104279977304,0.5427100828664911,36.18692729999748
12,1.353281866854526,0.9332892896851664,0.29737036035057374,0.0,1.2262221001736018,0.6487404350356794,7,0.614010989010989,0.5844519287524739,0.649725615978241,0.5972531954890422,0.5942714692714693,0.5669305172503791,0.6636300153202481,0.5550851215663086,39.43027070000244
