modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.625,0.6117014459914344,0.6616915422885572,0.48743718592964824,0.6859756097560976,0.5990797281265259,0.6274694726233702,0.019230769230769232,-0.004120879120879106,-0.005611173917809964,0.004657268524169922,-0.006525985850139304
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5659340659340659,0.5463778339924704,0.5647058823529412,0.4251968503937008,0.6492307692307693,0.6723134517669678,0.4964870569958655,0.01510989010989011,-0.06318681318681318,-0.07093478591677393,0.07789099216461182,-0.13750840147764398
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,0.5659340659340659,0.545328464859537,0.5603864734299517,0.42408376963350786,0.6515151515151515,0.6768640875816345,0.4914086142165244,0.009615384615384616,-0.06318681318681318,-0.07198415504970734,0.08244162797927856,-0.1425868442569851
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0.625,0.6117014459914344,0.6616915422885572,0.48743718592964824,0.6859756097560976,0.5990797281265259,0.6274694726233702,0.019230769230769232,-0.004120879120879106,-0.005611173917809964,0.004657268524169922,-0.006525985850139304
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6112637362637363,0.5914923510551926,0.6339066339066339,0.455026455026455,0.6855439642324889,0.6037154793739319,0.6045350560480799,0.019230769230769232,-0.017857142857142794,-0.025820268854051753,0.009293019771575928,-0.029460402425429577
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6291208791208791,0.6173126199092444,0.6633906633906634,0.5012406947890818,0.6873065015479877,0.594422459602356,0.6339954590087978,0.02197802197802198,0.0,0.0,0.0,5.352883691855936e-10
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0.6291208791208791,0.6175494539707955,0.6699507389162561,0.4975124378109453,0.6851851851851852,0.5944882035255432,0.633194136691919,0.02197802197802198,0.0,0.00023683406155117215,6.574392318725586e-05,-0.000801321781590425
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6112637362637363,0.5914923510551926,0.6339066339066339,0.455026455026455,0.6855439642324889,0.6037154793739319,0.6045350560480799,0.019230769230769232,-0.017857142857142794,-0.025820268854051753,0.009293019771575928,-0.029460402425429577
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,0.6112637362637363,0.5919444444444445,0.63,0.4583333333333333,0.6875,0.6042373776435852,0.6033747875391162,0.019230769230769232,-0.017857142857142794,-0.025368175464799858,0.009814918041229248,-0.030620670934393246
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0.6291208791208791,0.6175494539707955,0.6699507389162561,0.4975124378109453,0.6851851851851852,0.5944882035255432,0.633194136691919,0.02197802197802198,0.0,0.00023683406155117215,6.574392318725586e-05,-0.000801321781590425
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5934065934065934,0.5715024199335633,0.5965770171149144,0.4403183023872679,0.6776119402985075,0.6206462979316711,0.5660920774472261,0.023351648351648352,-0.0357142857142857,-0.04581019997568103,0.026223838329315186,-0.06790338102628335
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6291208791208791,0.6173126199092444,0.6633906633906634,0.5012406947890818,0.6873065015479877,0.594422459602356,0.6339954590087978,0.02197802197802198,0.0,0.0,0.0,5.352883691855936e-10
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0.625,0.6124718054627548,0.6633663366336634,0.49,0.6840490797546013,0.5945117473602295,0.632984903524795,0.017857142857142856,-0.004120879120879106,-0.004840814446489539,8.928775787353516e-05,-0.0010105549487144927
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5934065934065934,0.5715024199335633,0.5965770171149144,0.4403183023872679,0.6776119402985075,0.6206462979316711,0.5660920774472261,0.023351648351648352,-0.0357142857142857,-0.04581019997568103,0.026223838329315186,-0.06790338102628335
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,0.5865384615384616,0.5651740692258986,0.5914786967418546,0.43342036553524804,0.6706231454005934,0.620930016040802,0.5653080745965404,0.02197802197802198,-0.04258241758241754,-0.05213855068334572,0.026507556438446045,-0.06868738387696904
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0.625,0.6124718054627548,0.6633663366336634,0.49,0.6840490797546013,0.5945117473602295,0.632984903524795,0.017857142857142856,-0.004120879120879106,-0.004840814446489539,8.928775787353516e-05,-0.0010105549487144927
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5535714285714286,0.5348848613891124,0.5644768856447688,0.4040920716112532,0.636085626911315,0.6564464569091797,0.5183487187282028,0.03296703296703297,-0.0755494505494505,-0.08242775852013196,0.06202399730682373,-0.1156467397453067
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6291208791208791,0.6173126199092444,0.6633906633906634,0.5012406947890818,0.6873065015479877,0.594422459602356,0.6339954590087978,0.02197802197802198,0.0,0.0,0.0,5.352883691855936e-10
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0.6277472527472527,0.6153252032520325,0.66,0.5,0.6859756097560976,0.5944631695747375,0.633432957480313,0.019230769230769232,-0.0013736263736263687,-0.0019874166572118046,4.07099723815918e-05,-0.0005625009931964353
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5535714285714286,0.5348848613891124,0.5644768856447688,0.4040920716112532,0.636085626911315,0.6564464569091797,0.5183487187282028,0.03296703296703297,-0.0755494505494505,-0.08242775852013196,0.06202399730682373,-0.1156467397453067
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,0.5508241758241759,0.5338992602150497,0.5749385749385749,0.39598997493734334,0.6307692307692307,0.6571357250213623,0.5164153046764629,0.03159340659340659,-0.07829670329670324,-0.08341335969419461,0.06271326541900635,-0.11758015379704656
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0.6277472527472527,0.6153252032520325,0.66,0.5,0.6859756097560976,0.5944631695747375,0.633432957480313,0.019230769230769232,-0.0013736263736263687,-0.0019874166572118046,4.07099723815918e-05,-0.0005625009931964353
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6002747252747253,0.5809424995530925,0.6252983293556086,0.44986449864498645,0.6676646706586826,0.6171901226043701,0.5971307394210514,0.03021978021978022,-0.028846153846153855,-0.036370120356151836,0.02276766300201416,-0.03686471905245803
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0.6291208791208791,0.6173126199092444,0.6633906633906634,0.5012406947890818,0.6873065015479877,0.594422459602356,0.6339954590087978,0.02197802197802198,0.0,0.0,0.0,5.352883691855936e-10
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0.6304945054945055,0.6186714280793241,0.6617283950617284,0.504950495049505,0.6893353941267388,0.5943461656570435,0.6339051372345057,0.019230769230769232,0.0013736263736263687,0.0013588081700797172,-7.62939453125e-05,-9.032123900376554e-05
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,0.6002747252747253,0.5809424995530925,0.6252983293556086,0.44986449864498645,0.6676646706586826,0.6171901226043701,0.5971307394210514,0.03021978021978022,-0.028846153846153855,-0.036370120356151836,0.02276766300201416,-0.03686471905245803
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,0.6043956043956044,0.5846543594824243,0.6265060240963856,0.4528301886792453,0.6746268656716418,0.6178970336914062,0.5973321490798351,0.028846153846153848,-0.02472527472527475,-0.032658260426820074,0.023474574089050293,-0.03666330939367435
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0.6304945054945055,0.6186714280793241,0.6617283950617284,0.504950495049505,0.6893353941267388,0.5943461656570435,0.6339051372345057,0.019230769230769232,0.0013736263736263687,0.0013588081700797172,-7.62939453125e-05,-9.032123900376554e-05
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5782967032967034,0.55527890701361,0.6116504854368932,0.4022038567493113,0.6519823788546255,0.6235966682434082,0.5972365264502737,0.0260989010989011,-0.050824175824175755,-0.06203371289563431,0.029174208641052246,-0.03675893202323577
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0.6291208791208791,0.6173126199092444,0.6633906633906634,0.5012406947890818,0.6873065015479877,0.594422459602356,0.6339954590087978,0.02197802197802198,0.0,0.0,0.0,5.352883691855936e-10
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0.6304945054945055,0.618995905196622,0.6650124069478908,0.5037037037037037,0.6882716049382716,0.5943957567214966,0.6331362745756554,0.017857142857142856,0.0013736263736263687,0.0016832852873776005,-2.6702880859375e-05,-0.00085918389785411
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,0.5782967032967034,0.55527890701361,0.6116504854368932,0.4022038567493113,0.6519823788546255,0.6235966682434082,0.5972365264502737,0.0260989010989011,-0.050824175824175755,-0.06203371289563431,0.029174208641052246,-0.03675893202323577
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,0.5741758241758241,0.5512216304689012,0.5995085995085995,0.40217391304347827,0.6519823788546255,0.6241146326065063,0.5960877581714101,0.027472527472527472,-0.05494505494505497,-0.0660909894403432,0.02969217300415039,-0.037907700302099334
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0.6304945054945055,0.618995905196622,0.6650124069478908,0.5037037037037037,0.6882716049382716,0.5943957567214966,0.6331362745756554,0.017857142857142856,0.0013736263736263687,0.0016832852873776005,-2.6702880859375e-05,-0.00085918389785411
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5453296703296703,0.5177558592458036,0.5472636815920398,0.3701657458563536,0.6358381502890174,0.6579871773719788,0.5268787731221211,0.023351648351648352,-0.08379120879120883,-0.09955676066344077,0.0635647177696228,-0.10711668535138841
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0.6291208791208791,0.6173126199092444,0.6633906633906634,0.5012406947890818,0.6873065015479877,0.594422459602356,0.6339954590087978,0.02197802197802198,0.0,0.0,0.0,5.352883691855936e-10
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0.635989010989011,0.624412771428129,0.6650124069478908,0.5148514851485149,0.6933744221879815,0.5928254723548889,0.6344683777930428,0.019230769230769232,0.006868131868131844,0.0071001515188846565,-0.001596987247467041,0.0004729193195333048
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,0.5453296703296703,0.5177558592458036,0.5472636815920398,0.3701657458563536,0.6358381502890174,0.6579871773719788,0.5268787731221211,0.023351648351648352,-0.08379120879120883,-0.09955676066344077,0.0635647177696228,-0.10711668535138841
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,0.5590659340659341,0.5310175359086277,0.5505050505050505,0.39118457300275483,0.6513629842180775,0.6554267406463623,0.5277128875459258,0.023351648351648352,-0.07005494505494503,-0.0862950840006167,0.06100428104400635,-0.10628257092758364
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0.635989010989011,0.624412771428129,0.6650124069478908,0.5148514851485149,0.6933744221879815,0.5928254723548889,0.6344683777930428,0.019230769230769232,0.006868131868131844,0.0071001515188846565,-0.001596987247467041,0.0004729193195333048
