modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.614010989010989,0.5854894575901888,0.6034063260340633,0.4383561643835616,0.7147058823529412,0.6183098554611206,0.6051671719984997,0.01098901098901099,-0.012362637362637319,-0.01837200910945691,0.016068875789642334,-0.013967919295869269
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.625,0.6030237091229557,0.6302083333333334,0.4631043256997455,0.7157584683357879,0.604397177696228,0.6176266475345421,0.006868131868131868,-0.0013736263736263687,-0.0008377575766900236,0.002156198024749756,-0.0015084437598268385
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6277472527472527,0.6050855939472831,0.6337662337662338,0.46511627906976744,0.716374269005848,0.6024786829948425,0.6190738666042549,0.006868131868131868,0.0013736263736263687,0.0012241272476374299,0.0002377033233642578,-6.122469011404785e-05
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6112637362637363,0.5823213524252385,0.5990338164251208,0.4340659340659341,0.7138643067846607,0.6196971535682678,0.6037854865036898,0.01510989010989011,-0.015109890109890056,-0.021540114274407163,0.01745617389678955,-0.01534960479067915
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.614010989010989,0.5848288349468522,0.6048780487804878,0.4340659340659341,0.7155425219941349,0.6179618239402771,0.6052949212537523,0.01098901098901099,-0.012362637362637319,-0.01903263175279346,0.015720844268798828,-0.013840170040616662
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6291208791208791,0.6060494798219357,0.6302083333333334,0.46547314578005117,0.7224669603524229,0.6047724485397339,0.6175223367166409,0.006868131868131868,0.0027472527472527375,0.00218801312229,0.0025314688682556152,-0.001612754577728026
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5755494505494505,0.5522001871308038,0.5754716981132075,0.41847826086956524,0.6626506024096386,0.6529808640480042,0.5313286086070083,0.006868131868131868,-0.050824175824175866,-0.05166127956884192,0.05073988437652588,-0.08780648268736069
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.625,0.6027515561665177,0.6233766233766234,0.467005076142132,0.7178729689807977,0.6080870032310486,0.6148237792566548,0.009615384615384616,-0.0013736263736263687,-0.0011099105331280334,0.0058460235595703125,-0.004311312037714177
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.625,0.6025253838347301,0.6302083333333334,0.4639175257731959,0.7134502923976608,0.6036964058876038,0.6182530751161701,0.008241758241758242,-0.0013736263736263687,-0.0013360828649155998,0.0014554262161254883,-0.00088201617819883
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5728021978021978,0.5517436273842943,0.5633802816901409,0.4343163538873995,0.6575342465753424,0.6559529304504395,0.5266913116839648,0.009615384615384616,-0.0535714285714286,-0.05211783931535141,0.05371195077896118,-0.09244377961040418
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5755494505494505,0.55109543866523,0.563855421686747,0.42276422764227645,0.6666666666666666,0.6511576175689697,0.5313246670227303,0.006868131868131868,-0.050824175824175866,-0.05276602803441566,0.048916637897491455,-0.08781042427163865
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0.6181318681318682,0.594994548897347,0.612987012987013,0.45918367346938777,0.7128129602356407,0.6097322106361389,0.6136959739381953,0.006868131868131868,-0.008241758241758212,-0.008866917802298646,0.0074912309646606445,-0.0054391173561736395
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5741758241758241,0.5516803128829775,0.5611510791366906,0.4251968503937008,0.668693009118541,0.6755192279815674,0.4840976291389779,0.005494505494505495,-0.052197802197802234,-0.05218115381666821,0.07327824831008911,-0.13503746215539103
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6112637362637363,0.5888344587103905,0.6173469387755102,0.44274809160305345,0.706408345752608,0.6086340546607971,0.6154512672102088,0.004120879120879121,-0.015109890109890056,-0.015027007989255159,0.006393074989318848,-0.0036838240841601255
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.6222527472527473,0.5992286598045332,0.6302083333333334,0.45714285714285713,0.710334788937409,0.6040481925010681,0.6180930512302645,0.008241758241758242,-0.004120879120879106,-0.0046328068951124735,0.0018072128295898438,-0.0010420400641044658
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5576923076923077,0.5363403285634335,0.5323741007194245,0.4120603015075377,0.6645865834633385,0.6802337169647217,0.4794688132355406,0.009615384615384616,-0.06868131868131866,-0.06752113813621219,0.07799273729324341,-0.13966627805882836
