epoch,train_loss,train_class_loss,train_reg_loss,train_consistency_loss,train_auxiliary_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
1,3.019854367709827,2.137481284387333,0.8823730922917203,0.0,0.0,0.8449142885856313,1,0.5439560439560439,0.4061639943132005,0.7156745791435242,0.4654532146322815,0.5349257224257223,0.3924356518661085,0.7245699112062101,0.4391663711362405,4.093916000005265
2,2.6978565995577335,1.9860001339301445,0.7118564711403601,0.0,0.0,0.7650523371038556,2,0.5686813186813187,0.47035789840794945,0.6834771037101746,0.5476937597357052,0.5602869352869354,0.46330356144096546,0.6926522299095437,0.5174986023596284,7.154374100005953
3,2.4801950776699893,1.8276939636477665,0.6525011049937429,0.0,0.0,0.7310228829724087,3,0.6002747252747253,0.500978432650076,0.657128095626831,0.5816658084175378,0.5855718355718355,0.4894501004136149,0.6743775672382779,0.5429621441396785,10.168277700002363
4,2.30008098935168,1.694942972200082,0.6051380284404895,0.0,0.0,0.6821390131686424,4,0.614010989010989,0.5488514394864578,0.646291971206665,0.5971444860931676,0.5980870980870981,0.5350220087633425,0.6670428613821665,0.5546579023768999,13.183895900001517
5,2.2163005401881,1.628259543431525,0.5880409912438035,0.0,0.0,0.6538927461266479,5,0.6071428571428571,0.5723571699060663,0.6410819888114929,0.6092941219500168,0.5940425315425315,0.5615354088686956,0.6588403847482469,0.5700668377874403,16.21734760000254
6,2.1729643500430593,1.5972503434927017,0.5757140009190794,0.0,0.0,0.6525271269760148,6,0.6222527472527473,0.5814948860282539,0.6391945481300354,0.6094274407155199,0.6005545380545381,0.5603149984272477,0.6594835398373781,0.5688672323457497,19.23496430000523
7,2.0589734463698735,1.5348930830105767,0.5240803426249564,0.0,0.0,0.6310531995398142,7,0.6304945054945055,0.6017504276443884,0.6269597411155701,0.6132592347973475,0.6071428571428572,0.5772215582862003,0.6486413202903889,0.5731149014528193,22.278152200000477
8,2.0143295627981646,1.5052408007704632,0.5090887506861399,0.0,0.0,0.6264413680588728,8,0.6346153846153846,0.607195541575308,0.6199250817298889,0.6160195645473989,0.6081349206349207,0.579287203842008,0.6441809314268606,0.5742381016710864,25.35137930000201
9,1.9761819646706111,1.4758204447152161,0.5003615092546494,0.0,0.0,0.6397562380897199,8,0.6181318681318682,0.585536548750862,0.6257695555686951,0.6124966117063266,0.6009106634106635,0.5703305195188344,0.6469632078100134,0.568696433027303,28.35518140000204
10,1.9111951567111907,1.4428785795315726,0.46831658729221753,0.0,0.0,0.6292414523722525,8,0.6332417582417582,0.6051369003782064,0.6225998401641846,0.6182990470032833,0.6054639804639804,0.5770923480458129,0.6458464739499269,0.5746298164448389,31.349830000006477
11,1.8700705121999637,1.41330925775733,0.45676124828904646,0.0,0.0,0.6764276489648954,8,0.6208791208791209,0.5635411357117354,0.6597949862480164,0.6124817661547745,0.5980362230362231,0.5415281643164436,0.6739045624379758,0.5691166324271818,34.34310980000009
12,1.8567348833112196,1.4025949358413428,0.45413995140255464,0.0,0.0,0.6283620153646232,8,0.6318681318681318,0.6069584000174367,0.6250233054161072,0.6194419279424588,0.6051332926332925,0.5792301619322296,0.6497558454672495,0.5752724818257084,37.39335040000151
13,1.8016390755531186,1.3688250403341031,0.4328140279154714,0.0,0.0,0.6290684294719354,8,0.6195054945054945,0.6013066239054939,0.6248323917388916,0.6182459528330918,0.5968660968660969,0.5794425548788122,0.6476305425167084,0.5727353815131629,40.38215550000314
14,1.7713860330244577,1.3366689575964994,0.4347170756825291,0.0,0.0,0.6499923555509718,8,0.6222527472527473,0.5824554898254285,0.6381000876426697,0.6230762102267289,0.6017755392755393,0.5632192601920541,0.6593826633912546,0.5779336610973332,43.40367140000308
15,1.7321687413245133,1.3153621220623797,0.41680661982394457,0.0,0.0,0.6489770550881603,8,0.6181318681318682,0.5859256506409621,0.6281916499137878,0.6178121885587236,0.5962810337810338,0.5593994723396927,0.6506350713747518,0.5734722821325118,46.42247670000506
