epoch,train_loss,train_class_loss,train_reg_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
1,2.5320715609636153,1.0125948319730071,1.5194767317864961,0.7381645372981526,1,0.5645604395604396,0.5481192488937091,0.7830287218093872,0.5386096144731677,0.5277777777777777,0.5186973758380145,0.7958599516639003,0.49987818956328,2.1651244000004226
2,1.1302680373016267,0.8088157550224675,0.3214522749756151,0.658193283856296,2,0.6167582417582418,0.5977439265384101,0.6301181316375732,0.6323976036258391,0.5627289377289377,0.5474973445419086,0.6629697183767954,0.5468723377307446,2.87730830000055
3,1.0248535901351952,0.7423588890214732,0.28249470025783785,0.7458564596513179,2,0.6112637362637363,0.560826511378337,0.8121307492256165,0.6205365175830093,0.5716829466829467,0.5245496918956953,0.8471911759288223,0.5444365321580279,3.5763182999999117
4,0.9489623147012207,0.6951800670820413,0.2537822504282349,0.651730945911226,4,0.5810439560439561,0.5742112183283034,0.5933644771575928,0.6321058033429459,0.5600579975579975,0.5513414196481286,0.637371101865062,0.568908164455962,4.276440500000717
5,0.8424653213750982,0.6228034616745625,0.2196618602623469,0.6516453017801798,4,0.6002747252747253,0.5830172702097786,0.6014361381530762,0.6201137635906677,0.5684778184778184,0.5525361565152721,0.6467282341586219,0.5494123701671769,4.972739100000581
6,0.783239694196451,0.5741285747035086,0.20911112230199777,0.6957698018843427,4,0.5934065934065934,0.5681726597296933,0.6747861504554749,0.6320873719173178,0.5617368742368742,0.5325591423749503,0.7240005775734231,0.5548922374349288,5.674978400000327
7,0.6811835686482808,0.4927788810280532,0.1884046888843025,0.7324945119999788,4,0.5480769230769231,0.523969745950912,0.732912003993988,0.6005119175491588,0.5341371591371591,0.513255636868958,0.749410703226372,0.5325703078186715,6.379917400000522
8,0.6407934591942227,0.4579299995404104,0.182863462590153,0.6597005821716043,4,0.5879120879120879,0.5742666192854159,0.6099992394447327,0.6255464403487689,0.5591422466422465,0.5460819557114607,0.6479817352913044,0.5608039773186848,7.098878400000103
9,0.4732218678464595,0.3255347568086391,0.1476871108446978,0.6791315524459547,4,0.5961538461538461,0.5712786307605623,0.6447411775588989,0.6038332768876787,0.5597781847781848,0.5328896403733717,0.6715600358115302,0.5423793589920749,7.848087600000326
10,0.4703853040450803,0.31087501873323947,0.15951028643546294,0.7409586203563394,4,0.5494505494505495,0.5263942828876048,0.7122064828872681,0.5558738287484198,0.5148555148555148,0.49381107059240703,0.7342598151277613,0.49478027233902516,8.556666000000405
