modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.570054945054945,0.5623280652053672,0.5753424657534246,0.4579831932773109,0.6536585365853659,0.6204841732978821,0.6035166709003673,0.01510989010989011,-0.010989010989011061,-0.011883153122936196,0.027119696140289307,-0.028589132442578546
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.5906593406593407,0.5861633494985846,0.628140703517588,0.48034934497816595,0.65,0.5936229228973389,0.6329696245857587,0.012362637362637362,0.009615384615384581,0.011952131170281266,0.00025844573974609375,0.0008638212428128123
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.5837912087912088,0.5766669622530646,0.6106870229007634,0.46357615894039733,0.6557377049180327,0.5928636789321899,0.6322425336147706,0.01510989010989011,0.0027472527472527375,0.0024557439247612223,-0.000500798225402832,0.0001367302718247032
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.5631868131868132,0.5568811883119812,0.5721925133689839,0.4560669456066946,0.6423841059602649,0.6209982633590698,0.5993999356925691,0.01510989010989011,-0.017857142857142905,-0.017330030016322162,0.02763378620147705,-0.03270586765037675
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.5755494505494505,0.5682525399767647,0.580110497237569,0.4666666666666667,0.6579804560260586,0.6239888668060303,0.6030259657985246,0.017857142857142856,-0.005494505494505586,-0.005958678351538627,0.0306243896484375,-0.029079837544421228
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.5934065934065934,0.5883717281385269,0.628140703517588,0.4814004376367615,0.6555740432612313,0.5928027033805847,0.633085943589026,0.013736263736263736,0.012362637362637319,0.014160509810223543,-0.0005617737770080566,0.0009801402460801745
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5535714285714286,0.5445591957421644,0.550561797752809,0.4463157894736842,0.6368,0.669765830039978,0.5194613875126607,0.01510989010989011,-0.027472527472527486,-0.02965202258613897,0.07640135288238525,-0.11264441583028517
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.5879120879120879,0.5857835032576552,0.6370370370370371,0.4765957446808511,0.6437177280550774,0.5940709710121155,0.6340266713349006,0.016483516483516484,0.006868131868131844,0.011572284929351806,0.0007064938545227051,0.0019208679919547889
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.5865384615384616,0.5785940825518662,0.6015831134564644,0.4675324675324675,0.6666666666666666,0.5920847058296204,0.6324720684142052,0.008241758241758242,0.005494505494505475,0.004382864223562821,-0.0012797713279724121,0.00036626507125936403
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5370879120879121,0.5329110365212694,0.5538461538461539,0.4384133611691023,0.606473594548552,0.6740548014640808,0.502989063545588,0.016483516483516484,-0.04395604395604402,-0.04130018180703399,0.08069032430648804,-0.12911673979735783
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5315934065934066,0.5160626617045323,0.48598130841121495,0.4317718940936864,0.6304347826086957,0.6875965595245361,0.5073957355954262,0.013736263736263736,-0.0494505494505495,-0.05814855662377105,0.09423208236694336,-0.12471006774751969
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0.592032967032967,0.5885886866563056,0.6304909560723514,0.4808510638297872,0.654424040066778,0.5930800437927246,0.6336469558423092,0.006868131868131868,0.01098901098901095,0.01437746832800224,-0.00028443336486816406,0.001541152499363374
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5178571428571429,0.503232761337529,0.4602272727272727,0.4271047227926078,0.6223662884927067,0.723872184753418,0.4291475176731351,0.02197802197802198,-0.06318681318681318,-0.07097845699077432,0.1305077075958252,-0.20295828566981078
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0.5865384615384616,0.5847505858721126,0.6456310679611651,0.47413793103448276,0.6344827586206897,0.5958759784698486,0.6354022471899821,0.013736263736263736,0.005494505494505475,0.010539367543809242,0.0025115013122558594,0.003296443847036201
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.5892857142857143,0.5820136830700758,0.6016260162601627,0.47558386411889597,0.6688311688311688,0.5948717594146729,0.6288180778296084,0.005494505494505495,0.008241758241758212,0.007802464741772486,0.0015072822570800781,-0.0032877255133374472
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5,0.4957767970399532,0.48514851485148514,0.4317718940936864,0.5704099821746881,0.7267179489135742,0.4131349470954167,0.0260989010989011,-0.08104395604395609,-0.07843442128835015,0.13335347175598145,-0.21897085624752916
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,0.4766483516483517,0.4381059031054814,0.3028169014084507,0.4126984126984127,0.5988023952095808,0.7545498609542847,0.3756404266069059,0.01510989010989011,-0.10439560439560441,-0.13610531522282193,0.1611853837966919,-0.25646537673604
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0.592032967032967,0.5880889151919756,0.629156010230179,0.48068669527896996,0.654424040066778,0.5954814553260803,0.630412824145828,0.006868131868131868,0.01098901098901095,0.01387769686367224,0.002116978168487549,-0.001692979197117861
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.5686813186813187,0.5554346338046486,0.5546218487394958,0.44396551724137934,0.6677165354330709,0.6272701025009155,0.5924933203677457,0.01098901098901099,-0.01236263736263743,-0.018776584523654716,0.033905625343322754,-0.03961248297520015
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.5961538461538461,0.5911927446934105,0.64,0.47577092511013214,0.6578073089700996,0.5931382775306702,0.6361843464598007,0.01098901098901099,0.015109890109890056,0.01698152636510719,-0.00022619962692260742,0.004078543116854849
