modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.5989010989010989,0.5859566708867227,0.6370023419203747,0.45098039215686275,0.6698872785829307,0.6059098839759827,0.6242833148221267,0.017857142857142856,-0.026098901098901117,-0.028662153636903387,0.01519477367401123,-0.022070181519212917
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.625,0.6141705221414409,0.6470588235294118,0.4988235294117647,0.6966292134831461,0.5916171073913574,0.6458014949099804,0.009615384615384616,0.0,-0.0004483023821851839,0.0009019970893859863,-0.0005520014313592503
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0,0.6304945054945055,0.6180344043376625,0.6503667481662592,0.5012048192771085,0.7025316455696202,0.5892303586006165,0.6477802614999308,0.012362637362637362,0.005494505494505475,0.003415579814036507,-0.0014847517013549805,0.0014267651585911922
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,106,0.5961538461538461,0.5822111349543769,0.6372093023255814,0.44168734491315137,0.6677367576243981,0.6063022017478943,0.6236553768031237,0.01098901098901099,-0.028846153846153855,-0.03240768956924911,0.015587091445922852,-0.02269811953821599
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,5,0.6002747252747253,0.5850638819270398,0.6388888888888888,0.44110275689223055,0.6752,0.6061263084411621,0.6241506438244293,0.017857142857142856,-0.02472527472527475,-0.029554942596586198,0.015411198139190674,-0.022202852516910343
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0,0.6263736263736264,0.6138839194981027,0.6504854368932039,0.4927536231884058,0.6984126984126984,0.5899565815925598,0.647126730357597,0.012362637362637362,0.0013736263736263687,-0.0007349050255233136,-0.0007585287094116211,0.0007732340162573959
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.5769230769230769,0.5597147065897066,0.5904761904761905,0.4292929292929293,0.659375,0.6361731290817261,0.5442500030074964,0.027472527472527472,-0.04807692307692313,-0.05490411793391947,0.04545801877975464,-0.10210349333384328
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6126373626373627,0.6018660088932418,0.6440677966101694,0.48095238095238096,0.680577849117175,0.5950402617454529,0.6407322161529952,0.006868131868131868,-0.012362637362637319,-0.012752815630384218,0.004325151443481445,-0.005621280188344402
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0,0.6277472527472527,0.6146225896162574,0.6472019464720195,0.49635036496350365,0.7003154574132492,0.5892484784126282,0.6471837513387554,0.013736263736263736,0.0027472527472527375,3.7650926313359534e-06,-0.0014666318893432617,0.0008302549974157358
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,287,0.5906593406593407,0.5724059030204208,0.5943396226415094,0.453125,0.6697530864197531,0.6407724618911743,0.5367093464064185,0.028846153846153848,-0.03434065934065933,-0.042212921503205214,0.05005735158920288,-0.10964414993492111
