modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.5989010989010989,0.5842075865908284,0.6357615894039735,0.4512820512820513,0.6655791190864601,0.6190416812896729,0.6211529324854939,0.01098901098901099,-0.02197802197802201,-0.023878036342664055,0.015376567840576172,-0.018137198182581638
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6222527472527473,0.6091570451168792,0.6621923937360179,0.48346055979643765,0.6818181818181818,0.6040478348731995,0.6389538921452045,0.009615384615384616,0.0013736263736263687,0.0010714221833867388,0.0003827214241027832,-0.00033623852287101297
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6208791208791209,0.607799264237643,0.6666666666666666,0.4759493670886076,0.6807817589576547,0.6028985381126404,0.6398389416344497,0.01098901098901099,0.0,-0.0002863586958494757,-0.0007665753364562988,0.000548810966374158
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6002747252747253,0.5866476213745814,0.6325167037861915,0.4607594936708861,0.6666666666666666,0.6214750409126282,0.619013456277442,0.013736263736263736,-0.020604395604395642,-0.02143800155891107,0.017809927463531494,-0.02027667439063352
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.6016483516483516,0.5864295120045486,0.6357615894039735,0.4536082474226804,0.6699186991869919,0.6184431910514832,0.6215029021572861,0.012362637362637362,-0.019230769230769273,-0.021656110928943817,0.014778077602386475,-0.0177872285107894
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6208791208791209,0.6074606922754882,0.6621923937360179,0.47837150127226463,0.6818181818181818,0.6035353541374207,0.6394363090579016,0.009615384615384616,0.0,-0.0006249306580042857,-0.0001297593116760254,0.00014617838982611264
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5810439560439561,0.5672769034181451,0.5895691609977324,0.4595959595959596,0.6526655896607432,0.6506417393684387,0.5512919118003277,0.008241758241758242,-0.039835164835164805,-0.04080871951534737,0.04697662591934204,-0.08799821886774783
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6222527472527473,0.6105817705182496,0.6607142857142857,0.49122807017543857,0.6798029556650246,0.6055771112442017,0.6372569717996919,0.01098901098901099,0.0013736263736263687,0.0024961475847571357,0.0019119977951049805,-0.002033158868383622
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6208791208791209,0.6072898635413106,0.6666666666666666,0.4744897959183674,0.6807131280388979,0.6027116775512695,0.63902620282141,0.012362637362637362,0.0,-0.000795759392181794,-0.0009534358978271484,-0.0002639278466655126
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5837912087912088,0.5709174571912592,0.5844748858447488,0.47029702970297027,0.6579804560260586,0.6553981304168701,0.5474793435766631,0.0027472527472527475,-0.03708791208791207,-0.03716816574223325,0.05173301696777344,-0.09181078709141244
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5782967032967034,0.5633344877895917,0.5844748858447488,0.4506329113924051,0.6548956661316212,0.6496449708938599,0.5509543746701008,0.0027472527472527475,-0.04258241758241754,-0.04475113514390072,0.045979857444763184,-0.08833575599797472
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0.6167582417582418,0.6030520111869598,0.6621923937360179,0.47058823529411764,0.6763754045307443,0.6048363447189331,0.6369816983915306,0.009615384615384616,-0.004120879120879106,-0.005033611746532607,0.0011712312698364258,-0.0023084322765448695
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5631868131868132,0.5510885056703393,0.5545023696682464,0.4485981308411215,0.6501650165016502,0.6759535074234009,0.5025681431326787,0.009615384615384616,-0.05769230769230771,-0.05699711726315315,0.0722883939743042,-0.13672198753539677
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6277472527472527,0.6171880615043702,0.6621923937360179,0.5062034739454094,0.6831683168316832,0.6060799956321716,0.6363507222598852,0.009615384615384616,0.006868131868131844,0.00910243857087778,0.002414882183074951,-0.0029394084081902916
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.6208791208791209,0.6078753598817804,0.6666666666666666,0.47959183673469385,0.6773675762439807,0.6032335162162781,0.6372978761010272,0.01098901098901099,0.0,-0.00021026305171201187,-0.0004315972328186035,-0.001992254567048324
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5508241758241759,0.5404707085791494,0.5552941176470588,0.4392523364485981,0.6268656716417911,0.680076003074646,0.4995890829956875,0.006868131868131868,-0.07005494505494503,-0.06761491435434308,0.07641088962554932,-0.139701047672388
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,0.5535714285714286,0.5396076246772975,0.5463182897862233,0.42755344418052255,0.6449511400651465,0.6775364875793457,0.5008146553314472,0.01098901098901099,-0.06730769230769229,-0.06847799825619494,0.07387137413024902,-0.1384754753366283
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0.6167582417582418,0.6051239352465078,0.6681715575620768,0.47619047619047616,0.6710097719869706,0.6060590147972107,0.6346839911030018,0.009615384615384616,-0.004120879120879106,-0.002961687686984682,0.0023939013481140137,-0.004606139565073719
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6057692307692307,0.5897435040055728,0.6298850574712643,0.45454545454545453,0.6848,0.620708167552948,0.6043892143926208,0.01098901098901099,-0.015109890109890167,-0.018342118927919593,0.01704305410385132,-0.03490091627545466
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6236263736263736,0.6110111974082563,0.6651785714285714,0.48484848484848486,0.6830065359477124,0.6030120253562927,0.6393900121079208,0.008241758241758242,0.0027472527472527375,0.0029255744747638257,-0.0006530880928039551,9.988143984529518e-05
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0.6208791208791209,0.6080856229334924,0.6636771300448431,0.4797979797979798,0.6807817589576547,0.6034030914306641,0.6390215159951078,0.008241758241758242,0.0,0.0,-0.0002620220184326172,-0.00026861467296768193
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6016483516483516,0.5849419971555291,0.6218097447795824,0.44611528822055135,0.6869009584664537,0.621726930141449,0.6027575190761655,0.009615384615384616,-0.019230769230769273,-0.02314362577796336,0.018061816692352295,-0.036532611591910014
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,0.6043956043956044,0.5888608597550653,0.6327944572748267,0.45,0.6837881219903692,0.6206154227256775,0.6037918579151939,0.006868131868131868,-0.016483516483516536,-0.01922476317842714,0.01695030927658081,-0.03549827275288164
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0.6208791208791209,0.6079956036405069,0.6621923937360179,0.4810126582278481,0.6807817589576547,0.6030017733573914,0.6391180006455826,0.008241758241758242,0.0,-9.001929298557698e-05,-0.0006633400917053223,-0.0001721300224929445
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5824175824175825,0.5674357084926428,0.580952380952381,0.45255474452554745,0.6688,0.6343451142311096,0.570665652835921,0.009615384615384616,-0.038461538461538436,-0.040649914440849644,0.03068000078201294,-0.06862447783215453
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6181318681318682,0.6061107586117834,0.6651884700665188,0.4810126582278481,0.6721311475409836,0.6034079194068909,0.6395020509116044,0.009615384615384616,-0.0027472527472527375,-0.0019748643217090134,-0.00025719404220581055,0.00021192024352889582
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0.6208791208791209,0.608609250812618,0.6636771300448431,0.4824120603015075,0.6797385620915033,0.602593719959259,0.6392798623280611,0.008241758241758242,0.0,0.0005236278791255211,-0.0010713934898376465,-1.026834001438548e-05
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5824175824175825,0.5683921037633729,0.5795724465558195,0.45893719806763283,0.6666666666666666,0.6360861659049988,0.569032096111077,0.008241758241758242,-0.038461538461538436,-0.03969351917011954,0.0324210524559021,-0.07025803455699853
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,0.5810439560439561,0.5659136146318481,0.5823389021479713,0.44660194174757284,0.6688,0.6337828040122986,0.5693439937248383,0.005494505494505495,-0.039835164835164805,-0.04217200830164436,0.030117690563201904,-0.06994613694323715
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0.6222527472527473,0.609504012555493,0.6651884700665188,0.4846938775510204,0.6786296900489397,0.6026870608329773,0.6394667726523521,0.008241758241758242,0.0013736263736263687,0.001418389622000582,-0.0009780526161193848,0.00017664198427658206
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5425824175824175,0.5346647765852368,0.5588235294117647,0.42953020134228187,0.6156405990016639,0.6707855463027954,0.5371443175290717,0.004120879120879121,-0.07829670329670335,-0.07342084634825563,0.06712043285369873,-0.10214581313900384
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6222527472527473,0.610535447793648,0.6651884700665188,0.4898989898989899,0.6765188834154351,0.6038715839385986,0.639341708180841,0.009615384615384616,0.0013736263736263687,0.0024498248601555472,0.00020647048950195312,5.157751276552158e-05
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0.6181318681318682,0.6057858069474392,0.6621923937360179,0.4797979797979798,0.6753670473083198,0.6013159155845642,0.6393951050442561,0.012362637362637362,-0.0027472527472527375,-0.002299815986053222,-0.0023491978645324707,0.00010497437618062211
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5412087912087912,0.5328706516458607,0.5631067961165048,0.4198645598194131,0.6156405990016639,0.6726733446121216,0.5369674080806338,0.005494505494505495,-0.07967032967032972,-0.07521497128763177,0.0690082311630249,-0.10232272258744168
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,0.5467032967032966,0.5379443752084843,0.5588235294117647,0.4314606741573034,0.6235489220563848,0.6681624054908752,0.5362814372542126,0.005494505494505495,-0.07417582417582425,-0.07014124772500818,0.06449729204177856,-0.10300869341386287
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0.6236263736263736,0.6108140438076606,0.6607538802660754,0.4897959183673469,0.6818923327895595,0.6021832227706909,0.6393994300334885,0.008241758241758242,0.0027472527472527375,0.002728420874168136,-0.0014818906784057617,0.0001092993654130403
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.592032967032967,0.5771188082156525,0.6494623655913978,0.43915343915343913,0.6427406199021207,0.6317079067230225,0.5958031705549565,0.006868131868131868,-0.028846153846153855,-0.030966814717839908,0.02804279327392578,-0.04348696011311903
