modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.5961538461538461,0.5731966182249871,0.6199095022624435,0.4196185286103542,0.6800618238021638,0.606108546257019,0.6372597401365429,0.028846153846153848,-0.028846153846153855,-0.03562150036425127,0.016978800296783447,-0.024678388819004637
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.625,0.6084856773664861,0.6619385342789598,0.46786632390745503,0.6956521739130435,0.5884896516799927,0.6628911577272982,0.013736263736263736,0.0,-0.00033244122275233323,-0.0006400942802429199,0.0009530287717507413
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0,0.6304945054945055,0.6135067636124764,0.6635071090047393,0.4742268041237113,0.7027863777089783,0.5877923369407654,0.6627438196239587,0.012362637362637362,0.005494505494505475,0.004688645023237958,-0.0013374090194702148,0.0008056906684111853
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,106,0.5947802197802198,0.5719351377231106,0.6171171171171171,0.4196185286103542,0.6790697674418604,0.6071492433547974,0.6365992181466544,0.028846153846153848,-0.030219780219780223,-0.036882980866127846,0.018019497394561768,-0.025338910808893056
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,5,0.5989010989010989,0.5742640724523181,0.6181818181818182,0.41643835616438357,0.6881720430107527,0.6066949963569641,0.6378596869738828,0.028846153846153848,-0.026098901098901117,-0.03455404613692026,0.017565250396728516,-0.024078441981664644
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0,0.6332417582417582,0.6160473163860659,0.6666666666666666,0.47668393782383417,0.7047913446676971,0.5867489576339722,0.6637349694309922,0.013736263736263736,0.008241758241758212,0.007229197796827513,-0.0023807883262634277,0.0017968404754447054
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.5741758241758241,0.5530693086429784,0.5990990990990991,0.410958904109589,0.6491499227202473,0.6563658118247986,0.5483425343185591,0.02197802197802198,-0.050824175824175866,-0.05574880994625997,0.06723606586456299,-0.11359559463698843
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6291208791208791,0.612735846296405,0.6635514018691588,0.4779220779220779,0.6967340590979783,0.5901243090629578,0.6612612120699526,0.013736263736263736,0.004120879120879106,0.003917727707166585,0.000994563102722168,-0.0006769168855949026
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0,0.6332417582417582,0.6160254428868404,0.6619047619047619,0.4793814432989691,0.7067901234567902,0.5883901715278625,0.662378483365257,0.01098901098901099,0.008241758241758212,0.007207324297601958,-0.0007395744323730469,0.0004403544097094647
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,287,0.5659340659340659,0.5454749288831193,0.5924276169265034,0.40437158469945356,0.6396255850234009,0.6602522730827332,0.5455668513701297,0.016483516483516484,-0.05906593406593408,-0.06334318970611907,0.07112252712249756,-0.11637127758541777
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,15,0.5741758241758241,0.5527969014363433,0.5959367945823928,0.4132231404958678,0.6492307692307693,0.6566687822341919,0.5492817780490635,0.02197802197802198,-0.050824175824175866,-0.0560212171528951,0.0675390362739563,-0.11265635090648396
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0,0.635989010989011,0.6187531543598105,0.6650943396226415,0.484375,0.7067901234567902,0.5880524516105652,0.66196813954882,0.012362637362637362,0.01098901098901095,0.009935035770572087,-0.0010772943496704102,3.001059327245592e-05
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5618131868131868,0.5361443469994022,0.5767441860465117,0.3791208791208791,0.6525679758308157,0.6902873516082764,0.4835993661525731,0.019230769230769232,-0.06318681318681318,-0.07267377158983623,0.10115760564804077,-0.1783387628029744
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.6208791208791209,0.6043268442585924,0.6635730858468677,0.45758354755784064,0.6918238993710691,0.5916193127632141,0.6610337549141951,0.012362637362637362,-0.004120879120879106,-0.004491274330646,0.0024895668029785156,-0.0009043740413523516
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0,0.6291208791208791,0.611875661209644,0.6635071090047393,0.47150259067357514,0.7006172839506173,0.5892642736434937,0.6615529316145489,0.016483516483516484,0.004120879120879106,0.0030575426204055844,0.00013452768325805664,-0.000385197340998622
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,463,0.5604395604395604,0.5382102742811085,0.5825688073394495,0.384,0.648062015503876,0.6953787207603455,0.48002170879761286,0.019230769230769232,-0.06456043956043955,-0.07060784430812994,0.10624897480010986,-0.18191642015793463
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,24,0.5645604395604396,0.5410827005701083,0.5835294117647059,0.3891891891891892,0.6505295007564297,0.6907897591590881,0.4855910348468923,0.02197802197802198,-0.06043956043956045,-0.06773541801913008,0.10166001319885254,-0.17634709410865518
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0,0.625,0.6074426561953113,0.6682242990654206,0.4595300261096606,0.6945736434108527,0.5888457298278809,0.6612259259008516,0.01510989010989011,0.0,-0.0013754623939270516,-0.00028401613235473633,-0.0007122030546958813
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,5,0.614010989010989,0.5933132865162677,0.6463700234192038,0.4403183023872679,0.6932515337423313,0.6039578318595886,0.6272558849020334,0.01510989010989011,-0.01098901098901095,-0.015504832072970709,0.014828085899353027,-0.034682244053514055
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0,0.625,0.6081447882349614,0.6587677725118484,0.4690721649484536,0.6965944272445821,0.5892348289489746,0.6622629993148953,0.01098901098901099,0.0,-0.0006733303542769686,0.00010508298873901367,0.0003248703593478064
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0,0.6222527472527473,0.6062109089319327,0.6619047619047619,0.4631043256997455,0.6936236391912908,0.5878231525421143,0.6617249136378388,0.01098901098901099,-0.0027472527472527375,-0.0026072096573056536,-0.0013065934181213379,-0.00021321531770868152
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,111,0.6112637362637363,0.5917455603934262,0.6448598130841121,0.4421052631578947,0.6882716049382716,0.6047170162200928,0.6271105748241053,0.01510989010989011,-0.013736263736263687,-0.017072558195812215,0.015587270259857178,-0.03482755413144223
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,5,0.6098901098901099,0.5899911744285139,0.6448598130841121,0.4368421052631579,0.6882716049382716,0.6032166481018066,0.6273645709548392,0.019230769230769232,-0.015109890109890056,-0.0188269441607245,0.014086902141571045,-0.03457355800070827
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0,0.6208791208791209,0.6050438250460046,0.6603325415676959,0.4642857142857143,0.6905132192846034,0.587766706943512,0.6620112614735563,0.012362637362637362,-0.004120879120879106,-0.0037742935432337754,-0.0013630390167236328,7.313251800877829e-05
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,15,0.5837912087912088,0.5659127315816689,0.6160919540229886,0.42744063324538256,0.6542056074766355,0.6299060583114624,0.5816980703646871,0.02197802197802198,-0.04120879120879117,-0.04290538700756952,0.04077631235122681,-0.08024005859086036
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0,0.6222527472527473,0.6049313746622392,0.6540284360189573,0.46632124352331605,0.6944444444444444,0.5891021490097046,0.6628794298858678,0.012362637362637362,-0.0027472527472527375,-0.00388674392699917,-2.759695053100586e-05,0.000941300930320299
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0,0.6181318681318682,0.6026182528943356,0.6587112171837709,0.4595959595959596,0.6895475819032761,0.5872177481651306,0.6616136374273464,0.012362637362637362,-0.006868131868131844,-0.006199865694902829,-0.0019119977951049805,-0.0003244915282011318
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,298,0.5851648351648352,0.5653905499817383,0.6118721461187214,0.42587601078167114,0.6584234930448223,0.6311405897140503,0.582201830762156,0.019230769230769232,-0.039835164835164805,-0.04342756860750008,0.0420108437538147,-0.07973629819339145
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,15,0.5851648351648352,0.567701047368472,0.6224256292906178,0.42857142857142855,0.6521060842433697,0.6286554932594299,0.581596321552458,0.03159340659340659,-0.039835164835164805,-0.041117071220766355,0.039525747299194336,-0.0803418074030895
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0,0.6153846153846154,0.5993242765206261,0.6587112171837709,0.4529262086513995,0.6863354037267081,0.5866760015487671,0.6626982904162869,0.009615384615384616,-0.009615384615384581,-0.009493842068612257,-0.002453744411468506,0.000760161460739428
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,24,0.5425824175824175,0.5256384200727028,0.5842696629213483,0.3772609819121447,0.6153846153846154,0.6697371006011963,0.5219633870440263,0.020604395604395604,-0.08241758241758246,-0.08317969851653562,0.0806073546409607,-0.13997474191152115
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0,0.6153846153846154,0.5975673087966232,0.6524822695035462,0.45194805194805193,0.6882716049382716,0.5905815958976746,0.6617111981886367,0.012362637362637362,-0.009615384615384581,-0.011250809792615168,0.0014518499374389648,-0.0002269307669108267
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0,0.625,0.6100973599785109,0.6619047619047619,0.473551637279597,0.6948356807511737,0.5861423015594482,0.661687596658525,0.020604395604395604,0.0,0.0012792413892724896,-0.0029874444007873535,-0.0002505322970225432
