modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.603021978021978,0.5783515291589372,0.6,0.4329896907216495,0.7020648967551623,0.6080900430679321,0.6152208858914467,0.01098901098901099,-0.016483516483516536,-0.02409504286718711,0.011430919170379639,-0.013561574718533365
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6195054945054945,0.6024465720261243,0.6182795698924731,0.4844124700239808,0.704647676161919,0.5966591238975525,0.6287824603071531,0.006868131868131868,0.0,0.0,0.0,-3.0282698570971434e-10
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6195054945054945,0.6020902504111459,0.6162162162162163,0.4855769230769231,0.7044776119402985,0.5965243577957153,0.6288632142350102,0.005494505494505495,0.0,-0.0003563216149783388,-0.0001347661018371582,8.075362503012773e-05
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.603021978021978,0.5783515291589372,0.6,0.4329896907216495,0.7020648967551623,0.6080900430679321,0.6152208858914467,0.01098901098901099,-0.016483516483516536,-0.02409504286718711,0.011430919170379639,-0.013561574718533365
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.6071428571428571,0.5823297863788911,0.6041666666666666,0.4381443298969072,0.7046783625730995,0.6083544492721558,0.6150161798022596,0.009615384615384616,-0.01236263736263743,-0.020116785647233182,0.011695325374603271,-0.013766280807720466
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6195054945054945,0.6020902504111459,0.6162162162162163,0.4855769230769231,0.7044776119402985,0.5965243577957153,0.6288632142350102,0.005494505494505495,0.0,-0.0003563216149783388,-0.0001347661018371582,8.075362503012773e-05
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5741758241758241,0.5536627842876785,0.5721518987341773,0.42317380352644834,0.6656626506024096,0.6418507099151611,0.5405955774649065,0.006868131868131868,-0.04532967032967039,-0.04878378773844583,0.04519158601760864,-0.08818688314507361
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6195054945054945,0.6024465720261243,0.6182795698924731,0.4844124700239808,0.704647676161919,0.5966591238975525,0.6287824603071531,0.006868131868131868,0.0,0.0,0.0,-3.0282698570971434e-10
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6195054945054945,0.6029586028510167,0.6253369272237197,0.4830917874396135,0.7004470938897168,0.5979494452476501,0.6276425843989234,0.006868131868131868,0.0,0.0005120308248923733,0.0012903213500976562,-0.0011398762110567118
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5741758241758241,0.5536627842876785,0.5721518987341773,0.42317380352644834,0.6656626506024096,0.6418507099151611,0.5405955774649065,0.006868131868131868,-0.04532967032967039,-0.04878378773844583,0.04519158601760864,-0.08818688314507361
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5741758241758241,0.5523571222926442,0.5656565656565656,0.4267352185089974,0.6646795827123696,0.6423539519309998,0.5386429554877609,0.009615384615384616,-0.04532967032967039,-0.05008944973348006,0.045694828033447266,-0.09013950512221924
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0.6195054945054945,0.6029586028510167,0.6253369272237197,0.4830917874396135,0.7004470938897168,0.5979494452476501,0.6276425843989234,0.006868131868131868,0.0,0.0005120308248923733,0.0012903213500976562,-0.0011398762110567118
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5659340659340659,0.5465171435545825,0.5412371134020618,0.430622009569378,0.6676923076923077,0.6641382575035095,0.4956227602846581,0.008241758241758242,-0.0535714285714286,-0.05592942847154181,0.06747913360595703,-0.13315970032532198
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6195054945054945,0.6024465720261243,0.6182795698924731,0.4844124700239808,0.704647676161919,0.5966591238975525,0.6287824603071531,0.006868131868131868,0.0,0.0,0.0,-3.0282698570971434e-10
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.614010989010989,0.5971257487354663,0.6216216216216216,0.472289156626506,0.6974664679582713,0.6001847386360168,0.6255079663157106,0.004120879120879121,-0.005494505494505475,-0.005320823290657972,0.0035256147384643555,-0.0032744942942695143
