epoch,train_loss,train_class_loss,train_reg_loss,selection_J,best_epoch,clean_accuracy,clean_macro_f1,clean_mae,clean_pearson,masked_accuracy,masked_macro_f1,masked_mae,masked_pearson,elapsed_seconds
1,1.346392753759786,0.9668520735184468,0.3795406816722016,0.7658977408523465,1,0.5906593406593407,0.4519605739091919,0.6285320520401001,0.621420181162208,0.5816290191290191,0.4442745229935956,0.6388644222859983,0.590951721434145,0.8355079000011756
2,1.1389874595956704,0.8251124285633329,0.3138750380286412,0.6741235296781184,2,0.6167582417582418,0.549872401807301,0.634569525718689,0.6310815419286467,0.5987993487993489,0.5372638452876684,0.6466348811432168,0.5944464708447983,0.9130660999999236
3,1.0645649013533331,0.7788210730138337,0.2857438272158773,0.622770568591877,3,0.6414835164835165,0.5994478423377506,0.609271228313446,0.6421107551489909,0.6139346764346764,0.5781606658692185,0.6219217048750983,0.6051628955992298,0.9892822000001615
4,1.0194365109540577,0.7476304731769309,0.2718060367061744,0.6288484809827033,3,0.6373626373626373,0.6009107822654114,0.6128906607627869,0.6421199444590032,0.6077787952787953,0.5729987747896556,0.6310041436442623,0.598043311668099,1.065155500000401
5,0.9791103397623604,0.718663874659166,0.26044646399273963,0.6804595771439759,3,0.6043956043956044,0.564118603559088,0.6883955001831055,0.6410208050208922,0.5850122100122102,0.5438932608655148,0.688171528003834,0.5946520084861965,1.1432383000010304
6,0.942500693510137,0.692995027348465,0.24950566558669346,0.6258526263692304,3,0.6236263736263736,0.5975821318810914,0.5976271033287048,0.6476726861589558,0.5996133496133496,0.5734184756934962,0.6220390299956003,0.600451071505209,1.2193497999996907
7,0.8781874277981462,0.6488979663957728,0.22928945748286325,0.6490020949932869,3,0.625,0.5795357079567606,0.6256569623947144,0.6470372152991399,0.6011396011396011,0.5583682482040055,0.6420965117436869,0.605997005342126,1.295845399999962
8,0.8281666895426777,0.6118127601838428,0.21635392993710528,0.6279310545927574,3,0.6016483516483516,0.5937455913737595,0.595343828201294,0.6360193756179299,0.5774827024827024,0.5699995332674368,0.6170204668133347,0.595718166915168,1.3763534000008804
9,0.7941236570411648,0.5888506524517189,0.20527300267577697,0.6565673131434452,3,0.5961538461538461,0.58389883874512,0.6626060605049133,0.6183603138028663,0.5708943833943835,0.5609706790816247,0.6722114417288039,0.5807588758954667,1.4519723000012164
10,0.761744807008791,0.5551141257753077,0.2066306774149236,0.6457764315971193,3,0.5989010989010989,0.5710869987852503,0.6167250275611877,0.6272090681289418,0.588980463980464,0.5611408082729189,0.632040140805421,0.5888988702767132,1.5284104000002117
