modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
T,front,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6263736263736264,0.5927998301599812,0.6525821596244131,0.41317365269461076,0.7126436781609196,0.6019790172576904,0.6298626113192031,0.01510989010989011,-0.015109890109890167,-0.006648012177769447,-0.007292211055755615,-0.012248143829787783
A,front,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6414835164835165,0.5994478423377506,0.6788990825688074,0.4,0.7194444444444444,0.6092711091041565,0.6421107577105154,0.012362637362637362,0.0,0.0,-1.1920928955078125e-07,2.56152454802816e-09
V,front,0.1,728,2032,0.12971193869701972,0.11894762845849802,0.6442307692307693,0.6032891607203533,0.6743119266055045,0.41333333333333333,0.7222222222222222,0.6092597246170044,0.6423408649486226,0.013736263736263736,0.0027472527472527375,0.0038413183826027097,-1.150369644165039e-05,0.00023010979963178357
TA,front,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6263736263736264,0.5927998301599812,0.6525821596244131,0.41317365269461076,0.7126436781609196,0.6019790172576904,0.6298626113192031,0.01510989010989011,-0.015109890109890167,-0.006648012177769447,-0.007292211055755615,-0.012248143829787783
TV,front,0.1,728,2032,0.12971193869701972,0.11863085960915958,0.6263736263736264,0.5910479180733542,0.6525821596244131,0.4072948328267477,0.7132667617689016,0.6016888618469238,0.6300474581381253,0.023351648351648352,-0.015109890109890167,-0.008399924264396397,-0.007582366466522217,-0.012063297010865504
AV,front,0.1,728,2032,0.12971193869701972,0.11864457650519239,0.6442307692307693,0.6032891607203533,0.6743119266055045,0.41333333333333333,0.7222222222222222,0.6092597246170044,0.6423408649486226,0.013736263736263736,0.0027472527472527375,0.0038413183826027097,-1.150369644165039e-05,0.00023010979963178357
T,front,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.5728021978021978,0.5470866116071869,0.5748792270531401,0.39572192513368987,0.6706586826347305,0.6366502642631531,0.5502641515315272,0.005494505494505495,-0.06868131868131877,-0.05236123073056376,0.02737903594970703,-0.09184660361746366
A,front,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6414835164835165,0.5994478423377506,0.6788990825688074,0.4,0.7194444444444444,0.6092711091041565,0.6421107577105154,0.012362637362637362,0.0,0.0,-1.1920928955078125e-07,2.56152454802816e-09
V,front,0.3,728,5478,0.3284235928836993,0.3205904150197628,0.6414835164835165,0.5990102964690464,0.6727688787185355,0.40404040404040403,0.7202216066481995,0.6103922128677368,0.6414136250432242,0.017857142857142856,0.0,-0.0004375458687042588,0.0011209845542907715,-0.0006971301057666635
TA,front,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.5728021978021978,0.5470866116071869,0.5748792270531401,0.39572192513368987,0.6706586826347305,0.6366502642631531,0.5502641515315272,0.005494505494505495,-0.06868131868131877,-0.05236123073056376,0.02737903594970703,-0.09184660361746366
TV,front,0.3,728,5478,0.3284235928836993,0.3197758062582424,0.5741758241758241,0.5481926670176535,0.5770171149144254,0.39892183288409705,0.6686390532544378,0.6364973783493042,0.5502430148780987,0.013736263736263736,-0.0673076923076924,-0.05125517532009716,0.027226150035858154,-0.09186774027089217
AV,front,0.3,728,5478,0.3284235928836993,0.3197670928627169,0.6414835164835165,0.5990102964690464,0.6727688787185355,0.40404040404040403,0.7202216066481995,0.6103922128677368,0.6414136250432242,0.017857142857142856,0.0,-0.0004375458687042588,0.0011209845542907715,-0.0006971301057666635
T,front,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5494505494505495,0.5285399141027232,0.5244215938303342,0.40875912408759124,0.6524390243902439,0.6722916960716248,0.49519334359267014,0.008241758241758242,-0.09203296703296704,-0.07090792823502745,0.06302046775817871,-0.1469174115563207
A,front,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6414835164835165,0.5994478423377506,0.6788990825688074,0.4,0.7194444444444444,0.6092711091041565,0.6421107577105154,0.012362637362637362,0.0,0.0,-1.1920928955078125e-07,2.56152454802816e-09
V,front,0.5,728,8752,0.516434327252749,0.5119194664031621,0.6414835164835165,0.5971900873573489,0.6697459584295612,0.39730639730639733,0.7245179063360881,0.6123893857002258,0.6396473337263183,0.01510989010989011,0.0,-0.002257754980401705,0.003118157386779785,-0.0024634214226725293
TA,front,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5494505494505495,0.5285399141027232,0.5244215938303342,0.40875912408759124,0.6524390243902439,0.6722916960716248,0.49519334359267014,0.008241758241758242,-0.09203296703296704,-0.07090792823502745,0.06302046775817871,-0.1469174115563207
TV,front,0.5,728,8752,0.516434327252749,0.5107601007073492,0.5467032967032966,0.5229434036501337,0.5181347150259067,0.3970223325062035,0.6536731634182908,0.6741632223129272,0.4927433020494753,0.009615384615384616,-0.09478021978021989,-0.07650443868761692,0.0648919939994812,-0.14936745309951555
AV,front,0.5,728,8752,0.516434327252749,0.5107449426736299,0.6414835164835165,0.5971900873573489,0.6697459584295612,0.39730639730639733,0.7245179063360881,0.6123893857002258,0.6396473337263183,0.01510989010989011,0.0,-0.002257754980401705,0.003118157386779785,-0.0024634214226725293
T,middle,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.6167582417582418,0.581850917797113,0.6341463414634146,0.40236686390532544,0.7090395480225988,0.6023868322372437,0.6182188512882918,0.01098901098901099,-0.02472527472527475,-0.01759692454063766,-0.006884396076202393,-0.02389190386069906
A,middle,0.1,728,2032,0.12971193869701972,0.1183580520845498,0.6414835164835165,0.5994478423377506,0.6788990825688074,0.4,0.7194444444444444,0.6092711091041565,0.6421107577105154,0.012362637362637362,0.0,0.0,-1.1920928955078125e-07,2.56152454802816e-09
V,middle,0.1,728,2032,0.12971193869701972,0.11863883399209486,0.6414835164835165,0.599742460774176,0.674364896073903,0.40264026402640263,0.7222222222222222,0.609155535697937,0.6421727510310753,0.013736263736263736,0.0,0.00029461843642542007,-0.0001156926155090332,6.19958820844424e-05
TA,middle,0.1,728,2032,0.12971193869701972,0.11834509300833868,0.6167582417582418,0.581850917797113,0.6341463414634146,0.40236686390532544,0.7090395480225988,0.6023868322372437,0.6182188512882918,0.01098901098901099,-0.02472527472527475,-0.01759692454063766,-0.006884396076202393,-0.02389190386069906
TV,middle,0.1,728,2032,0.12971193869701972,0.11848099748231627,0.6167582417582418,0.5813098647698779,0.6372549019607843,0.39880952380952384,0.7078651685393258,0.6024563312530518,0.618193230688233,0.013736263736263736,-0.02472527472527475,-0.01813797756787272,-0.006814897060394287,-0.0239175244607579
AV,middle,0.1,728,2032,0.12971193869701972,0.11849450747343779,0.6414835164835165,0.599742460774176,0.674364896073903,0.40264026402640263,0.7222222222222222,0.609155535697937,0.6421727510310753,0.013736263736263736,0.0,0.00029461843642542007,-0.0001156926155090332,6.19958820844424e-05
T,middle,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.6098901098901099,0.5866710027599765,0.609375,0.45194805194805193,0.6986899563318777,0.6199784278869629,0.5763122861311266,0.012362637362637362,-0.03159340659340659,-0.01277683957777409,0.010707199573516846,-0.06579846901786424
A,middle,0.3,728,5478,0.3284235928836993,0.3189886721943244,0.6414835164835165,0.5994478423377506,0.6788990825688074,0.4,0.7194444444444444,0.6092711091041565,0.6421107577105154,0.012362637362637362,0.0,0.0,-1.1920928955078125e-07,2.56152454802816e-09
V,middle,0.3,728,5478,0.3284235928836993,0.3199110671936759,0.6442307692307693,0.6018140945150096,0.674364896073903,0.4053156146179402,0.7257617728531855,0.6085743308067322,0.6427023173907304,0.013736263736263736,0.0027472527472527375,0.002366252177258943,-0.0006968975067138672,0.0005915622417395072
TA,middle,0.3,728,5478,0.3284235928836993,0.31899819231442067,0.6098901098901099,0.5866710027599765,0.609375,0.45194805194805193,0.6986899563318777,0.6199784278869629,0.5763122861311266,0.012362637362637362,-0.03159340659340659,-0.01277683957777409,0.010707199573516846,-0.06579846901786424
TV,middle,0.3,728,5478,0.3284235928836993,0.3194461095791871,0.6085164835164835,0.5833500498151157,0.6073298429319371,0.4444444444444444,0.6982758620689655,0.6195769906044006,0.576635306445568,0.016483516483516484,-0.03296703296703307,-0.01609779252263488,0.01030576229095459,-0.06547544870342281
AV,middle,0.3,728,5478,0.3284235928836993,0.3194369409928567,0.6442307692307693,0.6018140945150096,0.674364896073903,0.4053156146179402,0.7257617728531855,0.6085743308067322,0.6427023173907304,0.013736263736263736,0.0027472527472527375,0.002366252177258943,-0.0006968975067138672,0.0005915622417395072
T,middle,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5425824175824175,0.5250775580248165,0.5277044854881267,0.40654205607476634,0.6409861325115562,0.6631103157997131,0.5253349347948847,0.01098901098901099,-0.098901098901099,-0.07437028431293413,0.05383908748626709,-0.11677582035410616
A,middle,0.5,728,8752,0.516434327252749,0.5096344738993344,0.6414835164835165,0.5994478423377506,0.6788990825688074,0.4,0.7194444444444444,0.6092711091041565,0.6421107577105154,0.012362637362637362,0.0,0.0,-1.1920928955078125e-07,2.56152454802816e-09
V,middle,0.5,728,8752,0.516434327252749,0.5101284584980237,0.6483516483516484,0.6061207943644163,0.674364896073903,0.41471571906354515,0.7292817679558011,0.6085790991783142,0.642680052444806,0.013736263736263736,0.006868131868131844,0.006672952026665735,-0.0006921291351318359,0.0005692972958151188
TA,middle,0.5,728,8752,0.516434327252749,0.5096507084961223,0.5425824175824175,0.5250775580248165,0.5277044854881267,0.40654205607476634,0.6409861325115562,0.6631103157997131,0.5253349347948847,0.01098901098901099,-0.098901098901099,-0.07437028431293413,0.05383908748626709,-0.11677582035410616
TV,middle,0.5,728,8752,0.516434327252749,0.5098909003716581,0.5494505494505495,0.529908277094508,0.5478723404255319,0.3932853717026379,0.6485671191553545,0.6601765155792236,0.5253618931323443,0.013736263736263736,-0.09203296703296704,-0.06953956524324256,0.05090528726577759,-0.11674886201664658
AV,middle,0.5,728,8752,0.516434327252749,0.5098745422894532,0.6483516483516484,0.6061207943644163,0.674364896073903,0.41471571906354515,0.7292817679558011,0.6085790991783142,0.642680052444806,0.013736263736263736,0.006868131868131844,0.006672952026665735,-0.0006921291351318359,0.0005692972958151188
T,back,0.1,728,2032,0.12971193869701972,0.11833216864663405,0.5989010989010989,0.5575948058079668,0.6303317535545023,0.35443037974683544,0.6880222841225627,0.6213532090187073,0.604846948179465,0.0260989010989011,-0.04258241758241765,-0.04185303652978378,0.01208198070526123,-0.0372638069695258
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0.6414835164835165,0.5994478423377506,0.6788990825688074,0.4,0.7194444444444444,0.6092711091041565,0.6421107577105154,0.012362637362637362,0.0,0.0,-1.1920928955078125e-07,2.56152454802816e-09
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0.6387362637362637,0.5967446969243687,0.6712328767123288,0.4013377926421405,0.717663421418637,0.6090110540390015,0.6424469113782268,0.013736263736263736,-0.0027472527472528485,-0.002703145413381902,-0.0002601742744445801,0.0003361562292359954
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,0.5989010989010989,0.5575948058079668,0.6303317535545023,0.35443037974683544,0.6880222841225627,0.6213532090187073,0.604846948179465,0.0260989010989011,-0.04258241758241765,-0.04185303652978378,0.01208198070526123,-0.0372638069695258
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,0.5989010989010989,0.5542916574107,0.6303317535545023,0.3419354838709677,0.6906077348066298,0.6214765906333923,0.6051897501731238,0.03021978021978022,-0.04258241758241765,-0.04515618492705065,0.012205362319946289,-0.03692100497586703
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0.6387362637362637,0.5967446969243687,0.6712328767123288,0.4013377926421405,0.717663421418637,0.6090110540390015,0.6424469113782268,0.013736263736263736,-0.0027472527472528485,-0.002703145413381902,-0.0002601742744445801,0.0003361562292359954
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,0.592032967032967,0.5578028426827751,0.6080402010050251,0.3857566765578635,0.6796116504854369,0.6278578639030457,0.59011534644169,0.01098901098901099,-0.0494505494505495,-0.04164499965497548,0.01858663558959961,-0.051995408707300905
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0.6414835164835165,0.5994478423377506,0.6788990825688074,0.4,0.7194444444444444,0.6092711091041565,0.6421107577105154,0.012362637362637362,0.0,0.0,-1.1920928955078125e-07,2.56152454802816e-09
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0.6414835164835165,0.6015185335914922,0.6666666666666666,0.41721854304635764,0.7206703910614525,0.6092047095298767,0.6418629498607757,0.016483516483516484,0.0,0.0020706912537415967,-6.651878356933594e-05,-0.0002478052882151083
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,0.592032967032967,0.5578028426827751,0.6080402010050251,0.3857566765578635,0.6796116504854369,0.6278578639030457,0.59011534644169,0.01098901098901099,-0.0494505494505495,-0.04164499965497548,0.01858663558959961,-0.051995408707300905
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,0.5961538461538461,0.562454304234535,0.6130653266331658,0.39285714285714285,0.6814404432132964,0.6274245977401733,0.5894669280162684,0.012362637362637362,-0.04532967032967039,-0.036993538103215595,0.018153369426727295,-0.05264382713272242
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0.6414835164835165,0.6015185335914922,0.6666666666666666,0.41721854304635764,0.7206703910614525,0.6092047095298767,0.6418629498607757,0.016483516483516484,0.0,0.0020706912537415967,-6.651878356933594e-05,-0.0002478052882151083
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,0.5576923076923077,0.5273839243363647,0.5538461538461539,0.3839541547277937,0.6443514644351465,0.6662754416465759,0.5253852307631136,0.009615384615384616,-0.08379120879120883,-0.0720639180013859,0.05700421333312988,-0.11672552438587724
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0.6414835164835165,0.5994478423377506,0.6788990825688074,0.4,0.7194444444444444,0.6092711091041565,0.6421107577105154,0.012362637362637362,0.0,0.0,-1.1920928955078125e-07,2.56152454802816e-09
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0.6414835164835165,0.6004828226555247,0.6666666666666666,0.41333333333333333,0.7214484679665738,0.608165979385376,0.6427156116675948,0.012362637362637362,0.0,0.001034980317774048,-0.0011052489280700684,0.00060485651860398
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,0.5576923076923077,0.5273839243363647,0.5538461538461539,0.3839541547277937,0.6443514644351465,0.6662754416465759,0.5253852307631136,0.009615384615384616,-0.08379120879120883,-0.0720639180013859,0.05700421333312988,-0.11672552438587724
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,0.5631868131868132,0.5307065245308858,0.5529715762273901,0.3817663817663818,0.6573816155988857,0.6636413931846619,0.5248864163758356,0.013736263736263736,-0.07829670329670335,-0.06874131780686477,0.05437016487121582,-0.1172243387731553
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0.6414835164835165,0.6004828226555247,0.6666666666666666,0.41333333333333333,0.7214484679665738,0.608165979385376,0.6427156116675948,0.012362637362637362,0.0,0.001034980317774048,-0.0011052489280700684,0.00060485651860398
